"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"2/1/2016 12 a.m. CST",28857,29575,29001,139
ERCO,"2/1/2016 1 a.m. CST",27280,27033,27337,56
ERCO,"2/1/2016 2 a.m. CST",26518,26622,26506,-12
ERCO,"2/1/2016 3 a.m. CST",26312,26564,26299,-14
ERCO,"2/1/2016 4 a.m. CST",26575,26983,26562,-14
ERCO,"2/1/2016 5 a.m. CST",27649,28115,27636,-14
ERCO,"2/1/2016 6 a.m. CST",30248,31018,30280,31
ERCO,"2/1/2016 7 a.m. CST",34613,35588,34580,-33
ERCO,"2/1/2016 8 a.m. CST",36223,37803,36187,-36
ERCO,"2/1/2016 9 a.m. CST",35625,36847,35594,-32
ERCO,"2/1/2016 10 a.m. CST",35524,35973,35698,173
ERCO,"2/1/2016 11 a.m. CST",35542,35128,35519,-24
ERCO,"2/1/2016 12 p.m. CST",35505,34490,35477,-28
ERCO,"2/1/2016 1 p.m. CST",35551,33969,35525,-27
ERCO,"2/1/2016 2 p.m. CST",35661,33922,35635,-26
ERCO,"2/1/2016 3 p.m. CST",35756,33807,35732,-25
ERCO,"2/1/2016 4 p.m. CST",35918,34039,35894,-24
ERCO,"2/1/2016 5 p.m. CST",35877,33941,35857,-20
ERCO,"2/1/2016 6 p.m. CST",35961,34257,36316,354
ERCO,"2/1/2016 7 p.m. CST",37792,36039,38052,260
ERCO,"2/1/2016 8 p.m. CST",38096,37003,38447,351
ERCO,"2/1/2016 9 p.m. CST",37326,36689,37507,180
ERCO,"2/1/2016 10 p.m. CST",35647,35367,35645,-3
ERCO,"2/1/2016 11 p.m. CST",33048,32904,33033,-16
ERCO,"2/2/2016 12 a.m. CST",30303,30180,30398,95
ERCO,"2/2/2016 1 a.m. CST",28296,27925,28636,338
ERCO,"2/2/2016 2 a.m. CST",27234,26832,27389,154
ERCO,"2/2/2016 3 a.m. CST",26771,26107,26924,152
ERCO,"2/2/2016 4 a.m. CST",26670,26297,27071,400
ERCO,"2/2/2016 5 a.m. CST",27445,27052,27885,438
ERCO,"2/2/2016 6 a.m. CST",29844,29440,30063,218
ERCO,"2/2/2016 7 a.m. CST",34067,33489,34133,66
ERCO,"2/2/2016 8 a.m. CST",35560,35267,35537,-23
ERCO,"2/2/2016 9 a.m. CST",34894,36059,34870,-23
ERCO,"2/2/2016 10 a.m. CST",34810,35675,34858,47
ERCO,"2/2/2016 11 a.m. CST",34821,35025,35111,290
ERCO,"2/2/2016 12 p.m. CST",34549,34653,34767,217
