"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"5/1/2022 12 a.m. CDT",43115,43867,43299,184
ERCO,"5/1/2022 1 a.m. CDT",40599,40056,40685,86
ERCO,"5/1/2022 2 a.m. CDT",38526,37722,38531,5
ERCO,"5/1/2022 3 a.m. CDT",37176,35853,37091,-84
ERCO,"5/1/2022 4 a.m. CDT",36230,34860,36195,-34
ERCO,"5/1/2022 5 a.m. CDT",35584,34187,35486,-98
ERCO,"5/1/2022 6 a.m. CDT",35670,34090,35652,-18
ERCO,"5/1/2022 7 a.m. CDT",35795,34419,35814,19
ERCO,"5/1/2022 8 a.m. CDT",36439,35447,36463,25
ERCO,"5/1/2022 9 a.m. CDT",38603,38109,38841,237
ERCO,"5/1/2022 10 a.m. CDT",41402,40961,41646,243
ERCO,"5/1/2022 11 a.m. CDT",44109,43460,44350,241
ERCO,"5/1/2022 12 p.m. CDT",46673,45892,46914,241
ERCO,"5/1/2022 1 p.m. CDT",48948,48256,49189,241
ERCO,"5/1/2022 2 p.m. CDT",51053,50513,51294,241
ERCO,"5/1/2022 3 p.m. CDT",52886,52454,53128,241
ERCO,"5/1/2022 4 p.m. CDT",54602,53977,54844,241
ERCO,"5/1/2022 5 p.m. CDT",55680,54960,55921,241
ERCO,"5/1/2022 6 p.m. CDT",56055,55101,56295,239
ERCO,"5/1/2022 7 p.m. CDT",55372,54172,55610,237
ERCO,"5/1/2022 8 p.m. CDT",53706,52255,53875,169
ERCO,"5/1/2022 9 p.m. CDT",53120,51195,53210,89
ERCO,"5/1/2022 10 p.m. CDT",51561,49797,51476,-85
ERCO,"5/1/2022 11 p.m. CDT",48846,46913,48723,-123
ERCO,"5/2/2022 12 a.m. CDT",45637,43524,45553,-84
ERCO,"5/2/2022 1 a.m. CDT",42773,39809,42743,-29
ERCO,"5/2/2022 2 a.m. CDT",40932,37764,40899,-32
ERCO,"5/2/2022 3 a.m. CDT",39748,36404,39710,-37
ERCO,"5/2/2022 4 a.m. CDT",38918,35881,38880,-38
ERCO,"5/2/2022 5 a.m. CDT",39132,36067,39070,-62
ERCO,"5/2/2022 6 a.m. CDT",40333,37292,40323,-10
ERCO,"5/2/2022 7 a.m. CDT",42987,39490,43181,194
ERCO,"5/2/2022 8 a.m. CDT",44413,41085,44580,167
ERCO,"5/2/2022 9 a.m. CDT",45678,42735,45804,125
ERCO,"5/2/2022 10 a.m. CDT",47520,44934,47805,285
ERCO,"5/2/2022 11 a.m. CDT",49979,47469,50176,197
ERCO,"5/2/2022 12 p.m. CDT",52131,49999,52264,133
ERCO,"5/2/2022 1 p.m. CDT",54261,52326,54407,146
ERCO,"5/2/2022 2 p.m. CDT",56054,54378,56228,174
ERCO,"5/2/2022 3 p.m. CDT",56923,55856,57070,147
ERCO,"5/2/2022 4 p.m. CDT",57417,56900,57537,120
ERCO,"5/2/2022 5 p.m. CDT",58071,57351,58154,82
ERCO,"5/2/2022 6 p.m. CDT",58442,56822,58567,126
ERCO,"5/2/2022 7 p.m. CDT",57671,55122,57757,85
ERCO,"5/2/2022 8 p.m. CDT",55787,53023,55601,-187
ERCO,"5/2/2022 9 p.m. CDT",54510,51992,54321,-189
ERCO,"5/2/2022 10 p.m. CDT",53380,50396,53270,-110
ERCO,"5/2/2022 11 p.m. CDT",50342,47408,50263,-78
ERCO,"5/3/2022 12 a.m. CDT",47137,44017,47053,-84
ERCO,"5/3/2022 1 a.m. CDT",44556,41489,44450,-105
ERCO,"5/3/2022 2 a.m. CDT",42349,39184,42273,-76
ERCO,"5/3/2022 3 a.m. CDT",40621,37479,40547,-74
ERCO,"5/3/2022 4 a.m. CDT",39711,36678,39630,-80
ERCO,"5/3/2022 5 a.m. CDT",39715,36625,39561,-154
ERCO,"5/3/2022 6 a.m. CDT",40770,37750,40554,-216
ERCO,"5/3/2022 7 a.m. CDT",43047,40041,42830,-217
ERCO,"5/3/2022 8 a.m. CDT",43861,41674,43647,-213
ERCO,"5/3/2022 9 a.m. CDT",44679,43663,44676,-2
ERCO,"5/3/2022 10 a.m. CDT",45645,45688,45742,97
ERCO,"5/3/2022 11 a.m. CDT",46650,47822,46627,-22
