"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"9/1/2018 12 a.m. CDT",50542,49639,50383,-159
ERCO,"9/1/2018 1 a.m. CDT",47231,46455,47245,13
ERCO,"9/1/2018 2 a.m. CDT",44635,43465,44651,17
ERCO,"9/1/2018 3 a.m. CDT",42566,41168,42587,20
ERCO,"9/1/2018 4 a.m. CDT",41062,39814,41079,18
ERCO,"9/1/2018 5 a.m. CDT",40129,38981,40132,2
ERCO,"9/1/2018 6 a.m. CDT",39729,38970,39707,-23
ERCO,"9/1/2018 7 a.m. CDT",39941,39721,39935,-7
ERCO,"9/1/2018 8 a.m. CDT",40112,39979,40106,-7
ERCO,"9/1/2018 9 a.m. CDT",42702,42554,42696,-7
ERCO,"9/1/2018 10 a.m. CDT",46553,46606,46542,-9
ERCO,"9/1/2018 11 a.m. CDT",50633,51049,50456,-179
ERCO,"9/1/2018 12 p.m. CDT",54525,54944,54175,-352
ERCO,"9/1/2018 1 p.m. CDT",57833,58278,57138,-696
ERCO,"9/1/2018 2 p.m. CDT",60536,60903,59838,-700
ERCO,"9/1/2018 3 p.m. CDT",62273,62704,61577,-697
ERCO,"9/1/2018 4 p.m. CDT",62932,63726,62226,-706
ERCO,"9/1/2018 5 p.m. CDT",63271,63979,62567,-705
ERCO,"9/1/2018 6 p.m. CDT",62919,63136,62300,-621
ERCO,"9/1/2018 7 p.m. CDT",61469,61214,60824,-647
ERCO,"9/1/2018 8 p.m. CDT",58919,58446,58368,-552
ERCO,"9/1/2018 9 p.m. CDT",57262,57369,56715,-548
ERCO,"9/1/2018 10 p.m. CDT",54834,54617,54242,-594
ERCO,"9/1/2018 11 p.m. CDT",51798,51212,51396,-403
ERCO,"9/2/2018 12 a.m. CDT",48579,47703,48162,-415
ERCO,"9/2/2018 1 a.m. CDT",45511,44657,45468,-44
ERCO,"9/2/2018 2 a.m. CDT",43116,41973,43081,-36
ERCO,"9/2/2018 3 a.m. CDT",41342,39990,41306,-36
ERCO,"9/2/2018 4 a.m. CDT",39892,38708,39857,-36
ERCO,"9/2/2018 5 a.m. CDT",39038,37916,38946,-90
ERCO,"9/2/2018 6 a.m. CDT",38611,37720,38519,-93
ERCO,"9/2/2018 7 a.m. CDT",38661,38331,38488,-174
ERCO,"9/2/2018 8 a.m. CDT",38748,38131,38419,-330
ERCO,"9/2/2018 9 a.m. CDT",41023,40503,40660,-363
ERCO,"9/2/2018 10 a.m. CDT",44308,44120,43944,-364
ERCO,"9/2/2018 11 a.m. CDT",47463,48193,47164,-299
ERCO,"9/2/2018 12 p.m. CDT",50447,51915,50282,-162
ERCO,"9/2/2018 1 p.m. CDT",52955,55342,52553,-401
ERCO,"9/2/2018 2 p.m. CDT",55074,57818,54802,-273
ERCO,"9/2/2018 3 p.m. CDT",56660,59572,56103,-554
ERCO,"9/2/2018 4 p.m. CDT",57810,60496,57274,-536
ERCO,"9/2/2018 5 p.m. CDT",58256,60753,57597,-661
ERCO,"9/2/2018 6 p.m. CDT",57868,60131,57272,-596
ERCO,"9/2/2018 7 p.m. CDT",56381,58536,55854,-529
