"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"5/1/2018 12 a.m. CDT",36410,35382,36629,218
ERCO,"5/1/2018 1 a.m. CDT",34021,33464,34339,318
ERCO,"5/1/2018 2 a.m. CDT",32484,31915,32734,250
ERCO,"5/1/2018 3 a.m. CDT",31602,31037,31844,241
ERCO,"5/1/2018 4 a.m. CDT",31195,30547,31439,243
ERCO,"5/1/2018 5 a.m. CDT",31479,30824,31820,340
ERCO,"5/1/2018 6 a.m. CDT",33237,32515,33478,241
ERCO,"5/1/2018 7 a.m. CDT",36518,35523,36561,43
ERCO,"5/1/2018 8 a.m. CDT",37779,36838,37812,32
ERCO,"5/1/2018 9 a.m. CDT",38591,37606,38607,15
ERCO,"5/1/2018 10 a.m. CDT",39895,38744,39956,60
ERCO,"5/1/2018 11 a.m. CDT",41179,40313,41240,61
ERCO,"5/1/2018 12 p.m. CDT",42320,41778,42426,105
ERCO,"5/1/2018 1 p.m. CDT",42966,43309,43155,188
ERCO,"5/1/2018 2 p.m. CDT",43848,44903,43754,-94
ERCO,"5/1/2018 3 p.m. CDT",44541,46222,44607,65
ERCO,"5/1/2018 4 p.m. CDT",44808,47200,44832,24
ERCO,"5/1/2018 5 p.m. CDT",45102,48018,45259,156
ERCO,"5/1/2018 6 p.m. CDT",45118,48191,45200,82
ERCO,"5/1/2018 7 p.m. CDT",44699,47441,44697,-3
ERCO,"5/1/2018 8 p.m. CDT",44458,46273,44458,-1
ERCO,"5/1/2018 9 p.m. CDT",45070,45978,45104,34
ERCO,"5/1/2018 10 p.m. CDT",44136,44719,44062,-74
ERCO,"5/1/2018 11 p.m. CDT",41543,41613,41724,181
ERCO,"5/2/2018 12 a.m. CDT",38344,38247,38426,83
ERCO,"5/2/2018 1 a.m. CDT",35959,35797,36209,249
ERCO,"5/2/2018 2 a.m. CDT",34457,34120,34707,249
ERCO,"5/2/2018 3 a.m. CDT",33492,33099,33625,133
ERCO,"5/2/2018 4 a.m. CDT",33108,32579,33266,158
ERCO,"5/2/2018 5 a.m. CDT",33526,32824,33767,241
ERCO,"5/2/2018 6 a.m. CDT",35319,34471,35560,241
ERCO,"5/2/2018 7 a.m. CDT",38732,37364,38979,246
ERCO,"5/2/2018 8 a.m. CDT",39897,38561,40204,306
ERCO,"5/2/2018 9 a.m. CDT",40398,39433,40709,310
ERCO,"5/2/2018 10 a.m. CDT",41750,40761,42075,325
ERCO,"5/2/2018 11 a.m. CDT",43548,42995,43849,301
ERCO,"5/2/2018 12 p.m. CDT",45362,44875,45631,268
ERCO,"5/2/2018 1 p.m. CDT",47054,46788,47319,264
ERCO,"5/2/2018 2 p.m. CDT",48956,48579,49220,263
ERCO,"5/2/2018 3 p.m. CDT",50318,49917,50581,262
ERCO,"5/2/2018 4 p.m. CDT",51272,50881,51534,261
ERCO,"5/2/2018 5 p.m. CDT",51993,51606,52218,224
ERCO,"5/2/2018 6 p.m. CDT",51575,51513,51818,242
ERCO,"5/2/2018 7 p.m. CDT",50437,50527,50793,355
ERCO,"5/2/2018 8 p.m. CDT",49155,49011,49555,399
ERCO,"5/2/2018 9 p.m. CDT",49177,48414,49473,295
ERCO,"5/2/2018 10 p.m. CDT",47745,47002,48057,311
ERCO,"5/2/2018 11 p.m. CDT",44561,43816,44826,265
ERCO,"5/3/2018 12 a.m. CDT",40967,40265,41170,202
ERCO,"5/3/2018 1 a.m. CDT",38143,37298,38401,257
ERCO,"5/3/2018 2 a.m. CDT",36316,35517,36575,259
ERCO,"5/3/2018 3 a.m. CDT",35034,34357,35293,259
ERCO,"5/3/2018 4 a.m. CDT",34315,33803,34574,258
ERCO,"5/3/2018 5 a.m. CDT",34375,33994,34627,251
ERCO,"5/3/2018 6 a.m. CDT",35935,35610,36220,284
ERCO,"5/3/2018 7 a.m. CDT",39315,38353,39626,310
ERCO,"5/3/2018 8 a.m. CDT",40365,39364,40653,288
ERCO,"5/3/2018 9 a.m. CDT",41045,40182,41416,370
ERCO,"5/3/2018 10 a.m. CDT",42397,41366,42588,191
ERCO,"5/3/2018 11 a.m. CDT",43738,43356,44086,346
ERCO,"5/3/2018 12 p.m. CDT",44537,44972,44822,284
ERCO,"5/3/2018 1 p.m. CDT",45387,46316,45549,160
ERCO,"5/3/2018 2 p.m. CDT",46446,47582,46805,358
ERCO,"5/3/2018 3 p.m. CDT",47425,48403,47680,254
ERCO,"5/3/2018 4 p.m. CDT",48414,48846,48623,208
ERCO,"5/3/2018 5 p.m. CDT",49582,49216,49789,206
ERCO,"5/3/2018 6 p.m. CDT",49798,48936,49957,159
ERCO,"5/3/2018 7 p.m. CDT",48884,48038,49117,232
ERCO,"5/3/2018 8 p.m. CDT",47511,46884,47775,263
ERCO,"5/3/2018 9 p.m. CDT",47452,46583,47716,263
ERCO,"5/3/2018 10 p.m. CDT",46155,45481,46370,214
ERCO,"5/3/2018 11 p.m. CDT",43060,42589,43333,272
ERCO,"5/4/2018 12 a.m. CDT",39533,39242,39811,276
ERCO,"5/4/2018 1 a.m. CDT",36737,36516,37018,279
