"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"12/1/2020 12 a.m. CST",44422,44800,44675,253
ERCO,"12/1/2020 1 a.m. CST",43559,43657,43922,362
ERCO,"12/1/2020 2 a.m. CST",43294,43665,43698,405
ERCO,"12/1/2020 3 a.m. CST",43549,43157,43966,417
ERCO,"12/1/2020 4 a.m. CST",44184,44437,44639,455
ERCO,"12/1/2020 5 a.m. CST",45633,45394,46014,381
ERCO,"12/1/2020 6 a.m. CST",48301,48436,48591,289
ERCO,"12/1/2020 7 a.m. CST",51990,52527,52218,229
ERCO,"12/1/2020 8 a.m. CST",53456,53567,53595,139
ERCO,"12/1/2020 9 a.m. CST",51651,51434,51744,93
ERCO,"12/1/2020 10 a.m. CST",48978,48364,49060,82
ERCO,"12/1/2020 11 a.m. CST",46544,45701,46622,78
ERCO,"12/1/2020 12 p.m. CST",44392,43344,44470,77
ERCO,"12/1/2020 1 p.m. CST",42587,41236,42595,9
ERCO,"12/1/2020 2 p.m. CST",41489,40283,41493,4
ERCO,"12/1/2020 3 p.m. CST",40529,39830,40533,4
ERCO,"12/1/2020 4 p.m. CST",40085,38902,40088,4
ERCO,"12/1/2020 5 p.m. CST",40695,39852,40698,3
ERCO,"12/1/2020 6 p.m. CST",42955,42092,43071,115
ERCO,"12/1/2020 7 p.m. CST",44937,44386,45129,192
ERCO,"12/1/2020 8 p.m. CST",44991,44696,45121,130
ERCO,"12/1/2020 9 p.m. CST",44572,44846,44674,102
ERCO,"12/1/2020 10 p.m. CST",43135,43645,43244,109
ERCO,"12/1/2020 11 p.m. CST",40909,41226,40997,87
ERCO,"12/2/2020 12 a.m. CST",38727,39038,38727,0
ERCO,"12/2/2020 1 a.m. CST",37255,37757,37046,-209
ERCO,"12/2/2020 2 a.m. CST",36434,36457,36219,-215
ERCO,"12/2/2020 3 a.m. CST",35941,36166,35725,-216
ERCO,"12/2/2020 4 a.m. CST",35960,36080,35747,-213
ERCO,"12/2/2020 5 a.m. CST",36799,37002,36795,-3
ERCO,"12/2/2020 6 a.m. CST",38934,39295,38936,2
ERCO,"12/2/2020 7 a.m. CST",41935,43029,41961,26
ERCO,"12/2/2020 8 a.m. CST",43169,44279,43207,38
ERCO,"12/2/2020 9 a.m. CST",43227,43499,43278,51
ERCO,"12/2/2020 10 a.m. CST",43012,43119,43114,102
ERCO,"12/2/2020 11 a.m. CST",42638,42517,42740,102
ERCO,"12/2/2020 12 p.m. CST",42142,41720,42243,102
ERCO,"12/2/2020 1 p.m. CST",41760,40914,41766,6
ERCO,"12/2/2020 2 p.m. CST",41288,40777,41291,3
ERCO,"12/2/2020 3 p.m. CST",40769,40237,40759,-11
ERCO,"12/2/2020 4 p.m. CST",40451,40314,40452,1
ERCO,"12/2/2020 5 p.m. CST",40978,40745,40902,-77
ERCO,"12/2/2020 6 p.m. CST",43247,43440,43325,77
ERCO,"12/2/2020 7 p.m. CST",44880,45201,44806,-74
ERCO,"12/2/2020 8 p.m. CST",44645,45392,44565,-79
ERCO,"12/2/2020 9 p.m. CST",44183,45404,44105,-78
ERCO,"12/2/2020 10 p.m. CST",43226,44525,43210,-16
ERCO,"12/2/2020 11 p.m. CST",41439,43239,41439,0
ERCO,"12/3/2020 12 a.m. CST",39732,41453,39734,2
ERCO,"12/3/2020 1 a.m. CST",38586,39381,38684,98
ERCO,"12/3/2020 2 a.m. CST",38193,38782,38366,173
ERCO,"12/3/2020 3 a.m. CST",38157,38886,38265,108
ERCO,"12/3/2020 4 a.m. CST",38591,39453,38596,5
ERCO,"12/3/2020 5 a.m. CST",39823,40692,40020,197
ERCO,"12/3/2020 6 a.m. CST",42404,43630,42753,349
ERCO,"12/3/2020 7 a.m. CST",45952,47913,46278,326
ERCO,"12/3/2020 8 a.m. CST",47642,49471,47659,16
ERCO,"12/3/2020 9 a.m. CST",47737,48557,47695,-42
ERCO,"12/3/2020 10 a.m. CST",47231,47028,47211,-20
ERCO,"12/3/2020 11 a.m. CST",46597,45869,46602,5
ERCO,"12/3/2020 12 p.m. CST",45625,44312,45631,6
ERCO,"12/3/2020 1 p.m. CST",44499,42758,44505,6
ERCO,"12/3/2020 2 p.m. CST",43598,42083,43604,6
ERCO,"12/3/2020 3 p.m. CST",43016,41213,43008,-8
ERCO,"12/3/2020 4 p.m. CST",42929,41203,42934,6
ERCO,"12/3/2020 5 p.m. CST",43696,42333,43613,-82
ERCO,"12/3/2020 6 p.m. CST",46072,44642,45855,-217
ERCO,"12/3/2020 7 p.m. CST",47734,46651,46988,-747
ERCO,"12/3/2020 8 p.m. CST",47413,46914,46659,-755
ERCO,"12/3/2020 9 p.m. CST",46856,47083,46621,-235
ERCO,"12/3/2020 10 p.m. CST",45609,45974,45457,-152
ERCO,"12/3/2020 11 p.m. CST",43512,44697,43531,19
ERCO,"12/4/2020 12 a.m. CST",41589,42786,41634,46
