"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"12/1/2018 12 a.m. CST",33897,33784,34227,330
ERCO,"12/1/2018 1 a.m. CST",31959,31848,32110,151
ERCO,"12/1/2018 2 a.m. CST",30498,30599,30791,293
ERCO,"12/1/2018 3 a.m. CST",29721,29678,29910,189
ERCO,"12/1/2018 4 a.m. CST",29134,29493,29313,179
ERCO,"12/1/2018 5 a.m. CST",29142,29437,29251,109
ERCO,"12/1/2018 6 a.m. CST",29688,30187,29552,-136
ERCO,"12/1/2018 7 a.m. CST",30949,31997,30749,-199
ERCO,"12/1/2018 8 a.m. CST",31981,33095,31766,-215
ERCO,"12/1/2018 9 a.m. CST",33590,34415,33583,-7
ERCO,"12/1/2018 10 a.m. CST",34838,35236,34812,-26
ERCO,"12/1/2018 11 a.m. CST",35598,36356,35384,-213
ERCO,"12/1/2018 12 p.m. CST",36155,36620,35937,-218
ERCO,"12/1/2018 1 p.m. CST",36502,36563,36283,-218
ERCO,"12/1/2018 2 p.m. CST",36766,36652,36547,-218
ERCO,"12/1/2018 3 p.m. CST",36813,36573,36595,-218
ERCO,"12/1/2018 4 p.m. CST",36758,36460,36540,-218
ERCO,"12/1/2018 5 p.m. CST",36512,36639,36294,-218
ERCO,"12/1/2018 6 p.m. CST",36917,37352,36698,-218
ERCO,"12/1/2018 7 p.m. CST",37474,38385,37257,-217
ERCO,"12/1/2018 8 p.m. CST",36747,38049,36569,-178
ERCO,"12/1/2018 9 p.m. CST",36046,36765,35908,-138
ERCO,"12/1/2018 10 p.m. CST",35128,35899,35222,94
ERCO,"12/1/2018 11 p.m. CST",33629,34302,33581,-48
ERCO,"12/2/2018 12 a.m. CST",31963,32111,31935,-28
ERCO,"12/2/2018 1 a.m. CST",30437,30303,30585,148
ERCO,"12/2/2018 2 a.m. CST",29363,29278,29499,136
ERCO,"12/2/2018 3 a.m. CST",28903,28723,28858,-45
ERCO,"12/2/2018 4 a.m. CST",28708,28996,28664,-44
ERCO,"12/2/2018 5 a.m. CST",29011,29086,28865,-146
ERCO,"12/2/2018 6 a.m. CST",29800,29954,29604,-197
ERCO,"12/2/2018 7 a.m. CST",31130,31365,30912,-218
ERCO,"12/2/2018 8 a.m. CST",32382,32283,32163,-219
ERCO,"12/2/2018 9 a.m. CST",33725,33495,33506,-218
ERCO,"12/2/2018 10 a.m. CST",34198,34014,33980,-218
ERCO,"12/2/2018 11 a.m. CST",34266,33989,34048,-219
ERCO,"12/2/2018 12 p.m. CST",34296,34124,34078,-218
ERCO,"12/2/2018 1 p.m. CST",34435,34332,34218,-217
ERCO,"12/2/2018 2 p.m. CST",34608,34291,34482,-125
ERCO,"12/2/2018 3 p.m. CST",34775,34355,34698,-77
ERCO,"12/2/2018 4 p.m. CST",34991,34432,34915,-76
ERCO,"12/2/2018 5 p.m. CST",35257,34824,35055,-202
ERCO,"12/2/2018 6 p.m. CST",36795,36240,36547,-248
ERCO,"12/2/2018 7 p.m. CST",38566,38035,38440,-126
ERCO,"12/2/2018 8 p.m. CST",38464,38352,38474,10
ERCO,"12/2/2018 9 p.m. CST",38065,37711,38095,30
ERCO,"12/2/2018 10 p.m. CST",36954,36862,37054,99
ERCO,"12/2/2018 11 p.m. CST",34731,34958,34734,2
ERCO,"12/3/2018 12 a.m. CST",32524,32698,32521,-3
ERCO,"12/3/2018 1 a.m. CST",31082,31192,30869,-213
ERCO,"12/3/2018 2 a.m. CST",30284,30269,30066,-219
