"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"10/1/2019 12 a.m. CDT",48800,47967,48905,105
ERCO,"10/1/2019 1 a.m. CDT",45849,44907,46019,170
ERCO,"10/1/2019 2 a.m. CDT",43835,42691,44007,172
ERCO,"10/1/2019 3 a.m. CDT",42392,41358,42484,92
ERCO,"10/1/2019 4 a.m. CDT",41608,40371,41600,-8
ERCO,"10/1/2019 5 a.m. CDT",41567,40375,41551,-17
ERCO,"10/1/2019 6 a.m. CDT",42884,41773,42896,12
ERCO,"10/1/2019 7 a.m. CDT",45258,44417,45365,106
ERCO,"10/1/2019 8 a.m. CDT",45746,45180,45877,131
ERCO,"10/1/2019 9 a.m. CDT",46519,46311,46610,91
ERCO,"10/1/2019 10 a.m. CDT",49135,48753,49143,7
ERCO,"10/1/2019 11 a.m. CDT",52318,51796,52325,6
ERCO,"10/1/2019 12 p.m. CDT",55324,55007,55482,157
ERCO,"10/1/2019 1 p.m. CDT",58253,57853,58589,335
ERCO,"10/1/2019 2 p.m. CDT",61056,60709,61343,287
ERCO,"10/1/2019 3 p.m. CDT",63111,62882,63251,139
ERCO,"10/1/2019 4 p.m. CDT",64362,64330,64438,75
ERCO,"10/1/2019 5 p.m. CDT",64667,64996,65032,365
ERCO,"10/1/2019 6 p.m. CDT",63740,63869,63720,-20
ERCO,"10/1/2019 7 p.m. CDT",61499,61914,61569,70
ERCO,"10/1/2019 8 p.m. CDT",59659,60416,59820,161
ERCO,"10/1/2019 9 p.m. CDT",58192,58194,58494,302
ERCO,"10/1/2019 10 p.m. CDT",55274,55374,55621,347
ERCO,"10/1/2019 11 p.m. CDT",51455,51435,51842,387
ERCO,"10/2/2019 12 a.m. CDT",47490,47789,47872,381
ERCO,"10/2/2019 1 a.m. CDT",44487,43954,44477,-10
ERCO,"10/2/2019 2 a.m. CDT",42386,41625,42352,-34
ERCO,"10/2/2019 3 a.m. CDT",40863,40156,40882,19
ERCO,"10/2/2019 4 a.m. CDT",39922,39316,39967,45
ERCO,"10/2/2019 5 a.m. CDT",39876,39344,39931,54
ERCO,"10/2/2019 6 a.m. CDT",41305,40857,41305,-1
ERCO,"10/2/2019 7 a.m. CDT",43929,43621,44036,106
ERCO,"10/2/2019 8 a.m. CDT",44522,44768,44610,88
ERCO,"10/2/2019 9 a.m. CDT",45280,45642,45225,-55
ERCO,"10/2/2019 10 a.m. CDT",47920,48189,47779,-141
ERCO,"10/2/2019 11 a.m. CDT",51473,51497,51377,-96
ERCO,"10/2/2019 12 p.m. CDT",54918,54899,54739,-180
ERCO,"10/2/2019 1 p.m. CDT",58088,58338,57598,-491
ERCO,"10/2/2019 2 p.m. CDT",61099,61794,60643,-456
ERCO,"10/2/2019 3 p.m. CDT",63262,64497,63030,-232
ERCO,"10/2/2019 4 p.m. CDT",64593,66204,63930,-663
ERCO,"10/2/2019 5 p.m. CDT",65060,67051,64301,-759
ERCO,"10/2/2019 6 p.m. CDT",64280,66203,63392,-889
ERCO,"10/2/2019 7 p.m. CDT",62186,63880,61352,-835
ERCO,"10/2/2019 8 p.m. CDT",60114,62236,59364,-750
ERCO,"10/2/2019 9 p.m. CDT",58150,59850,57696,-456
ERCO,"10/2/2019 10 p.m. CDT",55005,56668,54740,-265
ERCO,"10/2/2019 11 p.m. CDT",50974,52514,50938,-36
ERCO,"10/3/2019 12 a.m. CDT",46918,48178,46892,-27
ERCO,"10/3/2019 1 a.m. CDT",43812,44493,43971,158
ERCO,"10/3/2019 2 a.m. CDT",41602,42008,41749,146
ERCO,"10/3/2019 3 a.m. CDT",40110,40410,40169,58
ERCO,"10/3/2019 4 a.m. CDT",39250,39439,39012,-239
ERCO,"10/3/2019 5 a.m. CDT",39218,39343,39004,-214
ERCO,"10/3/2019 6 a.m. CDT",40626,40733,40621,-5
ERCO,"10/3/2019 7 a.m. CDT",43236,43287,43199,-37
ERCO,"10/3/2019 8 a.m. CDT",43814,44478,44104,289
ERCO,"10/3/2019 9 a.m. CDT",44711,45386,44680,-31
ERCO,"10/3/2019 10 a.m. CDT",47724,47999,47714,-11
