"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"11/1/2021 12 a.m. CDT",35398,34809,35354,-45
ERCO,"11/1/2021 1 a.m. CDT",33239,33133,33236,-3
ERCO,"11/1/2021 2 a.m. CDT",32077,31897,31745,-331
ERCO,"11/1/2021 3 a.m. CDT",31283,30354,30891,-391
ERCO,"11/1/2021 4 a.m. CDT",31047,31098,30466,-581
ERCO,"11/1/2021 5 a.m. CDT",31509,31682,30776,-733
ERCO,"11/1/2021 6 a.m. CDT",32948,33568,32237,-711
ERCO,"11/1/2021 7 a.m. CDT",35596,37100,35244,-352
ERCO,"11/1/2021 8 a.m. CDT",37283,38664,37046,-237
ERCO,"11/1/2021 9 a.m. CDT",37650,38751,37415,-234
ERCO,"11/1/2021 10 a.m. CDT",38313,39235,38080,-232
ERCO,"11/1/2021 11 a.m. CDT",39312,39953,39176,-135
ERCO,"11/1/2021 12 p.m. CDT",40392,40607,40352,-40
ERCO,"11/1/2021 1 p.m. CDT",41588,41588,41312,-276
ERCO,"11/1/2021 2 p.m. CDT",42930,42610,42646,-284
ERCO,"11/1/2021 3 p.m. CDT",44157,43600,43873,-284
ERCO,"11/1/2021 4 p.m. CDT",45343,44435,45060,-283
ERCO,"11/1/2021 5 p.m. CDT",46212,45190,45975,-237
ERCO,"11/1/2021 6 p.m. CDT",45960,44834,45418,-541
ERCO,"11/1/2021 7 p.m. CDT",45244,44257,44438,-806
ERCO,"11/1/2021 8 p.m. CDT",45394,44405,44664,-731
ERCO,"11/1/2021 9 p.m. CDT",43989,43515,43613,-376
ERCO,"11/1/2021 10 p.m. CDT",42014,41574,41746,-267
ERCO,"11/1/2021 11 p.m. CDT",39290,38936,39132,-157
ERCO,"11/2/2021 12 a.m. CDT",36464,36260,36346,-117
ERCO,"11/2/2021 1 a.m. CDT",34409,33991,34406,-3
ERCO,"11/2/2021 2 a.m. CDT",33114,32660,33116,2
ERCO,"11/2/2021 3 a.m. CDT",32280,31819,32419,140
ERCO,"11/2/2021 4 a.m. CDT",31922,31600,32116,194
ERCO,"11/2/2021 5 a.m. CDT",32181,32032,32447,266
ERCO,"11/2/2021 6 a.m. CDT",33700,33661,34025,324
ERCO,"11/2/2021 7 a.m. CDT",36361,36591,36407,46
ERCO,"11/2/2021 8 a.m. CDT",38123,38231,38156,34
ERCO,"11/2/2021 9 a.m. CDT",38478,38522,38490,12
ERCO,"11/2/2021 10 a.m. CDT",39361,39132,39362,1
ERCO,"11/2/2021 11 a.m. CDT",40443,40300,40294,-149
ERCO,"11/2/2021 12 p.m. CDT",41503,40995,41470,-33
ERCO,"11/2/2021 1 p.m. CDT",42271,41881,42135,-136
ERCO,"11/2/2021 2 p.m. CDT",43054,42955,42439,-613
ERCO,"11/2/2021 3 p.m. CDT",43547,43637,42735,-812
ERCO,"11/2/2021 4 p.m. CDT",44560,44193,43745,-814
ERCO,"11/2/2021 5 p.m. CDT",45189,44545,44375,-814
ERCO,"11/2/2021 6 p.m. CDT",45281,44212,44468,-813
ERCO,"11/2/2021 7 p.m. CDT",45048,43690,44283,-765
ERCO,"11/2/2021 8 p.m. CDT",44972,44047,44304,-669
ERCO,"11/2/2021 9 p.m. CDT",43816,43175,43143,-673
ERCO,"11/2/2021 10 p.m. CDT",42047,41401,41473,-573
ERCO,"11/2/2021 11 p.m. CDT",39553,38941,39137,-416
ERCO,"11/3/2021 12 a.m. CDT",37068,36578,36853,-259
ERCO,"11/3/2021 1 a.m. CDT",35176,34798,35173,-3
ERCO,"11/3/2021 2 a.m. CDT",33903,33421,33857,-46
ERCO,"11/3/2021 3 a.m. CDT",33152,32568,33192,40
ERCO,"11/3/2021 4 a.m. CDT",32859,32348,32955,96
ERCO,"11/3/2021 5 a.m. CDT",33308,32812,33404,96
ERCO,"11/3/2021 6 a.m. CDT",34892,34411,34990,97
ERCO,"11/3/2021 7 a.m. CDT",37812,37413,37909,97
ERCO,"11/3/2021 8 a.m. CDT",39660,39146,39744,84
ERCO,"11/3/2021 9 a.m. CDT",40253,39497,40316,63
ERCO,"11/3/2021 10 a.m. CDT",41126,40309,41130,4
ERCO,"11/3/2021 11 a.m. CDT",42089,41267,42092,4
ERCO,"11/3/2021 12 p.m. CDT",42673,41860,42672,-1
ERCO,"11/3/2021 1 p.m. CDT",42983,42231,42736,-247
ERCO,"11/3/2021 2 p.m. CDT",43101,42808,42497,-604
ERCO,"11/3/2021 3 p.m. CDT",42830,43222,42343,-487
ERCO,"11/3/2021 4 p.m. CDT",42436,43406,42167,-269
ERCO,"11/3/2021 5 p.m. CDT",42680,43510,42510,-170
