"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"3/1/2020 12 a.m. CST",33238,33571,32558,-682
ERCO,"3/1/2020 1 a.m. CST",31915,32288,31315,-599
ERCO,"3/1/2020 2 a.m. CST",31067,31270,30727,-341
ERCO,"3/1/2020 3 a.m. CST",30486,30774,30426,-61
ERCO,"3/1/2020 4 a.m. CST",30265,30418,30400,135
ERCO,"3/1/2020 5 a.m. CST",30220,30418,30390,169
ERCO,"3/1/2020 6 a.m. CST",30633,30763,30450,-183
ERCO,"3/1/2020 7 a.m. CST",31365,31592,31342,-23
ERCO,"3/1/2020 8 a.m. CST",32226,32249,32199,-28
ERCO,"3/1/2020 9 a.m. CST",33721,33354,33625,-96
ERCO,"3/1/2020 10 a.m. CST",34963,34505,35011,48
ERCO,"3/1/2020 11 a.m. CST",35383,35201,35347,-36
ERCO,"3/1/2020 12 p.m. CST",35429,35563,35330,-100
ERCO,"3/1/2020 1 p.m. CST",35461,35887,35317,-144
ERCO,"3/1/2020 2 p.m. CST",35578,36049,35575,-2
ERCO,"3/1/2020 3 p.m. CST",35656,36177,35658,2
ERCO,"3/1/2020 4 p.m. CST",36015,36424,36060,44
ERCO,"3/1/2020 5 p.m. CST",36379,36674,36480,102
ERCO,"3/1/2020 6 p.m. CST",36900,37184,37122,222
ERCO,"3/1/2020 7 p.m. CST",38052,38420,38370,318
ERCO,"3/1/2020 8 p.m. CST",38951,39133,39107,156
ERCO,"3/1/2020 9 p.m. CST",38473,38549,38408,-65
ERCO,"3/1/2020 10 p.m. CST",37225,37359,37036,-189
ERCO,"3/1/2020 11 p.m. CST",35016,35390,34840,-176
ERCO,"3/2/2020 12 a.m. CST",32629,33057,32296,-333
ERCO,"3/2/2020 1 a.m. CST",30988,31346,30495,-494
ERCO,"3/2/2020 2 a.m. CST",30024,30393,29571,-454
ERCO,"3/2/2020 3 a.m. CST",29622,29958,29250,-373
ERCO,"3/2/2020 4 a.m. CST",29612,29976,29443,-171
ERCO,"3/2/2020 5 a.m. CST",30283,30787,30119,-165
ERCO,"3/2/2020 6 a.m. CST",32351,32803,32133,-219
ERCO,"3/2/2020 7 a.m. CST",35794,36366,35617,-179
ERCO,"3/2/2020 8 a.m. CST",37135,37470,37004,-132
ERCO,"3/2/2020 9 a.m. CST",37504,37282,37604,99
ERCO,"3/2/2020 10 a.m. CST",38066,37746,38090,22
ERCO,"3/2/2020 11 a.m. CST",38651,38192,38539,-114
ERCO,"3/2/2020 12 p.m. CST",38914,38626,38782,-134
ERCO,"3/2/2020 1 p.m. CST",39155,38854,39048,-108
ERCO,"3/2/2020 2 p.m. CST",39537,39267,39411,-129
ERCO,"3/2/2020 3 p.m. CST",39889,39498,39467,-423
ERCO,"3/2/2020 4 p.m. CST",39833,39563,39355,-477
ERCO,"3/2/2020 5 p.m. CST",39811,39662,39430,-381
ERCO,"3/2/2020 6 p.m. CST",39997,39693,39845,-152
ERCO,"3/2/2020 7 p.m. CST",41128,40674,41030,-98
ERCO,"3/2/2020 8 p.m. CST",41506,41166,41387,-121
ERCO,"3/2/2020 9 p.m. CST",40693,40409,40629,-65
ERCO,"3/2/2020 10 p.m. CST",39178,38823,39278,99
ERCO,"3/2/2020 11 p.m. CST",36712,36530,36809,99
ERCO,"3/3/2020 12 a.m. CST",34149,34048,34252,102
