"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"2/1/2022 12 a.m. CST",37113,37274,36762,-351
ERCO,"2/1/2022 1 a.m. CST",35673,35148,35606,-67
ERCO,"2/1/2022 2 a.m. CST",34719,34054,34623,-96
ERCO,"2/1/2022 3 a.m. CST",34444,33502,34324,-119
ERCO,"2/1/2022 4 a.m. CST",34474,33634,34264,-209
ERCO,"2/1/2022 5 a.m. CST",35163,34556,34821,-342
ERCO,"2/1/2022 6 a.m. CST",37240,37062,36843,-396
ERCO,"2/1/2022 7 a.m. CST",40402,41246,40003,-399
ERCO,"2/1/2022 8 a.m. CST",41922,43113,41588,-333
ERCO,"2/1/2022 9 a.m. CST",41857,42778,41504,-353
ERCO,"2/1/2022 10 a.m. CST",41860,42460,41779,-80
ERCO,"2/1/2022 11 a.m. CST",41538,42221,41580,43
ERCO,"2/1/2022 12 p.m. CST",40975,41815,40925,-50
ERCO,"2/1/2022 1 p.m. CST",40517,41373,40383,-135
ERCO,"2/1/2022 2 p.m. CST",40117,41113,39868,-249
ERCO,"2/1/2022 3 p.m. CST",39840,40769,39591,-249
ERCO,"2/1/2022 4 p.m. CST",39628,40448,39377,-251
ERCO,"2/1/2022 5 p.m. CST",39823,40581,39361,-461
ERCO,"2/1/2022 6 p.m. CST",40501,41114,40004,-496
ERCO,"2/1/2022 7 p.m. CST",42025,42281,41481,-544
ERCO,"2/1/2022 8 p.m. CST",42240,42604,41795,-444
ERCO,"2/1/2022 9 p.m. CST",41580,41877,41397,-183
ERCO,"2/1/2022 10 p.m. CST",40329,40342,40146,-183
ERCO,"2/1/2022 11 p.m. CST",38364,38198,38172,-192
ERCO,"2/2/2022 12 a.m. CST",36405,36090,36215,-188
ERCO,"2/2/2022 1 a.m. CST",34987,34608,35017,30
ERCO,"2/2/2022 2 a.m. CST",34179,33775,34220,42
ERCO,"2/2/2022 3 a.m. CST",33900,33468,34000,101
ERCO,"2/2/2022 4 a.m. CST",33941,33621,33952,12
ERCO,"2/2/2022 5 a.m. CST",34848,34521,34911,63
ERCO,"2/2/2022 6 a.m. CST",37137,36791,37092,-44
ERCO,"2/2/2022 7 a.m. CST",40628,40462,40609,-18
ERCO,"2/2/2022 8 a.m. CST",42698,42332,42457,-241
ERCO,"2/2/2022 9 a.m. CST",43345,42714,43340,-5
ERCO,"2/2/2022 10 a.m. CST",44023,43482,44208,186
ERCO,"2/2/2022 11 a.m. CST",44752,44267,44954,203
ERCO,"2/2/2022 12 p.m. CST",45281,44756,45409,128
ERCO,"2/2/2022 1 p.m. CST",45809,44970,45808,0
ERCO,"2/2/2022 2 p.m. CST",46248,45218,46247,0
ERCO,"2/2/2022 3 p.m. CST",46447,45339,46443,-3
ERCO,"2/2/2022 4 p.m. CST",46871,45590,46772,-98
ERCO,"2/2/2022 5 p.m. CST",48192,46341,48212,21
ERCO,"2/2/2022 6 p.m. CST",50240,47508,50056,-183
ERCO,"2/2/2022 7 p.m. CST",52123,48907,51934,-189
ERCO,"2/2/2022 8 p.m. CST",52517,49138,52366,-151
ERCO,"2/2/2022 9 p.m. CST",52209,48498,52142,-66
ERCO,"2/2/2022 10 p.m. CST",51457,47007,51258,-198
ERCO,"2/2/2022 11 p.m. CST",49932,45234,49787,-144
ERCO,"2/3/2022 12 a.m. CST",48389,43535,48198,-190
ERCO,"2/3/2022 1 a.m. CST",47374,44818,47179,-194
ERCO,"2/3/2022 2 a.m. CST",47259,44849,47081,-178
ERCO,"2/3/2022 3 a.m. CST",47915,45483,47685,-230
ERCO,"2/3/2022 4 a.m. CST",49059,46414,48781,-277
