"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"3/1/2018 12 a.m. CST",34200,33150,34504,304
ERCO,"3/1/2018 1 a.m. CST",32111,31420,32453,342
ERCO,"3/1/2018 2 a.m. CST",30702,30292,31151,448
ERCO,"3/1/2018 3 a.m. CST",29875,29778,30017,142
ERCO,"3/1/2018 4 a.m. CST",29424,29724,29584,161
ERCO,"3/1/2018 5 a.m. CST",29837,30283,29715,-123
ERCO,"3/1/2018 6 a.m. CST",31769,32376,31825,55
ERCO,"3/1/2018 7 a.m. CST",35227,36049,35347,119
ERCO,"3/1/2018 8 a.m. CST",36248,37517,36668,419
ERCO,"3/1/2018 9 a.m. CST",36416,37527,36704,288
ERCO,"3/1/2018 10 a.m. CST",36969,37734,37476,504
ERCO,"3/1/2018 11 a.m. CST",37477,37920,37834,353
ERCO,"3/1/2018 12 p.m. CST",37790,37934,38167,376
ERCO,"3/1/2018 1 p.m. CST",37877,37834,38185,307
ERCO,"3/1/2018 2 p.m. CST",38209,37879,38377,167
ERCO,"3/1/2018 3 p.m. CST",38179,37805,38341,161
ERCO,"3/1/2018 4 p.m. CST",38207,37531,38356,148
ERCO,"3/1/2018 5 p.m. CST",38061,37564,38159,96
ERCO,"3/1/2018 6 p.m. CST",37640,37605,37715,74
ERCO,"3/1/2018 7 p.m. CST",38370,38548,38396,26
ERCO,"3/1/2018 8 p.m. CST",39353,39394,39388,35
ERCO,"3/1/2018 9 p.m. CST",38901,38809,38964,62
ERCO,"3/1/2018 10 p.m. CST",37561,37633,37789,227
ERCO,"3/1/2018 11 p.m. CST",35234,35632,35350,116
ERCO,"3/2/2018 12 a.m. CST",32903,33430,33010,106
ERCO,"3/2/2018 1 a.m. CST",31249,31774,31475,225
ERCO,"3/2/2018 2 a.m. CST",30403,31016,30527,124
ERCO,"3/2/2018 3 a.m. CST",30038,30670,30102,63
ERCO,"3/2/2018 4 a.m. CST",30143,30974,30149,6
ERCO,"3/2/2018 5 a.m. CST",31097,31905,31101,4
ERCO,"3/2/2018 6 a.m. CST",33621,34527,33625,4
ERCO,"3/2/2018 7 a.m. CST",37601,38615,37608,6
ERCO,"3/2/2018 8 a.m. CST",38563,39789,38728,164
ERCO,"3/2/2018 9 a.m. CST",37781,39158,37903,121
ERCO,"3/2/2018 10 a.m. CST",37365,38903,37510,144
ERCO,"3/2/2018 11 a.m. CST",36982,38646,37201,217
ERCO,"3/2/2018 12 p.m. CST",36711,38208,36900,187
ERCO,"3/2/2018 1 p.m. CST",36567,37852,36765,197
ERCO,"3/2/2018 2 p.m. CST",36841,37872,37042,200
ERCO,"3/2/2018 3 p.m. CST",36996,37573,37150,154
ERCO,"3/2/2018 4 p.m. CST",36955,37301,37063,107
ERCO,"3/2/2018 5 p.m. CST",36896,37181,36891,-7
ERCO,"3/2/2018 6 p.m. CST",36597,36873,36644,46
ERCO,"3/2/2018 7 p.m. CST",36735,37304,36692,-44
ERCO,"3/2/2018 8 p.m. CST",37210,37857,37335,123
ERCO,"3/2/2018 9 p.m. CST",36498,37310,36653,153
ERCO,"3/2/2018 10 p.m. CST",35509,36480,35698,189
ERCO,"3/2/2018 11 p.m. CST",33978,35227,34137,159
ERCO,"3/3/2018 12 a.m. CST",32153,33215,32313,159
ERCO,"3/3/2018 1 a.m. CST",30589,31251,30798,208
ERCO,"3/3/2018 2 a.m. CST",29573,30117,29771,198
ERCO,"3/3/2018 3 a.m. CST",29015,29497,28968,-47
ERCO,"3/3/2018 4 a.m. CST",28900,29074,28995,94
ERCO,"3/3/2018 5 a.m. CST",29115,28674,29211,96
ERCO,"3/3/2018 6 a.m. CST",30081,29700,30200,119
ERCO,"3/3/2018 7 a.m. CST",31529,31377,31710,181
ERCO,"3/3/2018 8 a.m. CST",32624,32830,32882,257
ERCO,"3/3/2018 9 a.m. CST",33838,34097,34051,212
ERCO,"3/3/2018 10 a.m. CST",34603,34712,35016,412
ERCO,"3/3/2018 11 a.m. CST",34870,35553,35150,279
ERCO,"3/3/2018 12 p.m. CST",34898,35648,35249,350
