"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"4/1/2017 12 a.m. CDT",34440,35321,34955,514
ERCO,"4/1/2017 1 a.m. CDT",31909,32410,32334,424
ERCO,"4/1/2017 2 a.m. CDT",30092,30652,30606,514
ERCO,"4/1/2017 3 a.m. CDT",28911,29282,29393,482
ERCO,"4/1/2017 4 a.m. CDT",28204,28559,28666,461
ERCO,"4/1/2017 5 a.m. CDT",27944,28229,28217,273
ERCO,"4/1/2017 6 a.m. CDT",28288,28454,28648,358
ERCO,"4/1/2017 7 a.m. CDT",29312,29644,29532,220
ERCO,"4/1/2017 8 a.m. CDT",30334,31072,30439,105
ERCO,"4/1/2017 9 a.m. CDT",31845,32295,31950,105
ERCO,"4/1/2017 10 a.m. CDT",33682,34080,33788,105
ERCO,"4/1/2017 11 a.m. CDT",35296,35858,35452,156
ERCO,"4/1/2017 12 p.m. CDT",36323,37282,36480,157
ERCO,"4/1/2017 1 p.m. CDT",37052,38342,37249,191
ERCO,"4/1/2017 2 p.m. CDT",37752,39165,37920,167
ERCO,"4/1/2017 3 p.m. CDT",38460,40081,38551,90
ERCO,"4/1/2017 4 p.m. CDT",39022,41027,39023,1
ERCO,"4/1/2017 5 p.m. CDT",39382,42071,39382,0
ERCO,"4/1/2017 6 p.m. CDT",39286,42363,39304,17
ERCO,"4/1/2017 7 p.m. CDT",38654,41621,38812,149
ERCO,"4/1/2017 8 p.m. CDT",38280,40393,38448,167
ERCO,"4/1/2017 9 p.m. CDT",38912,40674,39203,293
ERCO,"4/1/2017 10 p.m. CDT",38066,39896,38379,313
ERCO,"4/1/2017 11 p.m. CDT",36360,38037,36673,313
ERCO,"4/2/2017 12 a.m. CDT",34223,35558,34538,314
ERCO,"4/2/2017 1 a.m. CDT",32149,32701,32658,508
ERCO,"4/2/2017 2 a.m. CDT",30498,31183,30725,227
ERCO,"4/2/2017 3 a.m. CDT",29354,30144,29577,222
ERCO,"4/2/2017 4 a.m. CDT",28716,29449,28889,181
ERCO,"4/2/2017 5 a.m. CDT",28417,29211,28475,61
ERCO,"4/2/2017 6 a.m. CDT",28596,29488,28647,52
ERCO,"4/2/2017 7 a.m. CDT",29342,30255,29560,217
ERCO,"4/2/2017 8 a.m. CDT",30257,31271,30480,222
ERCO,"4/2/2017 9 a.m. CDT",31553,32489,31775,220
ERCO,"4/2/2017 10 a.m. CDT",33178,34311,33284,105
ERCO,"4/2/2017 11 a.m. CDT",34532,35626,34752,219
ERCO,"4/2/2017 12 p.m. CDT",35493,36567,35645,150
ERCO,"4/2/2017 1 p.m. CDT",36297,37381,36149,-147
ERCO,"4/2/2017 2 p.m. CDT",36911,38091,36699,-211
ERCO,"4/2/2017 3 p.m. CDT",37166,38731,36947,-219
ERCO,"4/2/2017 4 p.m. CDT",37702,39399,37509,-190
ERCO,"4/2/2017 5 p.m. CDT",38503,40022,38247,-256
ERCO,"4/2/2017 6 p.m. CDT",38783,40464,38501,-283
ERCO,"4/2/2017 7 p.m. CDT",38541,40118,38389,-151
ERCO,"4/2/2017 8 p.m. CDT",38325,39387,38167,-152
ERCO,"4/2/2017 9 p.m. CDT",38787,39755,38568,-219
ERCO,"4/2/2017 10 p.m. CDT",37662,38793,37473,-188
ERCO,"4/2/2017 11 p.m. CDT",35149,36377,34985,-167
ERCO,"4/3/2017 12 a.m. CDT",31985,33318,31934,-50
ERCO,"4/3/2017 1 a.m. CDT",29492,30536,29703,211
ERCO,"4/3/2017 2 a.m. CDT",28009,28936,28224,215
ERCO,"4/3/2017 3 a.m. CDT",27163,27925,27353,190
ERCO,"4/3/2017 4 a.m. CDT",26788,27465,26978,190
ERCO,"4/3/2017 5 a.m. CDT",27098,27805,27289,190
ERCO,"4/3/2017 6 a.m. CDT",28886,29551,29076,190
ERCO,"4/3/2017 7 a.m. CDT",32225,32997,32296,71
ERCO,"4/3/2017 8 a.m. CDT",33432,34437,33575,151
ERCO,"4/3/2017 9 a.m. CDT",33462,34712,33537,76
ERCO,"4/3/2017 10 a.m. CDT",34209,35585,34500,291
ERCO,"4/3/2017 11 a.m. CDT",35251,36601,35548,297
ERCO,"4/3/2017 12 p.m. CDT",36229,37620,36543,313
ERCO,"4/3/2017 1 p.m. CDT",37313,39454,37626,313
ERCO,"4/3/2017 2 p.m. CDT",38871,41234,39185,313
ERCO,"4/3/2017 3 p.m. CDT",40557,42688,40765,207
ERCO,"4/3/2017 4 p.m. CDT",42177,43969,42252,74
ERCO,"4/3/2017 5 p.m. CDT",43607,44970,43493,-114
ERCO,"4/3/2017 6 p.m. CDT",44402,45031,44236,-168
ERCO,"4/3/2017 7 p.m. CDT",44027,44289,43953,-74
ERCO,"4/3/2017 8 p.m. CDT",42689,43202,42632,-57
ERCO,"4/3/2017 9 p.m. CDT",42617,44031,42700,87
ERCO,"4/3/2017 10 p.m. CDT",40514,42233,40892,379
ERCO,"4/3/2017 11 p.m. CDT",37084,38576,37217,132
ERCO,"4/4/2017 12 a.m. CDT",33449,34657,33749,301
ERCO,"4/4/2017 1 a.m. CDT",30801,31974,30956,155
ERCO,"4/4/2017 2 a.m. CDT",29279,30055,29636,360
ERCO,"4/4/2017 3 a.m. CDT",28185,28788,28528,343
ERCO,"4/4/2017 4 a.m. CDT",27809,28225,28153,343
ERCO,"4/4/2017 5 a.m. CDT",27952,28454,28297,343
ERCO,"4/4/2017 6 a.m. CDT",29495,30058,29840,343
ERCO,"4/4/2017 7 a.m. CDT",32972,33276,33416,442
ERCO,"4/4/2017 8 a.m. CDT",34094,34512,34404,297
ERCO,"4/4/2017 9 a.m. CDT",34463,35033,34794,338
ERCO,"4/4/2017 10 a.m. CDT",35733,36474,36191,456
ERCO,"4/4/2017 11 a.m. CDT",37218,38140,37683,464
ERCO,"4/4/2017 12 p.m. CDT",38854,39814,39324,469
ERCO,"4/4/2017 1 p.m. CDT",39987,41420,40457,469
ERCO,"4/4/2017 2 p.m. CDT",42275,43270,42684,407
ERCO,"4/4/2017 3 p.m. CDT",43982,44749,44293,308
ERCO,"4/4/2017 4 p.m. CDT",45417,46069,45645,227
ERCO,"4/4/2017 5 p.m. CDT",46723,47036,46946,223
ERCO,"4/4/2017 6 p.m. CDT",47219,46911,47444,223
ERCO,"4/4/2017 7 p.m. CDT",46180,45795,46596,415
ERCO,"4/4/2017 8 p.m. CDT",44701,44564,45169,466
ERCO,"4/4/2017 9 p.m. CDT",44687,44901,45015,326
ERCO,"4/4/2017 10 p.m. CDT",42735,43113,43060,322
ERCO,"4/4/2017 11 p.m. CDT",39145,39137,39434,284
ERCO,"4/5/2017 12 a.m. CDT",35251,34844,35633,400
ERCO,"4/5/2017 1 a.m. CDT",32274,32124,32434,161
ERCO,"4/5/2017 2 a.m. CDT",30520,28925,30762,250
ERCO,"4/5/2017 3 a.m. CDT",29377,28045,29591,214
ERCO,"4/5/2017 4 a.m. CDT",28783,27451,28866,86
ERCO,"4/5/2017 5 a.m. CDT",29037,27905,29274,236
ERCO,"4/5/2017 6 a.m. CDT",30584,29424,30757,171
ERCO,"4/5/2017 7 a.m. CDT",33738,32798,34020,282
ERCO,"4/5/2017 8 a.m. CDT",34372,34630,34624,251
ERCO,"4/5/2017 9 a.m. CDT",34201,34637,34464,264
