"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"8/1/2019 12 a.m. CDT",52597,52701,52099,-499
ERCO,"8/1/2019 1 a.m. CDT",48697,49004,48416,-281
ERCO,"8/1/2019 2 a.m. CDT",45725,46259,45641,-85
ERCO,"8/1/2019 3 a.m. CDT",43596,44286,43569,-27
ERCO,"8/1/2019 4 a.m. CDT",42240,43026,42227,-15
ERCO,"8/1/2019 5 a.m. CDT",41741,42657,41729,-13
ERCO,"8/1/2019 6 a.m. CDT",42500,43718,42478,-23
ERCO,"8/1/2019 7 a.m. CDT",43993,45550,43642,-352
ERCO,"8/1/2019 8 a.m. CDT",44793,45988,44433,-360
ERCO,"8/1/2019 9 a.m. CDT",47119,48249,46719,-401
ERCO,"8/1/2019 10 a.m. CDT",50658,51918,50194,-464
ERCO,"8/1/2019 11 a.m. CDT",54669,56183,54162,-507
ERCO,"8/1/2019 12 p.m. CDT",58708,60085,58092,-617
ERCO,"8/1/2019 1 p.m. CDT",62240,63636,61557,-683
ERCO,"8/1/2019 2 p.m. CDT",65593,66779,64782,-811
ERCO,"8/1/2019 3 p.m. CDT",67977,69077,67162,-816
ERCO,"8/1/2019 4 p.m. CDT",69089,70394,68273,-816
ERCO,"8/1/2019 5 p.m. CDT",69423,70891,68608,-816
ERCO,"8/1/2019 6 p.m. CDT",68844,70154,68029,-816
ERCO,"8/1/2019 7 p.m. CDT",67357,68244,66543,-814
ERCO,"8/1/2019 8 p.m. CDT",65110,65537,64393,-717
ERCO,"8/1/2019 9 p.m. CDT",62695,63402,61995,-700
ERCO,"8/1/2019 10 p.m. CDT",60309,60619,59600,-710
ERCO,"8/1/2019 11 p.m. CDT",56271,56298,55963,-309
ERCO,"8/2/2019 12 a.m. CDT",52080,51965,51827,-253
ERCO,"8/2/2019 1 a.m. CDT",48500,48470,48489,-12
ERCO,"8/2/2019 2 a.m. CDT",45609,45445,45602,-9
ERCO,"8/2/2019 3 a.m. CDT",43654,43391,43648,-8
ERCO,"8/2/2019 4 a.m. CDT",42347,42112,42340,-8
ERCO,"8/2/2019 5 a.m. CDT",41995,41656,41988,-8
ERCO,"8/2/2019 6 a.m. CDT",42814,42470,42801,-14
ERCO,"8/2/2019 7 a.m. CDT",44184,44038,43844,-342
ERCO,"8/2/2019 8 a.m. CDT",45058,44930,45109,50
ERCO,"8/2/2019 9 a.m. CDT",47697,47506,47760,62
ERCO,"8/2/2019 10 a.m. CDT",51366,51470,51551,184
ERCO,"8/2/2019 11 a.m. CDT",55584,55765,55330,-255
ERCO,"8/2/2019 12 p.m. CDT",59601,59775,59152,-450
ERCO,"8/2/2019 1 p.m. CDT",63117,63330,62450,-666
ERCO,"8/2/2019 2 p.m. CDT",66105,66309,65291,-814
ERCO,"8/2/2019 3 p.m. CDT",68048,68708,67232,-816
ERCO,"8/2/2019 4 p.m. CDT",69184,70045,68368,-816
ERCO,"8/2/2019 5 p.m. CDT",69424,70311,68609,-816
ERCO,"8/2/2019 6 p.m. CDT",68933,69586,68118,-816
ERCO,"8/2/2019 7 p.m. CDT",67410,67505,66599,-812
ERCO,"8/2/2019 8 p.m. CDT",64751,64962,64163,-589
ERCO,"8/2/2019 9 p.m. CDT",62387,62492,61975,-413
ERCO,"8/2/2019 10 p.m. CDT",60025,59818,59623,-404
ERCO,"8/2/2019 11 p.m. CDT",56548,56311,56324,-225
ERCO,"8/3/2019 12 a.m. CDT",52996,52485,52958,-39
ERCO,"8/3/2019 1 a.m. CDT",49712,49056,49976,262
ERCO,"8/3/2019 2 a.m. CDT",46989,46331,47268,278
ERCO,"8/3/2019 3 a.m. CDT",44895,44321,45177,281
ERCO,"8/3/2019 4 a.m. CDT",43449,42812,43734,284
ERCO,"8/3/2019 5 a.m. CDT",42518,41958,42805,286
ERCO,"8/3/2019 6 a.m. CDT",42352,41790,42637,283
ERCO,"8/3/2019 7 a.m. CDT",42435,42148,42550,113
ERCO,"8/3/2019 8 a.m. CDT",42654,42401,42756,101
ERCO,"8/3/2019 9 a.m. CDT",44586,44823,44696,110
ERCO,"8/3/2019 10 a.m. CDT",46975,48676,47085,109
ERCO,"8/3/2019 11 a.m. CDT",49701,52519,49801,100
ERCO,"8/3/2019 12 p.m. CDT",52515,55858,52616,100
ERCO,"8/3/2019 1 p.m. CDT",54906,58583,54668,-239
ERCO,"8/3/2019 2 p.m. CDT",56863,61083,56414,-449
ERCO,"8/3/2019 3 p.m. CDT",58566,62832,57969,-597
ERCO,"8/3/2019 4 p.m. CDT",59983,63682,59454,-529
ERCO,"8/3/2019 5 p.m. CDT",60883,64244,60201,-683
ERCO,"8/3/2019 6 p.m. CDT",60692,63165,59982,-710
ERCO,"8/3/2019 7 p.m. CDT",59523,61706,59006,-519
ERCO,"8/3/2019 8 p.m. CDT",57746,58967,57410,-338
ERCO,"8/3/2019 9 p.m. CDT",56295,57795,55899,-398
ERCO,"8/3/2019 10 p.m. CDT",54647,56029,54652,4
ERCO,"8/3/2019 11 p.m. CDT",52009,52753,52193,183
ERCO,"8/4/2019 12 a.m. CDT",49055,49427,49241,185
ERCO,"8/4/2019 1 a.m. CDT",46228,45937,46485,257
ERCO,"8/4/2019 2 a.m. CDT",44051,43360,44213,162
ERCO,"8/4/2019 3 a.m. CDT",42458,41535,42468,10
ERCO,"8/4/2019 4 a.m. CDT",41224,40309,41194,-31
ERCO,"8/4/2019 5 a.m. CDT",40518,39355,40542,24
ERCO,"8/4/2019 6 a.m. CDT",40241,39165,40229,-12
ERCO,"8/4/2019 7 a.m. CDT",40306,39192,40341,35
ERCO,"8/4/2019 8 a.m. CDT",40412,39411,40166,-246
ERCO,"8/4/2019 9 a.m. CDT",42366,41634,42118,-249
ERCO,"8/4/2019 10 a.m. CDT",45155,45008,44906,-249
ERCO,"8/4/2019 11 a.m. CDT",47960,48475,47714,-246
ERCO,"8/4/2019 12 p.m. CDT",51010,51849,50792,-219
ERCO,"8/4/2019 1 p.m. CDT",53947,54975,53693,-255
ERCO,"8/4/2019 2 p.m. CDT",56548,57346,55918,-630
ERCO,"8/4/2019 3 p.m. CDT",58798,59405,58217,-582
ERCO,"8/4/2019 4 p.m. CDT",60615,60932,59904,-711
ERCO,"8/4/2019 5 p.m. CDT",62025,62031,61274,-752
ERCO,"8/4/2019 6 p.m. CDT",62649,62081,62005,-644
ERCO,"8/4/2019 7 p.m. CDT",62318,61215,61676,-642
ERCO,"8/4/2019 8 p.m. CDT",60708,59362,60534,-175
ERCO,"8/4/2019 9 p.m. CDT",58879,58019,58729,-151
ERCO,"8/4/2019 10 p.m. CDT",56924,55982,56648,-277
ERCO,"8/4/2019 11 p.m. CDT",53348,52548,53119,-230
ERCO,"8/5/2019 12 a.m. CDT",49618,48742,49389,-230
ERCO,"8/5/2019 1 a.m. CDT",46276,44622,46354,77
ERCO,"8/5/2019 2 a.m. CDT",43854,42115,43795,-59
ERCO,"8/5/2019 3 a.m. CDT",42260,40660,42111,-150
ERCO,"8/5/2019 4 a.m. CDT",41284,39680,41070,-215
ERCO,"8/5/2019 5 a.m. CDT",41292,39694,41084,-208
ERCO,"8/5/2019 6 a.m. CDT",42401,41085,42258,-144
ERCO,"8/5/2019 7 a.m. CDT",44143,43074,44190,46
ERCO,"8/5/2019 8 a.m. CDT",45140,44208,45193,51
ERCO,"8/5/2019 9 a.m. CDT",48013,46353,48082,68
ERCO,"8/5/2019 10 a.m. CDT",51935,49600,52218,282
ERCO,"8/5/2019 11 a.m. CDT",56172,53533,56416,243
ERCO,"8/5/2019 12 p.m. CDT",60081,57275,60116,33
ERCO,"8/5/2019 1 p.m. CDT",63572,60369,63046,-527
ERCO,"8/5/2019 2 p.m. CDT",66384,62957,65635,-750
ERCO,"8/5/2019 3 p.m. CDT",68208,64780,67465,-743
ERCO,"8/5/2019 4 p.m. CDT",69394,66074,68581,-814
ERCO,"8/5/2019 5 p.m. CDT",69750,66737,68935,-815
ERCO,"8/5/2019 6 p.m. CDT",69511,66407,68713,-798
ERCO,"8/5/2019 7 p.m. CDT",68665,64522,68099,-567
ERCO,"8/5/2019 8 p.m. CDT",66436,62069,66026,-411
ERCO,"8/5/2019 9 p.m. CDT",64202,60606,63797,-406
ERCO,"8/5/2019 10 p.m. CDT",61794,58378,61347,-447
ERCO,"8/5/2019 11 p.m. CDT",57528,54603,57611,83
ERCO,"8/6/2019 12 a.m. CDT",53148,50455,53301,153
ERCO,"8/6/2019 1 a.m. CDT",49505,47836,49883,376
ERCO,"8/6/2019 2 a.m. CDT",46821,45316,47179,357
ERCO,"8/6/2019 3 a.m. CDT",44886,43424,45250,362
ERCO,"8/6/2019 4 a.m. CDT",43608,42284,43997,388
ERCO,"8/6/2019 5 a.m. CDT",43361,42079,43741,379
ERCO,"8/6/2019 6 a.m. CDT",44249,43104,44633,383
ERCO,"8/6/2019 7 a.m. CDT",45867,44873,45917,49
ERCO,"8/6/2019 8 a.m. CDT",46636,45851,46677,39
ERCO,"8/6/2019 9 a.m. CDT",49222,48255,49263,39
ERCO,"8/6/2019 10 a.m. CDT",52951,51945,52992,39
