"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ERCO,"4/1/2022 12 a.m. CDT",36443,37349,36196,-246
ERCO,"4/1/2022 1 a.m. CDT",34605,35189,34363,-242
ERCO,"4/1/2022 2 a.m. CDT",33635,33730,33566,-69
ERCO,"4/1/2022 3 a.m. CDT",33110,32938,33008,-102
ERCO,"4/1/2022 4 a.m. CDT",33214,32676,33090,-123
ERCO,"4/1/2022 5 a.m. CDT",33861,33174,33700,-162
ERCO,"4/1/2022 6 a.m. CDT",35783,34812,35646,-137
ERCO,"4/1/2022 7 a.m. CDT",38775,37776,38549,-225
ERCO,"4/1/2022 8 a.m. CDT",40387,39405,39928,-458
ERCO,"4/1/2022 9 a.m. CDT",40443,39760,40257,-186
ERCO,"4/1/2022 10 a.m. CDT",40605,39937,40478,-127
ERCO,"4/1/2022 11 a.m. CDT",40674,40169,40619,-55
ERCO,"4/1/2022 12 p.m. CDT",40716,40281,40761,45
ERCO,"4/1/2022 1 p.m. CDT",40993,40442,41120,128
ERCO,"4/1/2022 2 p.m. CDT",41546,41024,41672,126
ERCO,"4/1/2022 3 p.m. CDT",42118,41700,42147,29
ERCO,"4/1/2022 4 p.m. CDT",42945,42472,42862,-83
ERCO,"4/1/2022 5 p.m. CDT",43791,43175,43586,-205
ERCO,"4/1/2022 6 p.m. CDT",44322,43399,44112,-209
ERCO,"4/1/2022 7 p.m. CDT",43588,42964,43368,-220
ERCO,"4/1/2022 8 p.m. CDT",42626,41965,42361,-265
ERCO,"4/1/2022 9 p.m. CDT",42583,42082,42682,99
ERCO,"4/1/2022 10 p.m. CDT",41444,41039,41807,363
ERCO,"4/1/2022 11 p.m. CDT",39370,39024,39362,-7
ERCO,"4/2/2022 12 a.m. CDT",37146,36585,37095,-51
ERCO,"4/2/2022 1 a.m. CDT",35085,34630,35160,75
ERCO,"4/2/2022 2 a.m. CDT",33596,32983,33709,113
ERCO,"4/2/2022 3 a.m. CDT",32616,31807,32486,-130
ERCO,"4/2/2022 4 a.m. CDT",32227,31360,31860,-367
ERCO,"4/2/2022 5 a.m. CDT",32223,31312,31806,-416
ERCO,"4/2/2022 6 a.m. CDT",32864,31772,32442,-421
ERCO,"4/2/2022 7 a.m. CDT",33896,32838,33234,-662
ERCO,"4/2/2022 8 a.m. CDT",35080,33935,34235,-845
ERCO,"4/2/2022 9 a.m. CDT",36229,35223,35641,-588
ERCO,"4/2/2022 10 a.m. CDT",37425,36601,37545,119
ERCO,"4/2/2022 11 a.m. CDT",38521,37861,38813,291
ERCO,"4/2/2022 12 p.m. CDT",39704,38954,39782,78
ERCO,"4/2/2022 1 p.m. CDT",40541,39960,40515,-26
ERCO,"4/2/2022 2 p.m. CDT",41569,40865,41307,-262
ERCO,"4/2/2022 3 p.m. CDT",42950,41775,42708,-242
ERCO,"4/2/2022 4 p.m. CDT",44594,42773,43819,-774
ERCO,"4/2/2022 5 p.m. CDT",46134,43730,45410,-724
ERCO,"4/2/2022 6 p.m. CDT",46990,44209,46281,-708
ERCO,"4/2/2022 7 p.m. CDT",46625,43816,45755,-870
ERCO,"4/2/2022 8 p.m. CDT",45016,42716,44093,-923
ERCO,"4/2/2022 9 p.m. CDT",43994,42683,43086,-907
ERCO,"4/2/2022 10 p.m. CDT",42436,41614,41904,-531
ERCO,"4/2/2022 11 p.m. CDT",40422,39627,39629,-793
ERCO,"4/3/2022 12 a.m. CDT",38195,37243,37481,-714
ERCO,"4/3/2022 1 a.m. CDT",36293,34949,35878,-415
ERCO,"4/3/2022 2 a.m. CDT",34657,33205,34151,-506
ERCO,"4/3/2022 3 a.m. CDT",33712,31974,33204,-508
ERCO,"4/3/2022 4 a.m. CDT",33031,31438,32592,-439
ERCO,"4/3/2022 5 a.m. CDT",32825,31220,32377,-448
ERCO,"4/3/2022 6 a.m. CDT",33035,31391,32615,-419
ERCO,"4/3/2022 7 a.m. CDT",33564,32036,33147,-418
ERCO,"4/3/2022 8 a.m. CDT",34249,32839,33822,-427
ERCO,"4/3/2022 9 a.m. CDT",35715,34110,35392,-323
ERCO,"4/3/2022 10 a.m. CDT",37235,35586,36988,-247
ERCO,"4/3/2022 11 a.m. CDT",38925,37043,38655,-270
ERCO,"4/3/2022 12 p.m. CDT",40395,38511,40076,-320
ERCO,"4/3/2022 1 p.m. CDT",42048,40068,41551,-497
ERCO,"4/3/2022 2 p.m. CDT",43614,41560,43107,-507
ERCO,"4/3/2022 3 p.m. CDT",45282,43177,44828,-454
ERCO,"4/3/2022 4 p.m. CDT",46985,44800,46508,-477
ERCO,"4/3/2022 5 p.m. CDT",48387,46266,48089,-298
ERCO,"4/3/2022 6 p.m. CDT",49258,47046,48988,-270
ERCO,"4/3/2022 7 p.m. CDT",49001,46734,48642,-359
ERCO,"4/3/2022 8 p.m. CDT",47614,45580,47222,-392
ERCO,"4/3/2022 9 p.m. CDT",47256,45407,46838,-418
ERCO,"4/3/2022 10 p.m. CDT",45779,44012,45360,-418
ERCO,"4/3/2022 11 p.m. CDT",42898,41503,42479,-418
ERCO,"4/4/2022 12 a.m. CDT",39579,38574,39128,-451
ERCO,"4/4/2022 1 a.m. CDT",36891,36503,36465,-426
ERCO,"4/4/2022 2 a.m. CDT",35048,34626,34616,-432
ERCO,"4/4/2022 3 a.m. CDT",34022,33448,33577,-445
ERCO,"4/4/2022 4 a.m. CDT",33684,33074,33318,-366
ERCO,"4/4/2022 5 a.m. CDT",34004,33384,33777,-226
ERCO,"4/4/2022 6 a.m. CDT",35553,34787,35472,-81
ERCO,"4/4/2022 7 a.m. CDT",38141,37382,38049,-91
ERCO,"4/4/2022 8 a.m. CDT",39632,38911,39511,-121
ERCO,"4/4/2022 9 a.m. CDT",40189,39699,40183,-6
ERCO,"4/4/2022 10 a.m. CDT",41187,40635,41311,124
ERCO,"4/4/2022 11 a.m. CDT",42201,41753,42268,67
ERCO,"4/4/2022 12 p.m. CDT",43535,42805,43534,-1
ERCO,"4/4/2022 1 p.m. CDT",44602,43873,44601,-1
ERCO,"4/4/2022 2 p.m. CDT",45452,44935,45452,-1
ERCO,"4/4/2022 3 p.m. CDT",45916,45739,45915,-1
ERCO,"4/4/2022 4 p.m. CDT",46367,46383,46366,-1
ERCO,"4/4/2022 5 p.m. CDT",47164,47004,47160,-3
ERCO,"4/4/2022 6 p.m. CDT",47528,47260,47315,-213
ERCO,"4/4/2022 7 p.m. CDT",47131,47003,46857,-274
ERCO,"4/4/2022 8 p.m. CDT",46871,46288,46548,-322
ERCO,"4/4/2022 9 p.m. CDT",46815,46279,46539,-275
ERCO,"4/4/2022 10 p.m. CDT",45375,44853,45154,-220
ERCO,"4/4/2022 11 p.m. CDT",42934,42304,42714,-219
ERCO,"4/5/2022 12 a.m. CDT",39773,39384,39553,-219
ERCO,"4/5/2022 1 a.m. CDT",37244,37635,37038,-205
ERCO,"4/5/2022 2 a.m. CDT",35656,36083,35450,-205
ERCO,"4/5/2022 3 a.m. CDT",34614,35168,34409,-205
ERCO,"4/5/2022 4 a.m. CDT",34425,34647,34207,-217
ERCO,"4/5/2022 5 a.m. CDT",34949,34803,34730,-219
ERCO,"4/5/2022 6 a.m. CDT",36629,36177,36366,-263
