"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
BANC,"9/1/2015 12 a.m. PDT",2040,1896,1412,-628
BANC,"9/1/2015 1 a.m. PDT",1853,1670,1322,-531
BANC,"9/1/2015 2 a.m. PDT",1720,1551,1190,-530
BANC,"9/1/2015 3 a.m. PDT",1627,1499,1153,-474
BANC,"9/1/2015 4 a.m. PDT",1600,1472,1118,-482
BANC,"9/1/2015 5 a.m. PDT",1606,1498,1145,-461
BANC,"9/1/2015 6 a.m. PDT",1710,1596,1271,-439
BANC,"9/1/2015 7 a.m. PDT",1854,1746,1290,-564
BANC,"9/1/2015 8 a.m. PDT",1903,1815,1298,-605
BANC,"9/1/2015 9 a.m. PDT",1982,1897,1417,-565
BANC,"9/1/2015 10 a.m. PDT",2124,1993,1499,-625
BANC,"9/1/2015 11 a.m. PDT",2286,2088,1575,-711
BANC,"9/1/2015 12 p.m. PDT",2441,2194,1620,-821
BANC,"9/1/2015 1 p.m. PDT",2610,2326,1643,-967
BANC,"9/1/2015 2 p.m. PDT",2825,2473,1709,-1116
BANC,"9/1/2015 3 p.m. PDT",3034,2642,1869,-1165
BANC,"9/1/2015 4 p.m. PDT",3211,2810,2021,-1190
BANC,"9/1/2015 5 p.m. PDT",3335,2945,2117,-1218
BANC,"9/1/2015 6 p.m. PDT",3333,2987,2069,-1264
BANC,"9/1/2015 7 p.m. PDT",3172,2885,1957,-1215
BANC,"9/1/2015 8 p.m. PDT",2957,2703,1812,-1145
BANC,"9/1/2015 9 p.m. PDT",2822,2629,1762,-1060
BANC,"9/1/2015 10 p.m. PDT",2560,2369,1624,-936
BANC,"9/1/2015 11 p.m. PDT",2249,2105,1571,-678
BANC,"9/2/2015 12 a.m. PDT",1976,1864,1464,-512
BANC,"9/2/2015 1 a.m. PDT",1803,1776,1428,-375
BANC,"9/2/2015 2 a.m. PDT",1692,1664,1313,-379
BANC,"9/2/2015 3 a.m. PDT",1623,1612,1251,-372
BANC,"9/2/2015 4 a.m. PDT",1586,1568,1177,-409
BANC,"9/2/2015 5 a.m. PDT",1616,1580,1207,-409
BANC,"9/2/2015 6 a.m. PDT",1705,1674,1330,-375
BANC,"9/2/2015 7 a.m. PDT",1858,1833,1331,-527
BANC,"9/2/2015 8 a.m. PDT",1929,1892,1379,-550
BANC,"9/2/2015 9 a.m. PDT",1986,1964,1331,-655
BANC,"9/2/2015 10 a.m. PDT",2079,2050,1412,-667
BANC,"9/2/2015 11 a.m. PDT",2190,2154,1498,-692
BANC,"9/2/2015 12 p.m. PDT",2288,2262,1568,-720
BANC,"9/2/2015 1 p.m. PDT",2389,2379,1460,-929
BANC,"9/2/2015 2 p.m. PDT",2533,2521,1519,-1014
BANC,"9/2/2015 3 p.m. PDT",2648,2684,1602,-1046
BANC,"9/2/2015 4 p.m. PDT",2761,2844,1588,-1173
BANC,"9/2/2015 5 p.m. PDT",2824,2989,1635,-1189
BANC,"9/2/2015 6 p.m. PDT",2795,2991,1746,-1049
BANC,"9/2/2015 7 p.m. PDT",2639,2878,1696,-943
BANC,"9/2/2015 8 p.m. PDT",2514,2780,1673,-841
BANC,"9/2/2015 9 p.m. PDT",2474,2666,1672,-802
BANC,"9/2/2015 10 p.m. PDT",2293,2436,1703,-590
BANC,"9/2/2015 11 p.m. PDT",2060,2177,1764,-296
BANC,"9/3/2015 12 a.m. PDT",1859,1929,1529,-330
BANC,"9/3/2015 1 a.m. PDT",1690,1720,1285,-405
BANC,"9/3/2015 2 a.m. PDT",1606,1622,1174,-432
BANC,"9/3/2015 3 a.m. PDT",1555,1564,1119,-436
BANC,"9/3/2015 4 a.m. PDT",1522,1540,1099,-423
BANC,"9/3/2015 5 a.m. PDT",1554,1567,1133,-421
BANC,"9/3/2015 6 a.m. PDT",1649,1660,1272,-377
BANC,"9/3/2015 7 a.m. PDT",1812,1811,1246,-566
BANC,"9/3/2015 8 a.m. PDT",1869,1875,1297,-572
BANC,"9/3/2015 9 a.m. PDT",1937,1942,1383,-554
BANC,"9/3/2015 10 a.m. PDT",1996,2021,1437,-559
BANC,"9/3/2015 11 a.m. PDT",2108,2115,1562,-546
BANC,"9/3/2015 12 p.m. PDT",2177,2214,1606,-571
BANC,"9/3/2015 1 p.m. PDT",2250,2308,1518,-732
BANC,"9/3/2015 2 p.m. PDT",2348,2438,1547,-801
BANC,"9/3/2015 3 p.m. PDT",2430,2580,1626,-804
BANC,"9/3/2015 4 p.m. PDT",2532,2722,1698,-834
BANC,"9/3/2015 5 p.m. PDT",2612,2842,1778,-834
BANC,"9/3/2015 6 p.m. PDT",2542,2860,1757,-785
BANC,"9/3/2015 7 p.m. PDT",2504,2757,1790,-714
BANC,"9/3/2015 8 p.m. PDT",2416,2654,1728,-688
BANC,"9/3/2015 9 p.m. PDT",2389,2574,1767,-622
BANC,"9/3/2015 10 p.m. PDT",2229,2375,1749,-480
BANC,"9/3/2015 11 p.m. PDT",1992,2128,1559,-433
BANC,"9/4/2015 12 a.m. PDT",1797,1898,1372,-425
BANC,"9/4/2015 1 a.m. PDT",1651,1739,1170,-481
BANC,"9/4/2015 2 a.m. PDT",1571,1635,1062,-509
BANC,"9/4/2015 3 a.m. PDT",1516,1567,1039,-477
BANC,"9/4/2015 4 a.m. PDT",1497,1543,1040,-457
BANC,"9/4/2015 5 a.m. PDT",1519,1569,1061,-458
BANC,"9/4/2015 6 a.m. PDT",1600,1666,1191,-409
BANC,"9/4/2015 7 a.m. PDT",1749,1820,1171,-578
BANC,"9/4/2015 8 a.m. PDT",1804,1888,1216,-588
BANC,"9/4/2015 9 a.m. PDT",1873,1947,1274,-599
BANC,"9/4/2015 10 a.m. PDT",1929,2026,1347,-582
BANC,"9/4/2015 11 a.m. PDT",2015,2125,1412,-603
BANC,"9/4/2015 12 p.m. PDT",2060,2227,1453,-607
BANC,"9/4/2015 1 p.m. PDT",2130,2310,1439,-691
BANC,"9/4/2015 2 p.m. PDT",2200,2437,1417,-783
BANC,"9/4/2015 3 p.m. PDT",2257,2561,1432,-825
BANC,"9/4/2015 4 p.m. PDT",2331,2681,1485,-846
BANC,"9/4/2015 5 p.m. PDT",2391,2777,1542,-849
BANC,"9/4/2015 6 p.m. PDT",2377,2766,1743,-634
BANC,"9/4/2015 7 p.m. PDT",2277,2659,1729,-548
BANC,"9/4/2015 8 p.m. PDT",2199,2563,1679,-520
BANC,"9/4/2015 9 p.m. PDT",2202,2497,1576,-626
BANC,"9/4/2015 10 p.m. PDT",2061,2313,1535,-526
BANC,"9/4/2015 11 p.m. PDT",1911,2080,1467,-444
BANC,"9/5/2015 12 a.m. PDT",1743,1853,1328,-415
BANC,"9/5/2015 1 a.m. PDT",1622,1681,1274,-348
BANC,"9/5/2015 2 a.m. PDT",1527,1570,1193,-334
BANC,"9/5/2015 3 a.m. PDT",1479,1505,1143,-336
BANC,"9/5/2015 4 a.m. PDT",1460,1469,1120,-340
BANC,"9/5/2015 5 a.m. PDT",1452,1474,1131,-321
BANC,"9/5/2015 6 a.m. PDT",1473,1502,1129,-344
BANC,"9/5/2015 7 a.m. PDT",1504,1547,1143,-361
BANC,"9/5/2015 8 a.m. PDT",1514,1571,1165,-349
BANC,"9/5/2015 9 a.m. PDT",1598,1685,1171,-427
BANC,"9/5/2015 10 a.m. PDT",1679,1769,1130,-549
BANC,"9/5/2015 11 a.m. PDT",1762,1862,1241,-521
BANC,"9/5/2015 12 p.m. PDT",1807,1951,1267,-540
BANC,"9/5/2015 1 p.m. PDT",1862,2041,1366,-496
BANC,"9/5/2015 2 p.m. PDT",1911,2128,1505,-406
BANC,"9/5/2015 3 p.m. PDT",1981,2240,1521,-460
BANC,"9/5/2015 4 p.m. PDT",2061,2359,1601,-460
BANC,"9/5/2015 5 p.m. PDT",2145,2449,1695,-450
BANC,"9/5/2015 6 p.m. PDT",2183,2468,1789,-394
BANC,"9/5/2015 7 p.m. PDT",2165,2409,1899,-266
BANC,"9/5/2015 8 p.m. PDT",2147,2365,1973,-174
BANC,"9/5/2015 9 p.m. PDT",2141,2296,1844,-297
BANC,"9/5/2015 10 p.m. PDT",2015,2148,1614,-401
BANC,"9/5/2015 11 p.m. PDT",1846,1974,1538,-308
BANC,"9/6/2015 12 a.m. PDT",1707,1793,1416,-291
BANC,"9/6/2015 1 a.m. PDT",1557,1673,1271,-286
BANC,"9/6/2015 2 a.m. PDT",1498,1572,1230,-268
BANC,"9/6/2015 3 a.m. PDT",1446,1501,1193,-253
BANC,"9/6/2015 4 a.m. PDT",1415,1461,1218,-197
BANC,"9/6/2015 5 a.m. PDT",1413,1452,1234,-179
BANC,"9/6/2015 6 a.m. PDT",1415,1473,1217,-198
BANC,"9/6/2015 7 a.m. PDT",1440,1485,1242,-198
BANC,"9/6/2015 8 a.m. PDT",1447,1503,1193,-254
BANC,"9/6/2015 9 a.m. PDT",1511,1615,1173,-338
BANC,"9/6/2015 10 a.m. PDT",1604,1711,1196,-408
BANC,"9/6/2015 11 a.m. PDT",1681,1814,1213,-468
BANC,"9/6/2015 12 p.m. PDT",1772,1939,1310,-462
BANC,"9/6/2015 1 p.m. PDT",1839,2065,1289,-550
BANC,"9/6/2015 2 p.m. PDT",1947,2212,1380,-567
BANC,"9/6/2015 3 p.m. PDT",2074,2378,1622,-452
BANC,"9/6/2015 4 p.m. PDT",2242,2561,1790,-452
BANC,"9/6/2015 5 p.m. PDT",2374,2692,1966,-408
BANC,"9/6/2015 6 p.m. PDT",2465,2743,2047,-418
BANC,"9/6/2015 7 p.m. PDT",2438,2696,2074,-364
BANC,"9/6/2015 8 p.m. PDT",2344,2586,2020,-324
BANC,"9/6/2015 9 p.m. PDT",2282,2499,1873,-409
BANC,"9/6/2015 10 p.m. PDT",2122,2316,1719,-403
BANC,"9/6/2015 11 p.m. PDT",1934,2079,1632,-302
BANC,"9/7/2015 12 a.m. PDT",1758,1861,1423,-335
BANC,"9/7/2015 1 a.m. PDT",1619,1671,1239,-380
BANC,"9/7/2015 2 a.m. PDT",1524,1555,1192,-332
BANC,"9/7/2015 3 a.m. PDT",1462,1486,1128,-334
BANC,"9/7/2015 4 a.m. PDT",1424,1453,1146,-278
BANC,"9/7/2015 5 a.m. PDT",1422,1456,1167,-255
BANC,"9/7/2015 6 a.m. PDT",1449,1483,1194,-255
BANC,"9/7/2015 7 a.m. PDT",1473,1513,1161,-312
BANC,"9/7/2015 8 a.m. PDT",1480,1532,1152,-328
BANC,"9/7/2015 9 a.m. PDT",1587,1664,1148,-439
BANC,"9/7/2015 10 a.m. PDT",1719,1809,1216,-503
BANC,"9/7/2015 11 a.m. PDT",1852,1958,1334,-518
BANC,"9/7/2015 12 p.m. PDT",1990,2118,1480,-510
BANC,"9/7/2015 1 p.m. PDT",2133,2289,1483,-650
BANC,"9/7/2015 2 p.m. PDT",2318,2496,1594,-724
BANC,"9/7/2015 3 p.m. PDT",2546,2711,1805,-741
BANC,"9/7/2015 4 p.m. PDT",2767,2916,1945,-822
BANC,"9/7/2015 5 p.m. PDT",2930,3065,2115,-815
BANC,"9/7/2015 6 p.m. PDT",3021,3130,2163,-858
BANC,"9/7/2015 7 p.m. PDT",2955,3046,2146,-809
BANC,"9/7/2015 8 p.m. PDT",2812,2900,2044,-768
BANC,"9/7/2015 9 p.m. PDT",2677,2791,1888,-789
BANC,"9/7/2015 10 p.m. PDT",2409,2511,1714,-695
BANC,"9/7/2015 11 p.m. PDT",2111,2176,1532,-579
BANC,"9/8/2015 12 a.m. PDT",1864,1892,1388,-476
BANC,"9/8/2015 1 a.m. PDT",1694,1779,1293,-401
BANC,"9/8/2015 2 a.m. PDT",1582,1654,1274,-308
BANC,"9/8/2015 3 a.m. PDT",1514,1591,1201,-313
BANC,"9/8/2015 4 a.m. PDT",1494,1560,1147,-347
BANC,"9/8/2015 5 a.m. PDT",1518,1583,1212,-306
BANC,"9/8/2015 6 a.m. PDT",1634,1679,1285,-349
BANC,"9/8/2015 7 a.m. PDT",1791,1836,1279,-512
BANC,"9/8/2015 8 a.m. PDT",1854,1941,1268,-586
BANC,"9/8/2015 9 a.m. PDT",1946,2043,1265,-681
BANC,"9/8/2015 10 a.m. PDT",2053,2160,1361,-692
BANC,"9/8/2015 11 a.m. PDT",2207,2303,1406,-801
BANC,"9/8/2015 12 p.m. PDT",2365,2481,1435,-930
BANC,"9/8/2015 1 p.m. PDT",2559,2671,1485,-1074
BANC,"9/8/2015 2 p.m. PDT",2829,2915,1668,-1161
BANC,"9/8/2015 3 p.m. PDT",3089,3167,1817,-1272
BANC,"9/8/2015 4 p.m. PDT",3352,3405,2092,-1260
BANC,"9/8/2015 5 p.m. PDT",3540,3595,2229,-1311
BANC,"9/8/2015 6 p.m. PDT",3595,3626,2233,-1362
BANC,"9/8/2015 7 p.m. PDT",3499,3465,2190,-1309
BANC,"9/8/2015 8 p.m. PDT",3306,3313,2092,-1214
BANC,"9/8/2015 9 p.m. PDT",3094,3170,1973,-1121
BANC,"9/8/2015 10 p.m. PDT",2770,2921,1674,-1096
BANC,"9/8/2015 11 p.m. PDT",2406,2589,1556,-850
BANC,"9/9/2015 12 a.m. PDT",2105,2265,1435,-670
BANC,"9/9/2015 1 a.m. PDT",1885,1984,1236,-649
BANC,"9/9/2015 2 a.m. PDT",1738,1830,1213,-525
BANC,"9/9/2015 3 a.m. PDT",1657,1730,1174,-483
BANC,"9/9/2015 4 a.m. PDT",1630,1682,1174,-456
BANC,"9/9/2015 5 a.m. PDT",1634,1696,1205,-429
BANC,"9/9/2015 6 a.m. PDT",1739,1803,1194,-545
BANC,"9/9/2015 7 a.m. PDT",1893,1986,1209,-684
BANC,"9/9/2015 8 a.m. PDT",1962,2072,1260,-702
BANC,"9/9/2015 9 a.m. PDT",2044,2227,1277,-767
BANC,"9/9/2015 10 a.m. PDT",2213,2395,1349,-864
BANC,"9/9/2015 11 a.m. PDT",2386,2596,1399,-987
BANC,"9/9/2015 12 p.m. PDT",2621,2844,1517,-1104
BANC,"9/9/2015 1 p.m. PDT",2894,3112,1634,-1260
BANC,"9/9/2015 2 p.m. PDT",3227,3406,1740,-1487
BANC,"9/9/2015 3 p.m. PDT",3530,3666,1840,-1690
BANC,"9/9/2015 4 p.m. PDT",3809,3888,2219,-1590
