"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
BANC,"12/1/2022 12 a.m. PST",1698,1709,942,-756
BANC,"12/1/2022 1 a.m. PST",1628,1610,1053,-575
BANC,"12/1/2022 2 a.m. PST",1570,1559,982,-588
BANC,"12/1/2022 3 a.m. PST",1540,1539,1014,-526
BANC,"12/1/2022 4 a.m. PST",1538,1545,1023,-515
BANC,"12/1/2022 5 a.m. PST",1595,1596,1094,-501
BANC,"12/1/2022 6 a.m. PST",1705,1720,1127,-578
BANC,"12/1/2022 7 a.m. PST",1897,1902,1186,-711
BANC,"12/1/2022 8 a.m. PST",2056,2031,1196,-860
BANC,"12/1/2022 9 a.m. PST",2106,2059,1236,-870
BANC,"12/1/2022 10 a.m. PST",2122,2056,1354,-768
BANC,"12/1/2022 11 a.m. PST",2168,2039,1264,-904
BANC,"12/1/2022 12 p.m. PST",2169,2021,1247,-922
BANC,"12/1/2022 1 p.m. PST",2143,1998,1246,-897
BANC,"12/1/2022 2 p.m. PST",2098,1985,1238,-860
BANC,"12/1/2022 3 p.m. PST",2064,1974,1319,-745
BANC,"12/1/2022 4 p.m. PST",2067,2000,1368,-699
BANC,"12/1/2022 5 p.m. PST",2140,2102,1606,-534
BANC,"12/1/2022 6 p.m. PST",2227,2257,1910,-317
BANC,"12/1/2022 7 p.m. PST",2201,2255,1765,-436
BANC,"12/1/2022 8 p.m. PST",2169,2222,1581,-588
BANC,"12/1/2022 9 p.m. PST",2127,2171,1563,-564
BANC,"12/1/2022 10 p.m. PST",2033,2075,1532,-501
BANC,"12/1/2022 11 p.m. PST",1906,1941,1381,-525
BANC,"12/2/2022 12 a.m. PST",1780,1807,1325,-455
BANC,"12/2/2022 1 a.m. PST",1724,1684,1222,-502
BANC,"12/2/2022 2 a.m. PST",1687,1651,1147,-540
BANC,"12/2/2022 3 a.m. PST",1681,1636,1267,-414
BANC,"12/2/2022 4 a.m. PST",1699,1648,1345,-354
BANC,"12/2/2022 5 a.m. PST",1758,1712,1343,-415
BANC,"12/2/2022 6 a.m. PST",1899,1850,1444,-455
BANC,"12/2/2022 7 a.m. PST",2103,2049,1636,-467
BANC,"12/2/2022 8 a.m. PST",2235,2165,1581,-654
BANC,"12/2/2022 9 a.m. PST",2232,2163,1524,-708
BANC,"12/2/2022 10 a.m. PST",2163,2113,1515,-648
BANC,"12/2/2022 11 a.m. PST",2057,2042,1547,-510
BANC,"12/2/2022 12 p.m. PST",1974,1972,1559,-415
BANC,"12/2/2022 1 p.m. PST",1917,1916,1603,-314
BANC,"12/2/2022 2 p.m. PST",1871,1881,1596,-275
BANC,"12/2/2022 3 p.m. PST",1874,1866,1604,-270
BANC,"12/2/2022 4 p.m. PST",1912,1889,1570,-342
BANC,"12/2/2022 5 p.m. PST",2036,2000,1585,-451
BANC,"12/2/2022 6 p.m. PST",2195,2174,1833,-362
BANC,"12/2/2022 7 p.m. PST",2182,2171,1757,-425
BANC,"12/2/2022 8 p.m. PST",2154,2144,1654,-500
BANC,"12/2/2022 9 p.m. PST",2107,2104,1706,-401
BANC,"12/2/2022 10 p.m. PST",2051,2032,1673,-378
BANC,"12/2/2022 11 p.m. PST",1942,1925,1517,-425
BANC,"12/3/2022 12 a.m. PST",1821,1815,1479,-342
BANC,"12/3/2022 1 a.m. PST",1741,1719,1445,-296
BANC,"12/3/2022 2 a.m. PST",1668,1656,1445,-223
BANC,"12/3/2022 3 a.m. PST",1621,1622,1431,-190
BANC,"12/3/2022 4 a.m. PST",1595,1618,1405,-190
BANC,"12/3/2022 5 a.m. PST",1617,1641,1442,-175
BANC,"12/3/2022 6 a.m. PST",1670,1694,1440,-230
BANC,"12/3/2022 7 a.m. PST",1739,1780,1532,-207
BANC,"12/3/2022 8 a.m. PST",1837,1869,1621,-216
BANC,"12/3/2022 9 a.m. PST",1948,1947,1560,-388
BANC,"12/3/2022 10 a.m. PST",2020,1987,1459,-561
BANC,"12/3/2022 11 a.m. PST",2053,1993,1446,-607
BANC,"12/3/2022 12 p.m. PST",2077,1984,1440,-637
BANC,"12/3/2022 1 p.m. PST",2090,1964,1439,-651
BANC,"12/3/2022 2 p.m. PST",2067,1938,1449,-618
BANC,"12/3/2022 3 p.m. PST",2069,1932,1428,-641
BANC,"12/3/2022 4 p.m. PST",2077,1953,1458,-619
BANC,"12/3/2022 5 p.m. PST",2153,2042,1648,-505
BANC,"12/3/2022 6 p.m. PST",2201,2175,1860,-341
