"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
BANC,"3/1/2022 12 a.m. PST",1555,1602,1037,-518
BANC,"3/1/2022 1 a.m. PST",1492,1503,769,-723
BANC,"3/1/2022 2 a.m. PST",1445,1458,775,-670
BANC,"3/1/2022 3 a.m. PST",1440,1443,767,-673
BANC,"3/1/2022 4 a.m. PST",1432,1452,789,-643
BANC,"3/1/2022 5 a.m. PST",1493,1511,874,-619
BANC,"3/1/2022 6 a.m. PST",1623,1647,877,-746
BANC,"3/1/2022 7 a.m. PST",1802,1831,1094,-708
BANC,"3/1/2022 8 a.m. PST",1851,1888,889,-962
BANC,"3/1/2022 9 a.m. PST",1831,1852,930,-901
BANC,"3/1/2022 10 a.m. PST",1784,1808,976,-808
BANC,"3/1/2022 11 a.m. PST",1737,1771,1035,-702
BANC,"3/1/2022 12 p.m. PST",1723,1746,1060,-663
BANC,"3/1/2022 1 p.m. PST",1721,1743,994,-727
BANC,"3/1/2022 2 p.m. PST",1745,1750,1020,-725
BANC,"3/1/2022 3 p.m. PST",1759,1768,954,-805
BANC,"3/1/2022 4 p.m. PST",1793,1798,922,-871
BANC,"3/1/2022 5 p.m. PST",1847,1884,915,-932
BANC,"3/1/2022 6 p.m. PST",1910,1928,1051,-859
BANC,"3/1/2022 7 p.m. PST",1981,2033,1285,-696
BANC,"3/1/2022 8 p.m. PST",1951,2019,1151,-800
BANC,"3/1/2022 9 p.m. PST",1891,1953,1149,-742
BANC,"3/1/2022 10 p.m. PST",1791,1843,1084,-707
BANC,"3/1/2022 11 p.m. PST",1653,1702,988,-665
BANC,"3/2/2022 12 a.m. PST",1542,1577,1088,-454
BANC,"3/2/2022 1 a.m. PST",1478,1487,981,-497
BANC,"3/2/2022 2 a.m. PST",1441,1437,943,-498
BANC,"3/2/2022 3 a.m. PST",1418,1414,813,-605
BANC,"3/2/2022 4 a.m. PST",1430,1419,803,-627
BANC,"3/2/2022 5 a.m. PST",1480,1475,886,-594
BANC,"3/2/2022 6 a.m. PST",1605,1596,955,-650
BANC,"3/2/2022 7 a.m. PST",1790,1781,945,-845
BANC,"3/2/2022 8 a.m. PST",1846,1848,963,-883
BANC,"3/2/2022 9 a.m. PST",1819,1829,1008,-811
BANC,"3/2/2022 10 a.m. PST",1768,1797,943,-825
BANC,"3/2/2022 11 a.m. PST",1765,1772,994,-771
BANC,"3/2/2022 12 p.m. PST",1753,1760,1005,-748
BANC,"3/2/2022 1 p.m. PST",1725,1759,955,-770
BANC,"3/2/2022 2 p.m. PST",1723,1773,1016,-707
BANC,"3/2/2022 3 p.m. PST",1743,1785,986,-757
BANC,"3/2/2022 4 p.m. PST",1772,1812,960,-812
BANC,"3/2/2022 5 p.m. PST",1845,1880,1020,-825
BANC,"3/2/2022 6 p.m. PST",1901,1918,1130,-771
BANC,"3/2/2022 7 p.m. PST",1988,1992,1267,-721
BANC,"3/2/2022 8 p.m. PST",1955,1977,1140,-815
BANC,"3/2/2022 9 p.m. PST",1894,1921,1101,-793
BANC,"3/2/2022 10 p.m. PST",1796,1822,1082,-714
BANC,"3/2/2022 11 p.m. PST",1676,1688,1031,-645
BANC,"3/3/2022 12 a.m. PST",1560,1570,890,-670
BANC,"3/3/2022 1 a.m. PST",1502,1478,858,-644
BANC,"3/3/2022 2 a.m. PST",1461,1440,779,-682
BANC,"3/3/2022 3 a.m. PST",1434,1419,745,-689
BANC,"3/3/2022 4 a.m. PST",1438,1425,757,-681
BANC,"3/3/2022 5 a.m. PST",1487,1481,841,-646
BANC,"3/3/2022 6 a.m. PST",1613,1605,933,-680
BANC,"3/3/2022 7 a.m. PST",1781,1790,1057,-724
BANC,"3/3/2022 8 a.m. PST",1853,1860,913,-940
BANC,"3/3/2022 9 a.m. PST",1860,1844,838,-1022
BANC,"3/3/2022 10 a.m. PST",1843,1809,961,-882
BANC,"3/3/2022 11 a.m. PST",1867,1783,893,-974
BANC,"3/3/2022 12 p.m. PST",1840,1761,918,-922
BANC,"3/3/2022 1 p.m. PST",1775,1745,897,-878
BANC,"3/3/2022 2 p.m. PST",1743,1739,981,-762
BANC,"3/3/2022 3 p.m. PST",1728,1733,999,-729
BANC,"3/3/2022 4 p.m. PST",1779,1742,927,-852
BANC,"3/3/2022 5 p.m. PST",1835,1815,921,-914
BANC,"3/3/2022 6 p.m. PST",1917,1862,1426,-491
BANC,"3/3/2022 7 p.m. PST",1985,1945,1400,-585
BANC,"3/3/2022 8 p.m. PST",1964,1935,1199,-765
BANC,"3/3/2022 9 p.m. PST",1921,1893,1213,-708
BANC,"3/3/2022 10 p.m. PST",1830,1803,1111,-719
BANC,"3/3/2022 11 p.m. PST",1710,1679,922,-788
BANC,"3/4/2022 12 a.m. PST",1594,1569,743,-851
BANC,"3/4/2022 1 a.m. PST",1521,1510,709,-812
BANC,"3/4/2022 2 a.m. PST",1470,1466,684,-786
BANC,"3/4/2022 3 a.m. PST",1450,1443,701,-749
BANC,"3/4/2022 4 a.m. PST",1447,1445,724,-723
BANC,"3/4/2022 5 a.m. PST",1486,1493,789,-697
BANC,"3/4/2022 6 a.m. PST",1603,1616,778,-825
BANC,"3/4/2022 7 a.m. PST",1762,1784,1028,-734
BANC,"3/4/2022 8 a.m. PST",1862,1858,1239,-623
BANC,"3/4/2022 9 a.m. PST",1890,1846,1142,-748
BANC,"3/4/2022 10 a.m. PST",1850,1822,1110,-740
BANC,"3/4/2022 11 a.m. PST",1789,1780,1217,-572
BANC,"3/4/2022 12 p.m. PST",1736,1757,1156,-580
BANC,"3/4/2022 1 p.m. PST",1739,1736,1163,-576
BANC,"3/4/2022 2 p.m. PST",1717,1729,1110,-607
BANC,"3/4/2022 3 p.m. PST",1675,1714,935,-740
BANC,"3/4/2022 4 p.m. PST",1684,1712,960,-724
BANC,"3/4/2022 5 p.m. PST",1736,1781,903,-833
BANC,"3/4/2022 6 p.m. PST",1829,1834,1017,-812
BANC,"3/4/2022 7 p.m. PST",1916,1935,1418,-498
BANC,"3/4/2022 8 p.m. PST",1923,1923,1262,-661
BANC,"3/4/2022 9 p.m. PST",1892,1885,1142,-750
BANC,"3/4/2022 10 p.m. PST",1840,1819,1091,-749
