"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
BANC,"1/1/2019 12 a.m. PST",1779,1855,1317,-463
BANC,"1/1/2019 1 a.m. PST",1690,1692,1137,-556
BANC,"1/1/2019 2 a.m. PST",1643,1630,994,-649
BANC,"1/1/2019 3 a.m. PST",1612,1592,1073,-543
BANC,"1/1/2019 4 a.m. PST",1601,1586,1101,-501
BANC,"1/1/2019 5 a.m. PST",1626,1610,1110,-520
BANC,"1/1/2019 6 a.m. PST",1691,1676,1113,-581
BANC,"1/1/2019 7 a.m. PST",1766,1754,1168,-603
BANC,"1/1/2019 8 a.m. PST",1784,1816,1154,-633
BANC,"1/1/2019 9 a.m. PST",1820,1848,1178,-644
BANC,"1/1/2019 10 a.m. PST",1820,1862,1183,-639
BANC,"1/1/2019 11 a.m. PST",1807,1855,1144,-666
BANC,"1/1/2019 12 p.m. PST",1786,1831,1075,-712
BANC,"1/1/2019 1 p.m. PST",1750,1799,1024,-728
BANC,"1/1/2019 2 p.m. PST",1729,1774,1051,-678
BANC,"1/1/2019 3 p.m. PST",1721,1758,1094,-627
BANC,"1/1/2019 4 p.m. PST",1752,1785,1145,-608
BANC,"1/1/2019 5 p.m. PST",1845,1868,1247,-600
BANC,"1/1/2019 6 p.m. PST",2060,2109,1602,-462
BANC,"1/1/2019 7 p.m. PST",2107,2158,1659,-452
BANC,"1/1/2019 8 p.m. PST",2078,2155,1514,-569
BANC,"1/1/2019 9 p.m. PST",2059,2130,1525,-539
BANC,"1/1/2019 10 p.m. PST",1975,2050,1324,-655
BANC,"1/1/2019 11 p.m. PST",1849,1910,1329,-524
BANC,"1/2/2019 12 a.m. PST",1725,1745,1072,-656
BANC,"1/2/2019 1 a.m. PST",1650,1702,1010,-643
BANC,"1/2/2019 2 a.m. PST",1604,1651,987,-621
BANC,"1/2/2019 3 a.m. PST",1597,1634,916,-685
BANC,"1/2/2019 4 a.m. PST",1615,1651,907,-712
BANC,"1/2/2019 5 a.m. PST",1686,1711,957,-734
BANC,"1/2/2019 6 a.m. PST",1827,1846,1083,-745
BANC,"1/2/2019 7 a.m. PST",2011,2029,1158,-856
BANC,"1/2/2019 8 a.m. PST",2119,2120,1161,-961
BANC,"1/2/2019 9 a.m. PST",2133,2148,1124,-1012
BANC,"1/2/2019 10 a.m. PST",2094,2114,1074,-1021
BANC,"1/2/2019 11 a.m. PST",2043,2083,995,-1049
BANC,"1/2/2019 12 p.m. PST",1990,2041,936,-1054
BANC,"1/2/2019 1 p.m. PST",1935,1998,1058,-878
BANC,"1/2/2019 2 p.m. PST",1897,1950,1116,-783
BANC,"1/2/2019 3 p.m. PST",1877,1924,1295,-584
BANC,"1/2/2019 4 p.m. PST",1903,1924,1319,-588
BANC,"1/2/2019 5 p.m. PST",2013,1995,1498,-516
BANC,"1/2/2019 6 p.m. PST",2211,2219,1795,-418
BANC,"1/2/2019 7 p.m. PST",2250,2272,1875,-377
BANC,"1/2/2019 8 p.m. PST",2210,2257,1544,-670
BANC,"1/2/2019 9 p.m. PST",2179,2210,1538,-647
BANC,"1/2/2019 10 p.m. PST",2091,2110,1536,-557
BANC,"1/2/2019 11 p.m. PST",1949,1960,1492,-462
BANC,"1/3/2019 12 a.m. PST",1823,1809,1379,-448
BANC,"1/3/2019 1 a.m. PST",1723,1764,1243,-485
BANC,"1/3/2019 2 a.m. PST",1663,1714,1224,-443
BANC,"1/3/2019 3 a.m. PST",1653,1685,1211,-445
BANC,"1/3/2019 4 a.m. PST",1671,1704,1256,-419
BANC,"1/3/2019 5 a.m. PST",1729,1761,1324,-409
BANC,"1/3/2019 6 a.m. PST",1869,1884,1418,-452
BANC,"1/3/2019 7 a.m. PST",2062,2074,1506,-556
BANC,"1/3/2019 8 a.m. PST",2167,2186,1565,-605
BANC,"1/3/2019 9 a.m. PST",2150,2163,1523,-633
BANC,"1/3/2019 10 a.m. PST",2117,2135,1490,-630
BANC,"1/3/2019 11 a.m. PST",2049,2085,1442,-613
BANC,"1/3/2019 12 p.m. PST",2007,2023,1366,-645
BANC,"1/3/2019 1 p.m. PST",1936,1994,1327,-613
BANC,"1/3/2019 2 p.m. PST",1919,1949,1279,-643
BANC,"1/3/2019 3 p.m. PST",1938,1918,1352,-588
BANC,"1/3/2019 4 p.m. PST",1952,1922,1360,-594
BANC,"1/3/2019 5 p.m. PST",2055,1997,1579,-481
BANC,"1/3/2019 6 p.m. PST",2232,2232,1697,-538
BANC,"1/3/2019 7 p.m. PST",2240,2288,1717,-531
BANC,"1/3/2019 8 p.m. PST",2227,2277,1662,-567
BANC,"1/3/2019 9 p.m. PST",2183,2232,1549,-641
BANC,"1/3/2019 10 p.m. PST",2096,2130,1477,-623
BANC,"1/3/2019 11 p.m. PST",1945,1980,1392,-557
BANC,"1/4/2019 12 a.m. PST",1810,1836,1280,-534
BANC,"1/4/2019 1 a.m. PST",1723,1769,1207,-521
BANC,"1/4/2019 2 a.m. PST",1666,1712,1154,-516
BANC,"1/4/2019 3 a.m. PST",1657,1692,1152,-510
BANC,"1/4/2019 4 a.m. PST",1667,1704,1136,-537
BANC,"1/4/2019 5 a.m. PST",1736,1758,1190,-550
BANC,"1/4/2019 6 a.m. PST",1862,1882,1345,-522
BANC,"1/4/2019 7 a.m. PST",2060,2029,1496,-570
BANC,"1/4/2019 8 a.m. PST",2155,2132,1549,-612
BANC,"1/4/2019 9 a.m. PST",2165,2154,1498,-673
BANC,"1/4/2019 10 a.m. PST",2111,2139,1468,-647
BANC,"1/4/2019 11 a.m. PST",2053,2109,1406,-663
BANC,"1/4/2019 12 p.m. PST",2004,2071,1364,-650
BANC,"1/4/2019 1 p.m. PST",1949,2025,1280,-670
BANC,"1/4/2019 2 p.m. PST",1896,1996,1230,-666
BANC,"1/4/2019 3 p.m. PST",1870,1975,1238,-633
BANC,"1/4/2019 4 p.m. PST",1888,1976,1299,-590
BANC,"1/4/2019 5 p.m. PST",1972,2056,1389,-586
BANC,"1/4/2019 6 p.m. PST",2159,2232,1536,-625
BANC,"1/4/2019 7 p.m. PST",2184,2264,1606,-579
BANC,"1/4/2019 8 p.m. PST",2129,2237,1586,-557
BANC,"1/4/2019 9 p.m. PST",2114,2187,1443,-672
BANC,"1/4/2019 10 p.m. PST",2047,2109,1453,-595
BANC,"1/4/2019 11 p.m. PST",1925,1994,1401,-527
BANC,"1/5/2019 12 a.m. PST",1803,1878,1302,-505
BANC,"1/5/2019 1 a.m. PST",1716,1787,1236,-486
BANC,"1/5/2019 2 a.m. PST",1651,1722,1163,-492
BANC,"1/5/2019 3 a.m. PST",1617,1683,1142,-479
BANC,"1/5/2019 4 a.m. PST",1599,1671,1179,-423
BANC,"1/5/2019 5 a.m. PST",1622,1683,1176,-450
BANC,"1/5/2019 6 a.m. PST",1677,1736,1201,-482
BANC,"1/5/2019 7 a.m. PST",1770,1821,1174,-596
BANC,"1/5/2019 8 a.m. PST",1853,1904,1323,-537
BANC,"1/5/2019 9 a.m. PST",1953,1977,1349,-608
BANC,"1/5/2019 10 a.m. PST",2037,2041,1408,-635
BANC,"1/5/2019 11 a.m. PST",2125,2077,1516,-612
BANC,"1/5/2019 12 p.m. PST",2119,2077,1473,-648
BANC,"1/5/2019 1 p.m. PST",2107,2036,1466,-644
BANC,"1/5/2019 2 p.m. PST",2089,1991,1432,-659
BANC,"1/5/2019 3 p.m. PST",2063,1961,1426,-642
BANC,"1/5/2019 4 p.m. PST",2069,1958,1418,-654
BANC,"1/5/2019 5 p.m. PST",2106,2029,1461,-652
BANC,"1/5/2019 6 p.m. PST",2207,2190,1590,-622
BANC,"1/5/2019 7 p.m. PST",2189,2186,1656,-534
BANC,"1/5/2019 8 p.m. PST",2122,2152,1600,-534
BANC,"1/5/2019 9 p.m. PST",2057,2103,1484,-580
BANC,"1/5/2019 10 p.m. PST",1978,2025,1364,-617
BANC,"1/5/2019 11 p.m. PST",1849,1916,1334,-519
BANC,"1/6/2019 12 a.m. PST",1715,1800,1189,-532
BANC,"1/6/2019 1 a.m. PST",1638,1670,1005,-637
BANC,"1/6/2019 2 a.m. PST",1568,1610,923,-651
BANC,"1/6/2019 3 a.m. PST",1530,1570,908,-626
BANC,"1/6/2019 4 a.m. PST",1524,1557,902,-627
BANC,"1/6/2019 5 a.m. PST",1532,1567,887,-650
BANC,"1/6/2019 6 a.m. PST",1588,1615,936,-655
BANC,"1/6/2019 7 a.m. PST",1658,1690,1094,-570
BANC,"1/6/2019 8 a.m. PST",1733,1772,1202,-535
BANC,"1/6/2019 9 a.m. PST",1817,1831,1292,-528
BANC,"1/6/2019 10 a.m. PST",1900,1891,1367,-534
BANC,"1/6/2019 11 a.m. PST",1973,1935,1414,-563
BANC,"1/6/2019 12 p.m. PST",2017,1911,1427,-593
BANC,"1/6/2019 1 p.m. PST",2046,1912,1444,-605
BANC,"1/6/2019 2 p.m. PST",2062,1896,1393,-674
BANC,"1/6/2019 3 p.m. PST",2056,1881,1491,-569
BANC,"1/6/2019 4 p.m. PST",2101,1905,1565,-541
BANC,"1/6/2019 5 p.m. PST",2178,1982,1636,-546
BANC,"1/6/2019 6 p.m. PST",2262,2198,1727,-539
BANC,"1/6/2019 7 p.m. PST",2137,2200,1643,-518
BANC,"1/6/2019 8 p.m. PST",1973,2185,1344,-650
BANC,"1/6/2019 9 p.m. PST",1994,2129,1477,-536
BANC,"1/6/2019 10 p.m. PST",1898,2035,1358,-552
BANC,"1/6/2019 11 p.m. PST",1799,1889,1201,-606
BANC,"1/7/2019 12 a.m. PST",1645,1750,1012,-637
BANC,"1/7/2019 1 a.m. PST",1559,1617,1006,-558
BANC,"1/7/2019 2 a.m. PST",1503,1568,955,-552
BANC,"1/7/2019 3 a.m. PST",1475,1549,905,-573
BANC,"1/7/2019 4 a.m. PST",1479,1558,914,-569
BANC,"1/7/2019 5 a.m. PST",1531,1616,1018,-517
BANC,"1/7/2019 6 a.m. PST",1637,1750,1204,-441
BANC,"1/7/2019 7 a.m. PST",1844,1958,1339,-509
BANC,"1/7/2019 8 a.m. PST",1960,2093,1440,-526
BANC,"1/7/2019 9 a.m. PST",1986,2084,1388,-602
BANC,"1/7/2019 10 a.m. PST",1979,2073,1359,-629
BANC,"1/7/2019 11 a.m. PST",1969,2060,1277,-696
BANC,"1/7/2019 12 p.m. PST",1969,2039,1328,-646
BANC,"1/7/2019 1 p.m. PST",1951,2027,1313,-637
BANC,"1/7/2019 2 p.m. PST",1930,1997,1290,-643
BANC,"1/7/2019 3 p.m. PST",1929,1977,1317,-612
BANC,"1/7/2019 4 p.m. PST",1935,1967,1402,-537
BANC,"1/7/2019 5 p.m. PST",2028,2044,1522,-510
BANC,"1/7/2019 6 p.m. PST",2175,2244,1615,-561
BANC,"1/7/2019 7 p.m. PST",2181,2285,1640,-542
BANC,"1/7/2019 8 p.m. PST",2133,2245,1548,-597
BANC,"1/7/2019 9 p.m. PST",2090,2180,1501,-594
BANC,"1/7/2019 10 p.m. PST",1979,2066,1486,-495
BANC,"1/7/2019 11 p.m. PST",1818,1907,1348,-475
BANC,"1/8/2019 12 a.m. PST",1679,1752,1260,-422
BANC,"1/8/2019 1 a.m. PST",1579,1662,1069,-514
BANC,"1/8/2019 2 a.m. PST",1532,1610,999,-535
BANC,"1/8/2019 3 a.m. PST",1493,1580,1008,-490
BANC,"1/8/2019 4 a.m. PST",1501,1584,994,-508
BANC,"1/8/2019 5 a.m. PST",1558,1635,1009,-552
BANC,"1/8/2019 6 a.m. PST",1684,1757,1206,-481
BANC,"1/8/2019 7 a.m. PST",1897,1970,1404,-499
BANC,"1/8/2019 8 a.m. PST",2017,2100,1526,-496
BANC,"1/8/2019 9 a.m. PST",2016,2083,1398,-627
BANC,"1/8/2019 10 a.m. PST",2022,2065,1377,-649
BANC,"1/8/2019 11 a.m. PST",2034,2047,1392,-648
BANC,"1/8/2019 12 p.m. PST",2041,2031,1398,-650
BANC,"1/8/2019 1 p.m. PST",2033,2022,1384,-653
BANC,"1/8/2019 2 p.m. PST",2019,1996,1403,-624
BANC,"1/8/2019 3 p.m. PST",2000,1994,1349,-654
BANC,"1/8/2019 4 p.m. PST",2011,2006,1403,-612
BANC,"1/8/2019 5 p.m. PST",2070,2066,1444,-630
BANC,"1/8/2019 6 p.m. PST",2203,2220,1510,-699
BANC,"1/8/2019 7 p.m. PST",2206,2233,1529,-679
BANC,"1/8/2019 8 p.m. PST",2143,2197,1504,-642
BANC,"1/8/2019 9 p.m. PST",2088,2142,1430,-661
BANC,"1/8/2019 10 p.m. PST",1967,2038,1386,-587
BANC,"1/8/2019 11 p.m. PST",1808,1888,1285,-529
BANC,"1/9/2019 12 a.m. PST",1671,1740,1184,-492
BANC,"1/9/2019 1 a.m. PST",1582,1605,1079,-508
BANC,"1/9/2019 2 a.m. PST",1515,1549,1004,-516
BANC,"1/9/2019 3 a.m. PST",1499,1520,978,-525
BANC,"1/9/2019 4 a.m. PST",1481,1523,955,-532
BANC,"1/9/2019 5 a.m. PST",1524,1569,1031,-500
BANC,"1/9/2019 6 a.m. PST",1639,1695,1182,-460
BANC,"1/9/2019 7 a.m. PST",1850,1896,1349,-505
BANC,"1/9/2019 8 a.m. PST",1968,2022,1408,-567
BANC,"1/9/2019 9 a.m. PST",1961,2031,1322,-640
BANC,"1/9/2019 10 a.m. PST",1955,2051,1308,-653
BANC,"1/9/2019 11 a.m. PST",1956,2055,1321,-644
BANC,"1/9/2019 12 p.m. PST",1919,2048,1269,-655
BANC,"1/9/2019 1 p.m. PST",1910,2013,1252,-664
BANC,"1/9/2019 2 p.m. PST",1890,1996,1131,-759
BANC,"1/9/2019 3 p.m. PST",1893,1990,1222,-675
BANC,"1/9/2019 4 p.m. PST",1897,2007,1269,-631
BANC,"1/9/2019 5 p.m. PST",1962,2076,1331,-636
BANC,"1/9/2019 6 p.m. PST",2107,2219,1486,-625
BANC,"1/9/2019 7 p.m. PST",2128,2233,1472,-661
BANC,"1/9/2019 8 p.m. PST",2071,2192,1420,-668
BANC,"1/9/2019 9 p.m. PST",2030,2128,1388,-647
BANC,"1/9/2019 10 p.m. PST",1924,2016,1364,-564
BANC,"1/9/2019 11 p.m. PST",1765,1857,1357,-412
BANC,"1/10/2019 12 a.m. PST",1628,1709,1220,-415
BANC,"1/10/2019 1 a.m. PST",1542,1578,1005,-541
BANC,"1/10/2019 2 a.m. PST",1491,1529,923,-571
BANC,"1/10/2019 3 a.m. PST",1473,1504,953,-523
BANC,"1/10/2019 4 a.m. PST",1481,1505,976,-511
BANC,"1/10/2019 5 a.m. PST",1529,1565,1062,-469
BANC,"1/10/2019 6 a.m. PST",1666,1689,1183,-490
BANC,"1/10/2019 7 a.m. PST",1879,1907,1365,-519
BANC,"1/10/2019 8 a.m. PST",1986,2024,1428,-564
BANC,"1/10/2019 9 a.m. PST",1986,2019,1344,-649
BANC,"1/10/2019 10 a.m. PST",2004,2022,1364,-648
BANC,"1/10/2019 11 a.m. PST",1973,2013,1320,-657
BANC,"1/10/2019 12 p.m. PST",1945,1995,1255,-695
BANC,"1/10/2019 1 p.m. PST",1915,1987,1184,-732
BANC,"1/10/2019 2 p.m. PST",1893,1968,1199,-697
BANC,"1/10/2019 3 p.m. PST",1896,1959,1225,-676
BANC,"1/10/2019 4 p.m. PST",1904,1965,1287,-621
BANC,"1/10/2019 5 p.m. PST",1999,2020,1503,-501
BANC,"1/10/2019 6 p.m. PST",2152,2181,1679,-475
BANC,"1/10/2019 7 p.m. PST",2151,2220,1561,-595
BANC,"1/10/2019 8 p.m. PST",2119,2202,1526,-598
BANC,"1/10/2019 9 p.m. PST",2074,2137,1455,-621
BANC,"1/10/2019 10 p.m. PST",1965,2022,1364,-606
BANC,"1/10/2019 11 p.m. PST",1809,1879,1243,-571
BANC,"1/11/2019 12 a.m. PST",1662,1714,1106,-561
BANC,"1/11/2019 1 a.m. PST",1577,1644,1101,-481
