"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
BANC,"12/1/2015 12 a.m. PST",1798,1767,1239,-559
BANC,"12/1/2015 1 a.m. PST",1699,1650,1203,-496
BANC,"12/1/2015 2 a.m. PST",1645,1596,1153,-492
BANC,"12/1/2015 3 a.m. PST",1641,1576,1159,-482
BANC,"12/1/2015 4 a.m. PST",1658,1596,1191,-467
BANC,"12/1/2015 5 a.m. PST",1740,1665,1261,-479
BANC,"12/1/2015 6 a.m. PST",1902,1837,1367,-535
BANC,"12/1/2015 7 a.m. PST",2155,2081,1501,-654
BANC,"12/1/2015 8 a.m. PST",2231,2200,1536,-695
BANC,"12/1/2015 9 a.m. PST",2141,2165,1354,-787
BANC,"12/1/2015 10 a.m. PST",2090,2108,1320,-770
BANC,"12/1/2015 11 a.m. PST",2028,2064,1282,-746
BANC,"12/1/2015 12 p.m. PST",1956,2010,1246,-710
BANC,"12/1/2015 1 p.m. PST",1915,1956,1195,-720
BANC,"12/1/2015 2 p.m. PST",1878,1937,1185,-693
BANC,"12/1/2015 3 p.m. PST",1876,1906,1238,-638
BANC,"12/1/2015 4 p.m. PST",1893,1908,1254,-639
BANC,"12/1/2015 5 p.m. PST",2003,2023,1368,-635
BANC,"12/1/2015 6 p.m. PST",2244,2304,1759,-485
BANC,"12/1/2015 7 p.m. PST",2270,2339,1728,-542
BANC,"12/1/2015 8 p.m. PST",2265,2321,1595,-670
BANC,"12/1/2015 9 p.m. PST",2210,2272,1523,-687
BANC,"12/1/2015 10 p.m. PST",2086,2155,1353,-733
BANC,"12/1/2015 11 p.m. PST",1912,1957,1386,-526
BANC,"12/2/2015 12 a.m. PST",1740,1771,1209,-531
BANC,"12/2/2015 1 a.m. PST",1637,1651,1151,-486
BANC,"12/2/2015 2 a.m. PST",1570,1591,1110,-460
BANC,"12/2/2015 3 a.m. PST",1539,1564,1117,-422
BANC,"12/2/2015 4 a.m. PST",1533,1575,1099,-434
BANC,"12/2/2015 5 a.m. PST",1592,1634,1161,-431
BANC,"12/2/2015 6 a.m. PST",1757,1785,1274,-483
BANC,"12/2/2015 7 a.m. PST",1984,1980,1473,-511
BANC,"12/2/2015 8 a.m. PST",2070,2084,1498,-572
BANC,"12/2/2015 9 a.m. PST",2035,2062,1324,-711
BANC,"12/2/2015 10 a.m. PST",2023,2030,1224,-799
BANC,"12/2/2015 11 a.m. PST",2009,2004,1221,-788
BANC,"12/2/2015 12 p.m. PST",1960,1971,1207,-753
BANC,"12/2/2015 1 p.m. PST",1918,1911,1185,-733
BANC,"12/2/2015 2 p.m. PST",1910,1888,1186,-724
BANC,"12/2/2015 3 p.m. PST",1855,1864,1141,-714
BANC,"12/2/2015 4 p.m. PST",1876,1875,1231,-645
BANC,"12/2/2015 5 p.m. PST",2032,1977,1355,-677
BANC,"12/2/2015 6 p.m. PST",2215,2229,1663,-552
BANC,"12/2/2015 7 p.m. PST",2234,2244,1681,-553
BANC,"12/2/2015 8 p.m. PST",2207,2220,1580,-627
BANC,"12/2/2015 9 p.m. PST",2156,2177,1486,-670
BANC,"12/2/2015 10 p.m. PST",2041,2072,1317,-724
BANC,"12/2/2015 11 p.m. PST",1864,1912,1394,-470
