"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
BANC,"11/1/2017 12 a.m. PDT",1573,1609,1052,-521
BANC,"11/1/2017 1 a.m. PDT",1453,1469,1078,-375
BANC,"11/1/2017 2 a.m. PDT",1393,1410,1030,-363
BANC,"11/1/2017 3 a.m. PDT",1362,1381,934,-428
BANC,"11/1/2017 4 a.m. PDT",1358,1374,927,-431
BANC,"11/1/2017 5 a.m. PDT",1397,1412,1028,-369
BANC,"11/1/2017 6 a.m. PDT",1499,1521,1112,-387
BANC,"11/1/2017 7 a.m. PDT",1722,1722,1345,-377
BANC,"11/1/2017 8 a.m. PDT",1831,1818,1477,-354
BANC,"11/1/2017 9 a.m. PDT",1824,1810,1312,-512
BANC,"11/1/2017 10 a.m. PDT",1811,1831,1301,-510
BANC,"11/1/2017 11 a.m. PDT",1817,1841,1277,-540
BANC,"11/1/2017 12 p.m. PDT",1809,1857,1269,-540
BANC,"11/1/2017 1 p.m. PDT",1808,1864,1252,-556
BANC,"11/1/2017 2 p.m. PDT",1810,1874,1259,-551
BANC,"11/1/2017 3 p.m. PDT",1838,1879,1284,-554
BANC,"11/1/2017 4 p.m. PDT",1832,1890,1271,-561
BANC,"11/1/2017 5 p.m. PDT",1851,1900,1508,-343
BANC,"11/1/2017 6 p.m. PDT",1901,1926,1649,-252
BANC,"11/1/2017 7 p.m. PDT",2009,2013,1793,-216
BANC,"11/1/2017 8 p.m. PDT",1949,2057,1794,-155
BANC,"11/1/2017 9 p.m. PDT",1890,1991,1750,-140
BANC,"11/1/2017 10 p.m. PDT",1788,1878,1288,-500
BANC,"11/1/2017 11 p.m. PDT",1630,1728,1157,-473
BANC,"11/2/2017 12 a.m. PDT",1538,1579,1104,-434
BANC,"11/2/2017 1 a.m. PDT",1452,1469,1001,-451
BANC,"11/2/2017 2 a.m. PDT",1398,1410,983,-415
BANC,"11/2/2017 3 a.m. PDT",1386,1382,946,-440
BANC,"11/2/2017 4 a.m. PDT",1368,1374,922,-446
BANC,"11/2/2017 5 a.m. PDT",1419,1423,997,-422
BANC,"11/2/2017 6 a.m. PDT",1524,1535,1119,-405
BANC,"11/2/2017 7 a.m. PDT",1719,1739,1294,-425
BANC,"11/2/2017 8 a.m. PDT",1860,1860,1558,-302
BANC,"11/2/2017 9 a.m. PDT",1862,1850,1379,-483
BANC,"11/2/2017 10 a.m. PDT",1892,1861,1333,-559
BANC,"11/2/2017 11 a.m. PDT",1920,1867,1382,-538
BANC,"11/2/2017 12 p.m. PDT",1905,1872,1358,-547
BANC,"11/2/2017 1 p.m. PDT",1890,1873,1306,-584
BANC,"11/2/2017 2 p.m. PDT",1881,1872,1323,-558
BANC,"11/2/2017 3 p.m. PDT",1880,1865,1351,-529
BANC,"11/2/2017 4 p.m. PDT",1856,1879,1282,-574
BANC,"11/2/2017 5 p.m. PDT",1853,1894,1372,-481
BANC,"11/2/2017 6 p.m. PDT",1895,1945,1606,-289
BANC,"11/2/2017 7 p.m. PDT",2018,2044,1766,-252
BANC,"11/2/2017 8 p.m. PDT",2005,2066,1812,-193
BANC,"11/2/2017 9 p.m. PDT",1948,2004,1725,-223
BANC,"11/2/2017 10 p.m. PDT",1847,1893,1340,-507
BANC,"11/2/2017 11 p.m. PDT",1706,1737,1226,-480
BANC,"11/3/2017 12 a.m. PDT",1569,1589,1137,-432
BANC,"11/3/2017 1 a.m. PDT",1477,1475,1052,-425
BANC,"11/3/2017 2 a.m. PDT",1425,1445,960,-465
BANC,"11/3/2017 3 a.m. PDT",1393,1402,975,-418
BANC,"11/3/2017 4 a.m. PDT",1379,1387,935,-444
BANC,"11/3/2017 5 a.m. PDT",1420,1409,973,-447
BANC,"11/3/2017 6 a.m. PDT",1524,1481,1087,-437
BANC,"11/3/2017 7 a.m. PDT",1707,1647,1282,-425
BANC,"11/3/2017 8 a.m. PDT",1831,1827,1383,-448
BANC,"11/3/2017 9 a.m. PDT",1851,1878,1297,-554
BANC,"11/3/2017 10 a.m. PDT",1884,1914,1297,-587
BANC,"11/3/2017 11 a.m. PDT",1896,1936,1310,-586
BANC,"11/3/2017 12 p.m. PDT",1873,1928,1300,-573
BANC,"11/3/2017 1 p.m. PDT",1878,1915,1298,-580
BANC,"11/3/2017 2 p.m. PDT",1875,1885,1299,-576
BANC,"11/3/2017 3 p.m. PDT",1869,1865,1294,-575
BANC,"11/3/2017 4 p.m. PDT",1850,1856,1328,-522
BANC,"11/3/2017 5 p.m. PDT",1867,1872,1378,-489
BANC,"11/3/2017 6 p.m. PDT",1919,1937,1495,-424
BANC,"11/3/2017 7 p.m. PDT",1963,2074,1586,-377
BANC,"11/3/2017 8 p.m. PDT",1945,2079,1617,-328
BANC,"11/3/2017 9 p.m. PDT",1892,2023,1682,-210
BANC,"11/3/2017 10 p.m. PDT",1809,1928,1418,-391
BANC,"11/3/2017 11 p.m. PDT",1699,1806,1059,-640
BANC,"11/4/2017 12 a.m. PDT",1583,1661,983,-600
BANC,"11/4/2017 1 a.m. PDT",1484,1507,917,-567
BANC,"11/4/2017 2 a.m. PDT",1418,1466,830,-588
BANC,"11/4/2017 3 a.m. PDT",1386,1428,812,-574
BANC,"11/4/2017 4 a.m. PDT",1362,1406,828,-534
BANC,"11/4/2017 5 a.m. PDT",1374,1410,827,-547
BANC,"11/4/2017 6 a.m. PDT",1411,1458,836,-575
BANC,"11/4/2017 7 a.m. PDT",1490,1537,913,-577
BANC,"11/4/2017 8 a.m. PDT",1575,1608,1037,-538
BANC,"11/4/2017 9 a.m. PDT",1672,1674,1071,-601
BANC,"11/4/2017 10 a.m. PDT",1742,1744,1159,-583
BANC,"11/4/2017 11 a.m. PDT",1790,1808,1174,-616
BANC,"11/4/2017 12 p.m. PDT",1793,1833,1128,-665
BANC,"11/4/2017 1 p.m. PDT",1785,1800,1135,-650
BANC,"11/4/2017 2 p.m. PDT",1748,1785,1103,-645
BANC,"11/4/2017 3 p.m. PDT",1713,1760,1098,-615
BANC,"11/4/2017 4 p.m. PDT",1692,1737,1091,-601
BANC,"11/4/2017 5 p.m. PDT",1721,1733,1166,-555
BANC,"11/4/2017 6 p.m. PDT",1753,1784,1368,-385
BANC,"11/4/2017 7 p.m. PDT",1866,1925,1483,-383
BANC,"11/4/2017 8 p.m. PDT",1855,1957,1554,-301
BANC,"11/4/2017 9 p.m. PDT",1824,1900,1473,-351
BANC,"11/4/2017 10 p.m. PDT",1760,1836,1362,-398
BANC,"11/4/2017 11 p.m. PDT",1667,1745,1202,-465
BANC,"11/5/2017 12 a.m. PDT",1552,1641,881,-671
BANC,"11/5/2017 1 a.m. PDT",1482,1475,864,-618
BANC,"11/5/2017 1 a.m. PST",1411,1423,823,-588
BANC,"11/5/2017 2 a.m. PST",1376,1410,802,-574
BANC,"11/5/2017 3 a.m. PST",1357,1385,851,-506
BANC,"11/5/2017 4 a.m. PST",1371,1377,898,-473
BANC,"11/5/2017 5 a.m. PST",1382,1411,928,-454
BANC,"11/5/2017 6 a.m. PST",1441,1466,949,-492
BANC,"11/5/2017 7 a.m. PST",1509,1547,999,-510
BANC,"11/5/2017 8 a.m. PST",1570,1603,1109,-461
BANC,"11/5/2017 9 a.m. PST",1632,1678,1150,-482
BANC,"11/5/2017 10 a.m. PST",1657,1716,1053,-604
BANC,"11/5/2017 11 a.m. PST",1642,1717,1006,-636
BANC,"11/5/2017 12 p.m. PST",1638,1714,1055,-583
BANC,"11/5/2017 1 p.m. PST",1617,1692,1052,-565
BANC,"11/5/2017 2 p.m. PST",1608,1669,1039,-569
BANC,"11/5/2017 3 p.m. PST",1622,1680,1075,-547
BANC,"11/5/2017 4 p.m. PST",1660,1705,1148,-512
BANC,"11/5/2017 5 p.m. PST",1737,1808,1347,-390
BANC,"11/5/2017 6 p.m. PST",1930,1980,1500,-430
BANC,"11/5/2017 7 p.m. PST",1955,1993,1493,-462
BANC,"11/5/2017 8 p.m. PST",1925,1964,1515,-410
BANC,"11/5/2017 9 p.m. PST",1879,1877,1453,-426
BANC,"11/5/2017 10 p.m. PST",1768,1776,1261,-507
BANC,"11/5/2017 11 p.m. PST",1649,1628,1088,-561
BANC,"11/6/2017 12 a.m. PST",1520,1499,1218,-302
BANC,"11/6/2017 1 a.m. PST",1453,1490,1350,-103
BANC,"11/6/2017 2 a.m. PST",1413,1438,1245,-168
BANC,"11/6/2017 3 a.m. PST",1404,1413,1314,-90
BANC,"11/6/2017 4 a.m. PST",1410,1416,1223,-187
BANC,"11/6/2017 5 a.m. PST",1478,1466,1251,-227
BANC,"11/6/2017 6 a.m. PST",1610,1592,1286,-324
BANC,"11/6/2017 7 a.m. PST",1821,1787,1353,-468
BANC,"11/6/2017 8 a.m. PST",1884,1854,1362,-522
BANC,"11/6/2017 9 a.m. PST",1876,1867,1302,-574
BANC,"11/6/2017 10 a.m. PST",1860,1879,1340,-520
BANC,"11/6/2017 11 a.m. PST",1834,1874,1216,-618
BANC,"11/6/2017 12 p.m. PST",1808,1868,1229,-579
BANC,"11/6/2017 1 p.m. PST",1830,1854,1371,-459
BANC,"11/6/2017 2 p.m. PST",1808,1850,1270,-538
BANC,"11/6/2017 3 p.m. PST",1813,1859,1253,-560
BANC,"11/6/2017 4 p.m. PST",1818,1863,1144,-674
BANC,"11/6/2017 5 p.m. PST",1892,1939,1181,-711
BANC,"11/6/2017 6 p.m. PST",2051,2106,1491,-560
BANC,"11/6/2017 7 p.m. PST",2062,2123,1745,-317
BANC,"11/6/2017 8 p.m. PST",2037,2097,1712,-325
BANC,"11/6/2017 9 p.m. PST",1967,2057,1499,-468
BANC,"11/6/2017 10 p.m. PST",1846,1939,1319,-527
BANC,"11/6/2017 11 p.m. PST",1706,1811,1166,-540
BANC,"11/7/2017 12 a.m. PST",1579,1667,1092,-487
BANC,"11/7/2017 1 a.m. PST",1504,1546,982,-522
BANC,"11/7/2017 2 a.m. PST",1470,1501,941,-529
BANC,"11/7/2017 3 a.m. PST",1448,1485,938,-510
BANC,"11/7/2017 4 a.m. PST",1463,1495,960,-503
BANC,"11/7/2017 5 a.m. PST",1521,1558,982,-539
BANC,"11/7/2017 6 a.m. PST",1670,1707,1017,-653
BANC,"11/7/2017 7 a.m. PST",1871,1922,1070,-801
BANC,"11/7/2017 8 a.m. PST",1924,1987,1148,-776
BANC,"11/7/2017 9 a.m. PST",1906,1967,1066,-840
BANC,"11/7/2017 10 a.m. PST",1862,1941,1129,-733
BANC,"11/7/2017 11 a.m. PST",1840,1915,1209,-631
BANC,"11/7/2017 12 p.m. PST",1826,1877,1164,-662
BANC,"11/7/2017 1 p.m. PST",1807,1856,1115,-692
BANC,"11/7/2017 2 p.m. PST",1803,1844,1233,-570
BANC,"11/7/2017 3 p.m. PST",1814,1832,1328,-486
BANC,"11/7/2017 4 p.m. PST",1805,1843,1168,-637
BANC,"11/7/2017 5 p.m. PST",1886,1915,1163,-723
BANC,"11/7/2017 6 p.m. PST",2042,2101,1320,-722
BANC,"11/7/2017 7 p.m. PST",2065,2128,1512,-553
BANC,"11/7/2017 8 p.m. PST",2030,2104,1518,-512
BANC,"11/7/2017 9 p.m. PST",1972,2050,1493,-479
BANC,"11/7/2017 10 p.m. PST",1867,1939,1252,-615
BANC,"11/7/2017 11 p.m. PST",1713,1787,1069,-644
BANC,"11/8/2017 12 a.m. PST",1592,1656,1030,-562
BANC,"11/8/2017 1 a.m. PST",1489,1499,948,-541
BANC,"11/8/2017 2 a.m. PST",1443,1448,906,-537
BANC,"11/8/2017 3 a.m. PST",1423,1428,901,-522
BANC,"11/8/2017 4 a.m. PST",1431,1436,898,-533
BANC,"11/8/2017 5 a.m. PST",1485,1492,919,-566
BANC,"11/8/2017 6 a.m. PST",1603,1626,987,-616
BANC,"11/8/2017 7 a.m. PST",1808,1831,1076,-732
BANC,"11/8/2017 8 a.m. PST",1878,1930,1005,-873
BANC,"11/8/2017 9 a.m. PST",1882,1929,1112,-770
BANC,"11/8/2017 10 a.m. PST",1902,1923,1156,-746
BANC,"11/8/2017 11 a.m. PST",1911,1921,1237,-674
BANC,"11/8/2017 12 p.m. PST",1918,1897,1260,-658
BANC,"11/8/2017 1 p.m. PST",1912,1874,1194,-718
BANC,"11/8/2017 2 p.m. PST",1874,1859,1136,-738
BANC,"11/8/2017 3 p.m. PST",1887,1851,1135,-752
BANC,"11/8/2017 4 p.m. PST",1883,1857,1086,-797
BANC,"11/8/2017 5 p.m. PST",1943,1912,1350,-593
BANC,"11/8/2017 6 p.m. PST",2071,2081,1538,-533
BANC,"11/8/2017 7 p.m. PST",2074,2096,1539,-535
BANC,"11/8/2017 8 p.m. PST",2024,2065,1588,-436
BANC,"11/8/2017 9 p.m. PST",1960,2008,1362,-598
BANC,"11/8/2017 10 p.m. PST",1841,1895,1216,-625
BANC,"11/8/2017 11 p.m. PST",1697,1747,1039,-658
BANC,"11/9/2017 12 a.m. PST",1559,1612,1008,-551
BANC,"11/9/2017 1 a.m. PST",1482,1487,869,-613
BANC,"11/9/2017 2 a.m. PST",1432,1432,841,-591
BANC,"11/9/2017 3 a.m. PST",1394,1406,810,-584
BANC,"11/9/2017 4 a.m. PST",1404,1406,820,-584
BANC,"11/9/2017 5 a.m. PST",1436,1449,871,-565
BANC,"11/9/2017 6 a.m. PST",1553,1567,977,-576
