"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
BANC,"2/1/2018 12 a.m. PST",1679,1712,1044,-635
BANC,"2/1/2018 1 a.m. PST",1588,1599,940,-648
BANC,"2/1/2018 2 a.m. PST",1532,1544,886,-646
BANC,"2/1/2018 3 a.m. PST",1510,1527,855,-655
BANC,"2/1/2018 4 a.m. PST",1507,1526,853,-654
BANC,"2/1/2018 5 a.m. PST",1577,1577,953,-624
BANC,"2/1/2018 6 a.m. PST",1720,1718,1066,-654
BANC,"2/1/2018 7 a.m. PST",1935,1940,1358,-577
BANC,"2/1/2018 8 a.m. PST",2034,2032,1441,-593
BANC,"2/1/2018 9 a.m. PST",1977,1996,1306,-671
BANC,"2/1/2018 10 a.m. PST",1921,1959,1230,-691
BANC,"2/1/2018 11 a.m. PST",1902,1917,1230,-672
BANC,"2/1/2018 12 p.m. PST",1862,1886,1197,-665
BANC,"2/1/2018 1 p.m. PST",1841,1855,1207,-634
BANC,"2/1/2018 2 p.m. PST",1825,1845,1190,-635
BANC,"2/1/2018 3 p.m. PST",1831,1831,1188,-643
BANC,"2/1/2018 4 p.m. PST",1819,1837,1170,-649
BANC,"2/1/2018 5 p.m. PST",1899,1879,1300,-599
BANC,"2/1/2018 6 p.m. PST",2022,2049,1705,-317
BANC,"2/1/2018 7 p.m. PST",2092,2152,1723,-369
BANC,"2/1/2018 8 p.m. PST",2076,2128,1737,-339
BANC,"2/1/2018 9 p.m. PST",2025,2072,1454,-571
BANC,"2/1/2018 10 p.m. PST",1925,1963,1358,-567
BANC,"2/1/2018 11 p.m. PST",1773,1821,1146,-627
BANC,"2/2/2018 12 a.m. PST",1634,1670,1020,-614
BANC,"2/2/2018 1 a.m. PST",1555,1582,907,-648
BANC,"2/2/2018 2 a.m. PST",1507,1526,883,-624
BANC,"2/2/2018 3 a.m. PST",1489,1504,848,-641
BANC,"2/2/2018 4 a.m. PST",1497,1507,845,-652
BANC,"2/2/2018 5 a.m. PST",1553,1560,904,-649
BANC,"2/2/2018 6 a.m. PST",1702,1684,1049,-653
BANC,"2/2/2018 7 a.m. PST",1922,1908,1366,-556
BANC,"2/2/2018 8 a.m. PST",2000,1992,1421,-579
BANC,"2/2/2018 9 a.m. PST",1947,1965,1296,-651
BANC,"2/2/2018 10 a.m. PST",1918,1947,1299,-619
BANC,"2/2/2018 11 a.m. PST",1878,1923,1252,-626
BANC,"2/2/2018 12 p.m. PST",1868,1890,1246,-622
BANC,"2/2/2018 1 p.m. PST",1847,1860,1159,-688
BANC,"2/2/2018 2 p.m. PST",1831,1854,1154,-677
BANC,"2/2/2018 3 p.m. PST",1846,1844,1156,-690
BANC,"2/2/2018 4 p.m. PST",1856,1845,1182,-674
BANC,"2/2/2018 5 p.m. PST",1890,1883,1268,-622
BANC,"2/2/2018 6 p.m. PST",2015,1998,1737,-278
BANC,"2/2/2018 7 p.m. PST",2052,2089,1817,-235
BANC,"2/2/2018 8 p.m. PST",2012,2052,1699,-313
BANC,"2/2/2018 9 p.m. PST",1952,1996,1297,-655
BANC,"2/2/2018 10 p.m. PST",1865,1916,1304,-561
BANC,"2/2/2018 11 p.m. PST",1772,1807,1180,-592
BANC,"2/3/2018 12 a.m. PST",1638,1684,1008,-630
BANC,"2/3/2018 1 a.m. PST",1555,1555,919,-636
BANC,"2/3/2018 2 a.m. PST",1503,1494,828,-675
BANC,"2/3/2018 3 a.m. PST",1480,1459,779,-701
BANC,"2/3/2018 4 a.m. PST",1469,1446,786,-683
BANC,"2/3/2018 5 a.m. PST",1495,1464,822,-673
BANC,"2/3/2018 6 a.m. PST",1555,1512,907,-648
BANC,"2/3/2018 7 a.m. PST",1664,1610,1082,-582
BANC,"2/3/2018 8 a.m. PST",1698,1659,1038,-660
BANC,"2/3/2018 9 a.m. PST",1748,1713,1048,-700
BANC,"2/3/2018 10 a.m. PST",1759,1728,1088,-671
BANC,"2/3/2018 11 a.m. PST",1735,1725,1024,-711
BANC,"2/3/2018 12 p.m. PST",1714,1708,985,-729
BANC,"2/3/2018 1 p.m. PST",1688,1693,959,-729
BANC,"2/3/2018 2 p.m. PST",1673,1667,949,-724
BANC,"2/3/2018 3 p.m. PST",1683,1658,971,-712
BANC,"2/3/2018 4 p.m. PST",1705,1661,1108,-597
BANC,"2/3/2018 5 p.m. PST",1766,1710,1223,-543
BANC,"2/3/2018 6 p.m. PST",1888,1825,1544,-344
BANC,"2/3/2018 7 p.m. PST",1971,1956,1705,-266
BANC,"2/3/2018 8 p.m. PST",1928,1935,1641,-287
BANC,"2/3/2018 9 p.m. PST",1879,1896,1335,-544
BANC,"2/3/2018 10 p.m. PST",1806,1836,1257,-549
BANC,"2/3/2018 11 p.m. PST",1716,1735,1138,-578
BANC,"2/4/2018 12 a.m. PST",1604,1652,1004,-600
BANC,"2/4/2018 1 a.m. PST",1514,1527,866,-648
BANC,"2/4/2018 2 a.m. PST",1454,1474,757,-697
BANC,"2/4/2018 3 a.m. PST",1427,1449,746,-681
BANC,"2/4/2018 4 a.m. PST",1421,1426,730,-691
BANC,"2/4/2018 5 a.m. PST",1434,1444,758,-676
BANC,"2/4/2018 6 a.m. PST",1478,1485,819,-659
BANC,"2/4/2018 7 a.m. PST",1552,1580,1006,-546
BANC,"2/4/2018 8 a.m. PST",1591,1624,940,-651
BANC,"2/4/2018 9 a.m. PST",1662,1702,1054,-608
BANC,"2/4/2018 10 a.m. PST",1689,1729,1002,-687
BANC,"2/4/2018 11 a.m. PST",1688,1743,1014,-674
BANC,"2/4/2018 12 p.m. PST",1700,1734,1031,-669
BANC,"2/4/2018 1 p.m. PST",1692,1711,978,-714
BANC,"2/4/2018 2 p.m. PST",1691,1700,971,-720
BANC,"2/4/2018 3 p.m. PST",1691,1693,963,-728
BANC,"2/4/2018 4 p.m. PST",1723,1687,1071,-652
BANC,"2/4/2018 5 p.m. PST",1741,1712,1199,-542
BANC,"2/4/2018 6 p.m. PST",1837,1848,1566,-271
BANC,"2/4/2018 7 p.m. PST",1930,1960,1687,-243
BANC,"2/4/2018 8 p.m. PST",1906,1962,1662,-244
BANC,"2/4/2018 9 p.m. PST",1912,1965,1360,-552
BANC,"2/4/2018 10 p.m. PST",1818,1876,1286,-532
BANC,"2/4/2018 11 p.m. PST",1690,1742,1051,-639
BANC,"2/5/2018 12 a.m. PST",1555,1599,885,-670
