"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
BANC,"3/1/2019 12 a.m. PST",1659,1683,1904,245
BANC,"3/1/2019 1 a.m. PST",1575,1577,1725,146
BANC,"3/1/2019 2 a.m. PST",1529,1517,1815,284
BANC,"3/1/2019 3 a.m. PST",1508,1498,1781,270
BANC,"3/1/2019 4 a.m. PST",1512,1501,1771,257
BANC,"3/1/2019 5 a.m. PST",1569,1557,1827,257
BANC,"3/1/2019 6 a.m. PST",1694,1692,1787,89
BANC,"3/1/2019 7 a.m. PST",1884,1896,1782,-105
BANC,"3/1/2019 8 a.m. PST",1955,1985,1784,-172
BANC,"3/1/2019 9 a.m. PST",1952,1967,1641,-314
BANC,"3/1/2019 10 a.m. PST",1926,1940,1775,-151
BANC,"3/1/2019 11 a.m. PST",1911,1914,1757,-158
BANC,"3/1/2019 12 p.m. PST",1885,1875,1795,-88
BANC,"3/1/2019 1 p.m. PST",1873,1849,1788,-85
BANC,"3/1/2019 2 p.m. PST",1872,1833,1778,-96
BANC,"3/1/2019 3 p.m. PST",1848,1813,1778,-72
BANC,"3/1/2019 4 p.m. PST",1834,1804,1683,-150
BANC,"3/1/2019 5 p.m. PST",1867,1834,1646,-223
BANC,"3/1/2019 6 p.m. PST",1900,1890,1756,-145
BANC,"3/1/2019 7 p.m. PST",2038,2017,1802,-236
BANC,"3/1/2019 8 p.m. PST",1977,2021,1832,-147
BANC,"3/1/2019 9 p.m. PST",1938,1975,1837,-103
BANC,"3/1/2019 10 p.m. PST",1863,1894,1825,-42
BANC,"3/1/2019 11 p.m. PST",1757,1785,1828,68
BANC,"3/2/2019 12 a.m. PST",1648,1657,1788,138
BANC,"3/2/2019 1 a.m. PST",1551,1561,1685,132
BANC,"3/2/2019 2 a.m. PST",1498,1494,1697,198
BANC,"3/2/2019 3 a.m. PST",1464,1463,1614,149
BANC,"3/2/2019 4 a.m. PST",1452,1448,1568,117
BANC,"3/2/2019 5 a.m. PST",1463,1464,1642,178
BANC,"3/2/2019 6 a.m. PST",1516,1522,1655,135
BANC,"3/2/2019 7 a.m. PST",1617,1602,1738,120
BANC,"3/2/2019 8 a.m. PST",1714,1661,1744,27
BANC,"3/2/2019 9 a.m. PST",1814,1720,1772,-41
BANC,"3/2/2019 10 a.m. PST",1885,1754,1877,-8
BANC,"3/2/2019 11 a.m. PST",1914,1775,1930,18
BANC,"3/2/2019 12 p.m. PST",1904,1775,1806,-100
BANC,"3/2/2019 1 p.m. PST",1896,1748,1780,-116
BANC,"3/2/2019 2 p.m. PST",1864,1724,1767,-101
BANC,"3/2/2019 3 p.m. PST",1844,1712,1714,-128
BANC,"3/2/2019 4 p.m. PST",1835,1710,1736,-99
BANC,"3/2/2019 5 p.m. PST",1837,1732,1783,-52
BANC,"3/2/2019 6 p.m. PST",1876,1792,1885,8
BANC,"3/2/2019 7 p.m. PST",1961,1941,1933,-31
BANC,"3/2/2019 8 p.m. PST",1944,1948,1981,36
BANC,"3/2/2019 9 p.m. PST",1894,1913,1864,-32
BANC,"3/2/2019 10 p.m. PST",1827,1844,1803,-26
BANC,"3/2/2019 11 p.m. PST",1726,1733,1819,90
BANC,"3/3/2019 12 a.m. PST",1618,1621,1732,111
BANC,"3/3/2019 1 a.m. PST",1539,1538,1785,247
BANC,"3/3/2019 2 a.m. PST",1466,1479,1821,353
BANC,"3/3/2019 3 a.m. PST",1437,1450,1804,365
BANC,"3/3/2019 4 a.m. PST",1415,1442,1737,319
BANC,"3/3/2019 5 a.m. PST",1434,1459,1722,287
BANC,"3/3/2019 6 a.m. PST",1467,1511,1748,282
BANC,"3/3/2019 7 a.m. PST",1534,1580,1824,290
BANC,"3/3/2019 8 a.m. PST",1593,1632,1774,178
BANC,"3/3/2019 9 a.m. PST",1687,1682,1776,87
BANC,"3/3/2019 10 a.m. PST",1748,1718,1843,95
BANC,"3/3/2019 11 a.m. PST",1755,1732,1739,-16
BANC,"3/3/2019 12 p.m. PST",1768,1738,1766,-5
BANC,"3/3/2019 1 p.m. PST",1773,1723,1726,-51
BANC,"3/3/2019 2 p.m. PST",1744,1716,1751,6
BANC,"3/3/2019 3 p.m. PST",1741,1710,1732,-12
BANC,"3/3/2019 4 p.m. PST",1712,1714,1769,57
BANC,"3/3/2019 5 p.m. PST",1722,1766,1734,10
BANC,"3/3/2019 6 p.m. PST",1796,1845,1853,54
BANC,"3/3/2019 7 p.m. PST",1963,2005,1988,21
BANC,"3/3/2019 8 p.m. PST",1960,2025,1973,9
BANC,"3/3/2019 9 p.m. PST",1933,1985,1944,9
BANC,"3/3/2019 10 p.m. PST",1840,1899,1896,53
BANC,"3/3/2019 11 p.m. PST",1705,1759,1827,117
BANC,"3/4/2019 12 a.m. PST",1579,1614,1672,90
BANC,"3/4/2019 1 a.m. PST",1502,1513,1753,248
BANC,"3/4/2019 2 a.m. PST",1446,1467,1781,329
BANC,"3/4/2019 3 a.m. PST",1426,1448,1768,339
BANC,"3/4/2019 4 a.m. PST",1440,1455,1785,342
BANC,"3/4/2019 5 a.m. PST",1503,1510,1819,315
BANC,"3/4/2019 6 a.m. PST",1640,1648,1914,273
BANC,"3/4/2019 7 a.m. PST",1827,1849,1944,114
BANC,"3/4/2019 8 a.m. PST",1915,1938,1925,7
BANC,"3/4/2019 9 a.m. PST",1890,1923,1801,-94
BANC,"3/4/2019 10 a.m. PST",1839,1911,1597,-251
BANC,"3/4/2019 11 a.m. PST",1847,1887,1712,-145
BANC,"3/4/2019 12 p.m. PST",1832,1861,1739,-102
BANC,"3/4/2019 1 p.m. PST",1824,1845,1757,-80
BANC,"3/4/2019 2 p.m. PST",1812,1830,1765,-60
BANC,"3/4/2019 3 p.m. PST",1795,1812,1759,-47
BANC,"3/4/2019 4 p.m. PST",1791,1811,1767,-35
BANC,"3/4/2019 5 p.m. PST",1846,1844,1882,26
BANC,"3/4/2019 6 p.m. PST",1901,1906,1946,37
BANC,"3/4/2019 7 p.m. PST",2032,2039,1866,-170
BANC,"3/4/2019 8 p.m. PST",2023,2062,1845,-180
BANC,"3/4/2019 9 p.m. PST",1975,2038,1837,-141
BANC,"3/4/2019 10 p.m. PST",1871,1935,1766,-111
BANC,"3/4/2019 11 p.m. PST",1738,1788,1779,34
BANC,"3/5/2019 12 a.m. PST",1604,1647,1773,163
BANC,"3/5/2019 1 a.m. PST",1517,1545,1819,295
BANC,"3/5/2019 2 a.m. PST",1464,1499,1751,278
BANC,"3/5/2019 3 a.m. PST",1444,1471,1717,269
BANC,"3/5/2019 4 a.m. PST",1450,1473,1708,251
BANC,"3/5/2019 5 a.m. PST",1510,1521,1776,261
BANC,"3/5/2019 6 a.m. PST",1636,1641,1816,175
BANC,"3/5/2019 7 a.m. PST",1825,1843,1827,-5
BANC,"3/5/2019 8 a.m. PST",1917,1953,1881,-43
BANC,"3/5/2019 9 a.m. PST",1938,1969,1805,-137
BANC,"3/5/2019 10 a.m. PST",1923,1978,1782,-145
BANC,"3/5/2019 11 a.m. PST",1992,1973,1837,-160
BANC,"3/5/2019 12 p.m. PST",1973,1973,1807,-171
BANC,"3/5/2019 1 p.m. PST",1965,1965,1793,-177
BANC,"3/5/2019 2 p.m. PST",1937,1935,1803,-139
BANC,"3/5/2019 3 p.m. PST",1941,1903,1798,-146
BANC,"3/5/2019 4 p.m. PST",1958,1891,1861,-102
BANC,"3/5/2019 5 p.m. PST",2008,1924,1960,-54
BANC,"3/5/2019 6 p.m. PST",2070,1983,1921,-151
BANC,"3/5/2019 7 p.m. PST",2133,2051,1955,-185
BANC,"3/5/2019 8 p.m. PST",2103,2079,1938,-168
BANC,"3/5/2019 9 p.m. PST",2045,2061,1898,-150
BANC,"3/5/2019 10 p.m. PST",1932,1964,1797,-140
