"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
BANC,"12/1/2019 12 a.m. PST",1704,1704,1155,-556
BANC,"12/1/2019 1 a.m. PST",1613,1573,1240,-374
BANC,"12/1/2019 2 a.m. PST",1551,1487,1203,-352
BANC,"12/1/2019 3 a.m. PST",1511,1439,1148,-372
BANC,"12/1/2019 4 a.m. PST",1483,1419,1042,-444
BANC,"12/1/2019 5 a.m. PST",1478,1432,978,-507
BANC,"12/1/2019 6 a.m. PST",1520,1474,1113,-407
BANC,"12/1/2019 7 a.m. PST",1590,1543,1227,-364
BANC,"12/1/2019 8 a.m. PST",1648,1606,1218,-431
BANC,"12/1/2019 9 a.m. PST",1741,1672,1329,-413
BANC,"12/1/2019 10 a.m. PST",1818,1736,1307,-510
BANC,"12/1/2019 11 a.m. PST",1877,1778,1279,-598
BANC,"12/1/2019 12 p.m. PST",1911,1779,1263,-648
BANC,"12/1/2019 1 p.m. PST",1935,1769,1231,-707
BANC,"12/1/2019 2 p.m. PST",1941,1765,1257,-690
BANC,"12/1/2019 3 p.m. PST",1956,1770,1232,-725
BANC,"12/1/2019 4 p.m. PST",1970,1799,1261,-712
BANC,"12/1/2019 5 p.m. PST",2030,1932,1517,-515
BANC,"12/1/2019 6 p.m. PST",2108,2124,1872,-238
BANC,"12/1/2019 7 p.m. PST",2082,2142,1919,-168
BANC,"12/1/2019 8 p.m. PST",2038,2133,1826,-216
BANC,"12/1/2019 9 p.m. PST",1983,2082,1518,-466
BANC,"12/1/2019 10 p.m. PST",1870,1995,1351,-521
BANC,"12/1/2019 11 p.m. PST",1719,1844,1218,-503
BANC,"12/2/2019 12 a.m. PST",1591,1685,1143,-450
BANC,"12/2/2019 1 a.m. PST",1539,1522,1072,-473
BANC,"12/2/2019 2 a.m. PST",1493,1480,1006,-492
BANC,"12/2/2019 3 a.m. PST",1474,1451,943,-533
BANC,"12/2/2019 4 a.m. PST",1468,1453,915,-554
BANC,"12/2/2019 5 a.m. PST",1520,1503,988,-538
BANC,"12/2/2019 6 a.m. PST",1652,1629,1140,-517
BANC,"12/2/2019 7 a.m. PST",1843,1838,1477,-369
BANC,"12/2/2019 8 a.m. PST",1961,1938,1476,-487
BANC,"12/2/2019 9 a.m. PST",1980,1945,1510,-472
BANC,"12/2/2019 10 a.m. PST",1993,1962,1325,-668
BANC,"12/2/2019 11 a.m. PST",2023,1967,1249,-778
BANC,"12/2/2019 12 p.m. PST",2002,1949,1304,-702
BANC,"12/2/2019 1 p.m. PST",2030,1933,1543,-487
BANC,"12/2/2019 2 p.m. PST",2019,1919,1489,-533
BANC,"12/2/2019 3 p.m. PST",2003,1911,1524,-484
BANC,"12/2/2019 4 p.m. PST",2024,1923,1618,-408
BANC,"12/2/2019 5 p.m. PST",2113,2036,1757,-360
BANC,"12/2/2019 6 p.m. PST",2223,2211,1935,-293
BANC,"12/2/2019 7 p.m. PST",2203,2220,2011,-195
BANC,"12/2/2019 8 p.m. PST",2162,2196,1893,-270
BANC,"12/2/2019 9 p.m. PST",2093,2142,1660,-434
BANC,"12/2/2019 10 p.m. PST",1992,2040,1474,-522
BANC,"12/2/2019 11 p.m. PST",1822,1878,1442,-385
BANC,"12/3/2019 12 a.m. PST",1684,1713,1283,-406
