"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
BANC,"9/1/2016 12 a.m. PDT",2010,1952,1505,-505
BANC,"9/1/2016 1 a.m. PDT",1846,1757,1292,-554
BANC,"9/1/2016 2 a.m. PDT",1744,1667,1231,-513
BANC,"9/1/2016 3 a.m. PDT",1678,1611,1159,-519
BANC,"9/1/2016 4 a.m. PDT",1650,1584,1130,-520
BANC,"9/1/2016 5 a.m. PDT",1675,1604,1165,-510
BANC,"9/1/2016 6 a.m. PDT",1754,1708,1227,-527
BANC,"9/1/2016 7 a.m. PDT",1902,1871,1404,-498
BANC,"9/1/2016 8 a.m. PDT",1970,1934,1466,-504
BANC,"9/1/2016 9 a.m. PDT",2026,1990,1515,-511
BANC,"9/1/2016 10 a.m. PDT",2104,2071,1572,-532
BANC,"9/1/2016 11 a.m. PDT",2191,2163,1645,-546
BANC,"9/1/2016 12 p.m. PDT",2298,2261,1748,-550
BANC,"9/1/2016 1 p.m. PDT",2434,2371,1649,-785
BANC,"9/1/2016 2 p.m. PDT",2597,2522,1846,-751
BANC,"9/1/2016 3 p.m. PDT",2767,2680,2072,-695
BANC,"9/1/2016 4 p.m. PDT",2956,2847,2378,-578
BANC,"9/1/2016 5 p.m. PDT",3044,2973,2355,-689
BANC,"9/1/2016 6 p.m. PDT",3067,2998,2479,-588
BANC,"9/1/2016 7 p.m. PDT",2969,2881,2523,-446
BANC,"9/1/2016 8 p.m. PDT",2798,2781,2441,-357
BANC,"9/1/2016 9 p.m. PDT",2709,2678,2339,-370
BANC,"9/1/2016 10 p.m. PDT",2494,2446,2062,-432
BANC,"9/1/2016 11 p.m. PDT",2222,2173,1662,-560
BANC,"9/2/2016 12 a.m. PDT",1973,1937,1434,-539
BANC,"9/2/2016 1 a.m. PDT",1806,1750,1285,-521
BANC,"9/2/2016 2 a.m. PDT",1706,1656,1220,-486
BANC,"9/2/2016 3 a.m. PDT",1649,1600,1190,-459
BANC,"9/2/2016 4 a.m. PDT",1610,1577,1156,-454
BANC,"9/2/2016 5 a.m. PDT",1632,1596,1163,-469
BANC,"9/2/2016 6 a.m. PDT",1731,1701,1234,-497
BANC,"9/2/2016 7 a.m. PDT",1867,1860,1439,-428
BANC,"9/2/2016 8 a.m. PDT",1933,1925,1422,-511
BANC,"9/2/2016 9 a.m. PDT",2006,1983,1464,-542
BANC,"9/2/2016 10 a.m. PDT",2096,2065,1539,-557
BANC,"9/2/2016 11 a.m. PDT",2197,2156,1621,-576
BANC,"9/2/2016 12 p.m. PDT",2299,2254,1715,-584
BANC,"9/2/2016 1 p.m. PDT",2427,2361,1648,-779
BANC,"9/2/2016 2 p.m. PDT",2584,2512,1755,-829
BANC,"9/2/2016 3 p.m. PDT",2769,2658,2034,-735
BANC,"9/2/2016 4 p.m. PDT",2909,2812,2368,-541
BANC,"9/2/2016 5 p.m. PDT",3029,2934,2384,-645
BANC,"9/2/2016 6 p.m. PDT",3066,2953,2551,-515
BANC,"9/2/2016 7 p.m. PDT",2956,2829,2546,-410
BANC,"9/2/2016 8 p.m. PDT",2793,2733,2431,-362
BANC,"9/2/2016 9 p.m. PDT",2682,2636,2374,-308
BANC,"9/2/2016 10 p.m. PDT",2496,2415,2189,-307
BANC,"9/2/2016 11 p.m. PDT",2265,2153,1826,-439
BANC,"9/3/2016 12 a.m. PDT",2040,1924,1556,-484
BANC,"9/3/2016 1 a.m. PDT",1869,1773,1374,-495
BANC,"9/3/2016 2 a.m. PDT",1755,1679,1266,-489
BANC,"9/3/2016 3 a.m. PDT",1671,1619,1183,-488
BANC,"9/3/2016 4 a.m. PDT",1628,1575,1142,-486
BANC,"9/3/2016 5 a.m. PDT",1613,1566,1138,-475
BANC,"9/3/2016 6 a.m. PDT",1629,1595,1169,-460
BANC,"9/3/2016 7 a.m. PDT",1649,1608,1308,-341
BANC,"9/3/2016 8 a.m. PDT",1656,1638,1285,-371
BANC,"9/3/2016 9 a.m. PDT",1745,1739,1366,-379
BANC,"9/3/2016 10 a.m. PDT",1835,1824,1388,-447
BANC,"9/3/2016 11 a.m. PDT",1921,1914,1458,-463
BANC,"9/3/2016 12 p.m. PDT",1988,1995,1508,-480
BANC,"9/3/2016 1 p.m. PDT",2099,2078,1480,-619
BANC,"9/3/2016 2 p.m. PDT",2199,2189,1598,-601
BANC,"9/3/2016 3 p.m. PDT",2343,2327,1771,-572
BANC,"9/3/2016 4 p.m. PDT",2449,2456,2072,-377
BANC,"9/3/2016 5 p.m. PDT",2530,2579,2262,-268
BANC,"9/3/2016 6 p.m. PDT",2534,2618,2328,-206
BANC,"9/3/2016 7 p.m. PDT",2439,2562,2322,-117
BANC,"9/3/2016 8 p.m. PDT",2314,2438,2290,-24
