"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
BANC,"6/1/2021 12 a.m. PDT",2344,2319,2147,-201
BANC,"6/1/2021 1 a.m. PDT",2104,2028,2312,207
BANC,"6/1/2021 2 a.m. PDT",1912,1857,2031,117
BANC,"6/1/2021 3 a.m. PDT",1771,1741,1900,124
BANC,"6/1/2021 4 a.m. PDT",1697,1670,1905,205
BANC,"6/1/2021 5 a.m. PDT",1684,1664,2021,334
BANC,"6/1/2021 6 a.m. PDT",1722,1717,2221,495
BANC,"6/1/2021 7 a.m. PDT",1802,1807,2129,327
BANC,"6/1/2021 8 a.m. PDT",1937,1946,2124,186
BANC,"6/1/2021 9 a.m. PDT",2073,2076,2064,-11
BANC,"6/1/2021 10 a.m. PDT",2230,2229,2079,-154
BANC,"6/1/2021 11 a.m. PDT",2423,2430,2254,-168
BANC,"6/1/2021 12 p.m. PDT",2629,2652,2456,-176
BANC,"6/1/2021 1 p.m. PDT",2891,2900,2895,4
BANC,"6/1/2021 2 p.m. PDT",3209,3163,2793,-412
BANC,"6/1/2021 3 p.m. PDT",3464,3420,3221,-244
BANC,"6/1/2021 4 p.m. PDT",3692,3639,3323,-373
BANC,"6/1/2021 5 p.m. PDT",3824,3780,3169,-653
BANC,"6/1/2021 6 p.m. PDT",3807,3787,3207,-598
BANC,"6/1/2021 7 p.m. PDT",3688,3662,3277,-415
BANC,"6/1/2021 8 p.m. PDT",3449,3417,3194,-256
BANC,"6/1/2021 9 p.m. PDT",3206,3160,3168,-35
BANC,"6/1/2021 10 p.m. PDT",2917,2913,2692,-228
BANC,"6/1/2021 11 p.m. PDT",2568,2566,2513,-56
BANC,"6/2/2021 12 a.m. PDT",2242,2229,2215,-29
BANC,"6/2/2021 1 a.m. PDT",2003,1944,2013,3
BANC,"6/2/2021 2 a.m. PDT",1837,1789,2019,173
BANC,"6/2/2021 3 a.m. PDT",1717,1690,1806,84
BANC,"6/2/2021 4 a.m. PDT",1647,1632,1756,104
BANC,"6/2/2021 5 a.m. PDT",1635,1615,1781,147
BANC,"6/2/2021 6 a.m. PDT",1663,1657,1978,315
BANC,"6/2/2021 7 a.m. PDT",1747,1723,2256,509
BANC,"6/2/2021 8 a.m. PDT",1904,1844,1925,20
BANC,"6/2/2021 9 a.m. PDT",1938,1941,2022,83
BANC,"6/2/2021 10 a.m. PDT",2040,2043,1990,-52
BANC,"6/2/2021 11 a.m. PDT",2145,2185,2027,-118
BANC,"6/2/2021 12 p.m. PDT",2312,2340,2243,-66
BANC,"6/2/2021 1 p.m. PDT",2519,2530,2373,-143
BANC,"6/2/2021 2 p.m. PDT",2744,2752,2438,-303
BANC,"6/2/2021 3 p.m. PDT",3017,2999,2728,-290
BANC,"6/2/2021 4 p.m. PDT",3259,3216,2894,-365
BANC,"6/2/2021 5 p.m. PDT",3431,3383,2917,-520
BANC,"6/2/2021 6 p.m. PDT",3484,3432,2817,-672
BANC,"6/2/2021 7 p.m. PDT",3421,3349,2997,-432
BANC,"6/2/2021 8 p.m. PDT",3233,3129,3033,-203
BANC,"6/2/2021 9 p.m. PDT",3005,2886,2706,-304
BANC,"6/2/2021 10 p.m. PDT",2752,2681,2629,-125
BANC,"6/2/2021 11 p.m. PDT",2391,2369,2408,6
BANC,"6/3/2021 12 a.m. PDT",2082,2075,2148,57
BANC,"6/3/2021 1 a.m. PDT",1887,1838,2096,200
BANC,"6/3/2021 2 a.m. PDT",1748,1697,1720,-36
BANC,"6/3/2021 3 a.m. PDT",1646,1605,1466,-188
BANC,"6/3/2021 4 a.m. PDT",1577,1557,1495,-94
BANC,"6/3/2021 5 a.m. PDT",1596,1559,1487,-117
BANC,"6/3/2021 6 a.m. PDT",1633,1611,1758,124
BANC,"6/3/2021 7 a.m. PDT",1703,1683,2012,310
BANC,"6/3/2021 8 a.m. PDT",1869,1806,1743,-125
BANC,"6/3/2021 9 a.m. PDT",1884,1922,1713,-171
BANC,"6/3/2021 10 a.m. PDT",1977,2034,1985,9
BANC,"6/3/2021 11 a.m. PDT",2109,2176,2042,-68
BANC,"6/3/2021 12 p.m. PDT",2287,2347,2216,-66
BANC,"6/3/2021 1 p.m. PDT",2487,2552,2394,-87
BANC,"6/3/2021 2 p.m. PDT",2764,2801,2553,-209
BANC,"6/3/2021 3 p.m. PDT",3043,3085,2412,-630
BANC,"6/3/2021 4 p.m. PDT",3321,3327,2483,-840
BANC,"6/3/2021 5 p.m. PDT",3536,3512,2535,-1003
BANC,"6/3/2021 6 p.m. PDT",3621,3573,2721,-909
BANC,"6/3/2021 7 p.m. PDT",3571,3516,3120,-459
BANC,"6/3/2021 8 p.m. PDT",3411,3323,3100,-312
BANC,"6/3/2021 9 p.m. PDT",3204,3073,2952,-258
BANC,"6/3/2021 10 p.m. PDT",2945,2874,2795,-155
BANC,"6/3/2021 11 p.m. PDT",2588,2550,2427,-166
BANC,"6/4/2021 12 a.m. PDT",2275,2214,1928,-353
BANC,"6/4/2021 1 a.m. PDT",2066,1996,1721,-350
BANC,"6/4/2021 2 a.m. PDT",1926,1844,1575,-359
BANC,"6/4/2021 3 a.m. PDT",1782,1745,1468,-325
BANC,"6/4/2021 4 a.m. PDT",1702,1681,1395,-321
BANC,"6/4/2021 5 a.m. PDT",1692,1671,1424,-276
BANC,"6/4/2021 6 a.m. PDT",1718,1712,1726,2
BANC,"6/4/2021 7 a.m. PDT",1814,1761,1921,101
BANC,"6/4/2021 8 a.m. PDT",1925,1866,1550,-382
BANC,"6/4/2021 9 a.m. PDT",2029,1984,1655,-374
BANC,"6/4/2021 10 a.m. PDT",2144,2099,1721,-429
BANC,"6/4/2021 11 a.m. PDT",2319,2248,1820,-503
BANC,"6/4/2021 12 p.m. PDT",2503,2425,1877,-631
BANC,"6/4/2021 1 p.m. PDT",2712,2611,1889,-822
BANC,"6/4/2021 2 p.m. PDT",2964,2830,2224,-741
BANC,"6/4/2021 3 p.m. PDT",3171,3064,2430,-743
BANC,"6/4/2021 4 p.m. PDT",3335,3257,2433,-906
BANC,"6/4/2021 5 p.m. PDT",3448,3393,2467,-988
BANC,"6/4/2021 6 p.m. PDT",3466,3423,2493,-978
BANC,"6/4/2021 7 p.m. PDT",3333,3311,2604,-732
BANC,"6/4/2021 8 p.m. PDT",3091,3085,2856,-235
BANC,"6/4/2021 9 p.m. PDT",2820,2847,2766,-59
BANC,"6/4/2021 10 p.m. PDT",2591,2660,2696,98
BANC,"6/4/2021 11 p.m. PDT",2295,2376,2371,74
BANC,"6/5/2021 12 a.m. PDT",2055,2084,2106,47
BANC,"6/5/2021 1 a.m. PDT",1857,1778,1708,-154
BANC,"6/5/2021 2 a.m. PDT",1724,1645,1567,-164
BANC,"6/5/2021 3 a.m. PDT",1637,1562,1583,-64
BANC,"6/5/2021 4 a.m. PDT",1564,1500,1479,-89
BANC,"6/5/2021 5 a.m. PDT",1525,1485,1457,-75
BANC,"6/5/2021 6 a.m. PDT",1517,1486,1381,-139
BANC,"6/5/2021 7 a.m. PDT",1531,1483,1406,-130
BANC,"6/5/2021 8 a.m. PDT",1580,1547,1285,-298
BANC,"6/5/2021 9 a.m. PDT",1667,1661,1354,-317
BANC,"6/5/2021 10 a.m. PDT",1762,1766,1454,-302
BANC,"6/5/2021 11 a.m. PDT",1880,1883,1507,-373
BANC,"6/5/2021 12 p.m. PDT",1990,2012,1548,-437
BANC,"6/5/2021 1 p.m. PDT",2138,2149,1579,-557
BANC,"6/5/2021 2 p.m. PDT",2330,2322,1734,-596
