"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
BANC,"4/1/2016 12 a.m. PDT",1591,1610,1212,-379
BANC,"4/1/2016 1 a.m. PDT",1446,1476,927,-519
BANC,"4/1/2016 2 a.m. PDT",1393,1413,918,-475
BANC,"4/1/2016 3 a.m. PDT",1354,1378,892,-462
BANC,"4/1/2016 4 a.m. PDT",1339,1367,880,-459
BANC,"4/1/2016 5 a.m. PDT",1386,1394,920,-466
BANC,"4/1/2016 6 a.m. PDT",1506,1507,1045,-461
BANC,"4/1/2016 7 a.m. PDT",1672,1693,1245,-427
BANC,"4/1/2016 8 a.m. PDT",1753,1790,1519,-234
BANC,"4/1/2016 9 a.m. PDT",1750,1795,1204,-546
BANC,"4/1/2016 10 a.m. PDT",1749,1776,1149,-600
BANC,"4/1/2016 11 a.m. PDT",1752,1771,1196,-556
BANC,"4/1/2016 12 p.m. PDT",1770,1780,1230,-540
BANC,"4/1/2016 1 p.m. PDT",1780,1785,1253,-527
BANC,"4/1/2016 2 p.m. PDT",1795,1786,1264,-531
BANC,"4/1/2016 3 p.m. PDT",1797,1792,1245,-552
BANC,"4/1/2016 4 p.m. PDT",1808,1796,1260,-548
BANC,"4/1/2016 5 p.m. PDT",1827,1815,1434,-393
BANC,"4/1/2016 6 p.m. PDT",1832,1820,1471,-361
BANC,"4/1/2016 7 p.m. PDT",1813,1828,1395,-418
BANC,"4/1/2016 8 p.m. PDT",1878,1913,1549,-329
BANC,"4/1/2016 9 p.m. PDT",1963,1948,1596,-367
BANC,"4/1/2016 10 p.m. PDT",1859,1860,1346,-513
BANC,"4/1/2016 11 p.m. PDT",1735,1717,1126,-609
BANC,"4/2/2016 12 a.m. PDT",1598,1584,961,-637
BANC,"4/2/2016 1 a.m. PDT",1451,1467,891,-560
BANC,"4/2/2016 2 a.m. PDT",1390,1393,879,-511
BANC,"4/2/2016 3 a.m. PDT",1350,1350,802,-548
BANC,"4/2/2016 4 a.m. PDT",1333,1322,797,-536
BANC,"4/2/2016 5 a.m. PDT",1333,1325,816,-517
BANC,"4/2/2016 6 a.m. PDT",1386,1362,860,-526
BANC,"4/2/2016 7 a.m. PDT",1445,1436,1042,-403
BANC,"4/2/2016 8 a.m. PDT",1477,1482,1143,-334
BANC,"4/2/2016 9 a.m. PDT",1548,1542,1132,-416
BANC,"4/2/2016 10 a.m. PDT",1581,1575,1052,-529
BANC,"4/2/2016 11 a.m. PDT",1615,1615,1095,-520
BANC,"4/2/2016 12 p.m. PDT",1626,1617,1140,-486
BANC,"4/2/2016 1 p.m. PDT",1634,1625,1211,-423
BANC,"4/2/2016 2 p.m. PDT",1624,1611,1184,-440
BANC,"4/2/2016 3 p.m. PDT",1629,1625,1183,-446
BANC,"4/2/2016 4 p.m. PDT",1644,1629,1153,-491
BANC,"4/2/2016 5 p.m. PDT",1689,1655,1209,-480
BANC,"4/2/2016 6 p.m. PDT",1714,1672,1303,-411
BANC,"4/2/2016 7 p.m. PDT",1746,1686,1297,-449
BANC,"4/2/2016 8 p.m. PDT",1796,1807,1470,-326
BANC,"4/2/2016 9 p.m. PDT",1846,1861,1586,-260
BANC,"4/2/2016 10 p.m. PDT",1794,1783,1479,-315
BANC,"4/2/2016 11 p.m. PDT",1684,1663,1142,-542
BANC,"4/3/2016 12 a.m. PDT",1532,1546,1126,-406
BANC,"4/3/2016 1 a.m. PDT",1449,1430,1084,-365
BANC,"4/3/2016 2 a.m. PDT",1365,1354,1084,-281
BANC,"4/3/2016 3 a.m. PDT",1320,1323,1051,-269
BANC,"4/3/2016 4 a.m. PDT",1309,1299,988,-321
BANC,"4/3/2016 5 a.m. PDT",1288,1304,930,-358
BANC,"4/3/2016 6 a.m. PDT",1321,1335,1022,-299
BANC,"4/3/2016 7 a.m. PDT",1348,1378,1102,-246
BANC,"4/3/2016 8 a.m. PDT",1405,1427,1201,-204
BANC,"4/3/2016 9 a.m. PDT",1461,1473,1145,-316
BANC,"4/3/2016 10 a.m. PDT",1515,1530,1144,-371
BANC,"4/3/2016 11 a.m. PDT",1550,1575,1195,-355
BANC,"4/3/2016 12 p.m. PDT",1598,1585,1181,-417
BANC,"4/3/2016 1 p.m. PDT",1614,1605,1194,-420
BANC,"4/3/2016 2 p.m. PDT",1640,1613,1212,-428
BANC,"4/3/2016 3 p.m. PDT",1656,1615,1199,-457
BANC,"4/3/2016 4 p.m. PDT",1690,1637,1259,-431
BANC,"4/3/2016 5 p.m. PDT",1726,1674,1262,-464
BANC,"4/3/2016 6 p.m. PDT",1761,1725,1270,-491
BANC,"4/3/2016 7 p.m. PDT",1780,1759,1318,-462
BANC,"4/3/2016 8 p.m. PDT",1852,1841,1452,-400
BANC,"4/3/2016 9 p.m. PDT",1897,1954,1578,-319
BANC,"4/3/2016 10 p.m. PDT",1818,1858,1572,-246
BANC,"4/3/2016 11 p.m. PDT",1667,1708,1279,-388
BANC,"4/4/2016 12 a.m. PDT",1517,1550,1145,-372
BANC,"4/4/2016 1 a.m. PDT",1429,1435,902,-527
BANC,"4/4/2016 2 a.m. PDT",1360,1360,793,-567
BANC,"4/4/2016 3 a.m. PDT",1349,1338,764,-585
BANC,"4/4/2016 4 a.m. PDT",1347,1329,748,-599
BANC,"4/4/2016 5 a.m. PDT",1368,1363,781,-587
BANC,"4/4/2016 6 a.m. PDT",1487,1473,916,-571
BANC,"4/4/2016 7 a.m. PDT",1668,1643,1153,-515
BANC,"4/4/2016 8 a.m. PDT",1742,1733,1208,-534
BANC,"4/4/2016 9 a.m. PDT",1770,1746,1253,-517
BANC,"4/4/2016 10 a.m. PDT",1786,1773,1182,-604
BANC,"4/4/2016 11 a.m. PDT",1821,1797,1185,-636
BANC,"4/4/2016 12 p.m. PDT",1838,1820,1247,-591
BANC,"4/4/2016 1 p.m. PDT",1861,1841,1309,-552
BANC,"4/4/2016 2 p.m. PDT",1896,1854,1291,-605
BANC,"4/4/2016 3 p.m. PDT",1897,1876,1195,-702
BANC,"4/4/2016 4 p.m. PDT",1903,1880,1176,-727
BANC,"4/4/2016 5 p.m. PDT",1931,1907,1213,-718
BANC,"4/4/2016 6 p.m. PDT",1941,1908,1274,-667
BANC,"4/4/2016 7 p.m. PDT",1953,1889,1341,-612
BANC,"4/4/2016 8 p.m. PDT",1988,1944,1595,-393
BANC,"4/4/2016 9 p.m. PDT",2072,2021,1622,-450
BANC,"4/4/2016 10 p.m. PDT",1944,1914,1328,-616
BANC,"4/4/2016 11 p.m. PDT",1765,1751,1177,-588
BANC,"4/5/2016 12 a.m. PDT",1587,1594,933,-654
BANC,"4/5/2016 1 a.m. PDT",1468,1487,869,-599
BANC,"4/5/2016 2 a.m. PDT",1397,1412,745,-652
BANC,"4/5/2016 3 a.m. PDT",1377,1377,788,-589
BANC,"4/5/2016 4 a.m. PDT",1357,1342,756,-601
BANC,"4/5/2016 5 a.m. PDT",1404,1373,749,-655
BANC,"4/5/2016 6 a.m. PDT",1507,1491,947,-560
BANC,"4/5/2016 7 a.m. PDT",1689,1664,1152,-537
BANC,"4/5/2016 8 a.m. PDT",1754,1739,1375,-379
BANC,"4/5/2016 9 a.m. PDT",1785,1751,1140,-645
BANC,"4/5/2016 10 a.m. PDT",1802,1760,1128,-674
BANC,"4/5/2016 11 a.m. PDT",1811,1807,1265,-546
BANC,"4/5/2016 12 p.m. PDT",1843,1838,1300,-543
BANC,"4/5/2016 1 p.m. PDT",1856,1868,1311,-545
BANC,"4/5/2016 2 p.m. PDT",1904,1904,1274,-630
BANC,"4/5/2016 3 p.m. PDT",1931,1938,1323,-608
BANC,"4/5/2016 4 p.m. PDT",1969,1968,1332,-637
BANC,"4/5/2016 5 p.m. PDT",1982,2007,1315,-667
BANC,"4/5/2016 6 p.m. PDT",2003,2015,1339,-664
BANC,"4/5/2016 7 p.m. PDT",2021,1993,1466,-555
BANC,"4/5/2016 8 p.m. PDT",2044,1999,1528,-516
BANC,"4/5/2016 9 p.m. PDT",2100,2082,1587,-513
BANC,"4/5/2016 10 p.m. PDT",1987,1959,1345,-642
BANC,"4/5/2016 11 p.m. PDT",1790,1780,1198,-592
BANC,"4/6/2016 12 a.m. PDT",1606,1618,1007,-599
BANC,"4/6/2016 1 a.m. PDT",1504,1509,999,-505
BANC,"4/6/2016 2 a.m. PDT",1413,1426,882,-531
BANC,"4/6/2016 3 a.m. PDT",1387,1380,885,-502
BANC,"4/6/2016 4 a.m. PDT",1379,1361,871,-508
BANC,"4/6/2016 5 a.m. PDT",1405,1393,937,-468
BANC,"4/6/2016 6 a.m. PDT",1504,1493,988,-516
BANC,"4/6/2016 7 a.m. PDT",1659,1625,1219,-440
BANC,"4/6/2016 8 a.m. PDT",1740,1703,1307,-433
BANC,"4/6/2016 9 a.m. PDT",1790,1751,1227,-563
BANC,"4/6/2016 10 a.m. PDT",1833,1806,1191,-642
BANC,"4/6/2016 11 a.m. PDT",1885,1867,1280,-605
BANC,"4/6/2016 12 p.m. PDT",1926,1923,1299,-627
BANC,"4/6/2016 1 p.m. PDT",1981,1959,1358,-623
BANC,"4/6/2016 2 p.m. PDT",2065,2019,1423,-642
BANC,"4/6/2016 3 p.m. PDT",2128,2078,1455,-673
BANC,"4/6/2016 4 p.m. PDT",2187,2127,1504,-683
BANC,"4/6/2016 5 p.m. PDT",2243,2172,1540,-703
BANC,"4/6/2016 6 p.m. PDT",2277,2196,1421,-856
BANC,"4/6/2016 7 p.m. PDT",2243,2149,1553,-690
BANC,"4/6/2016 8 p.m. PDT",2258,2129,1759,-499
BANC,"4/6/2016 9 p.m. PDT",2267,2177,1691,-576
BANC,"4/6/2016 10 p.m. PDT",2132,2052,1329,-803
BANC,"4/6/2016 11 p.m. PDT",1918,1857,1217,-701
BANC,"4/7/2016 12 a.m. PDT",1720,1673,1032,-688
BANC,"4/7/2016 1 a.m. PDT",1570,1500,898,-672
BANC,"4/7/2016 2 a.m. PDT",1491,1433,870,-621
BANC,"4/7/2016 3 a.m. PDT",1442,1389,821,-621
BANC,"4/7/2016 4 a.m. PDT",1410,1378,813,-597
BANC,"4/7/2016 5 a.m. PDT",1436,1412,834,-602
BANC,"4/7/2016 6 a.m. PDT",1521,1501,892,-629
BANC,"4/7/2016 7 a.m. PDT",1681,1635,1038,-643
BANC,"4/7/2016 8 a.m. PDT",1751,1711,1254,-497
BANC,"4/7/2016 9 a.m. PDT",1789,1747,1092,-697
BANC,"4/7/2016 10 a.m. PDT",1858,1803,1082,-776
BANC,"4/7/2016 11 a.m. PDT",1906,1863,1132,-774
BANC,"4/7/2016 12 p.m. PDT",1932,1910,1155,-777
BANC,"4/7/2016 1 p.m. PDT",1974,1956,1198,-776
BANC,"4/7/2016 2 p.m. PDT",2019,2008,1187,-832
BANC,"4/7/2016 3 p.m. PDT",2022,2052,1191,-831
BANC,"4/7/2016 4 p.m. PDT",2037,2102,1200,-837
BANC,"4/7/2016 5 p.m. PDT",2031,2135,1145,-886
BANC,"4/7/2016 6 p.m. PDT",2015,2120,1189,-826
BANC,"4/7/2016 7 p.m. PDT",1972,2067,1409,-563
BANC,"4/7/2016 8 p.m. PDT",2003,2059,1581,-422
BANC,"4/7/2016 9 p.m. PDT",2066,2114,1561,-505
BANC,"4/7/2016 10 p.m. PDT",1952,1987,1316,-636
BANC,"4/7/2016 11 p.m. PDT",1784,1808,1142,-642
BANC,"4/8/2016 12 a.m. PDT",1605,1632,975,-630
BANC,"4/8/2016 1 a.m. PDT",1469,1473,951,-518
BANC,"4/8/2016 2 a.m. PDT",1425,1404,950,-475
BANC,"4/8/2016 3 a.m. PDT",1385,1367,929,-456
BANC,"4/8/2016 4 a.m. PDT",1367,1360,896,-471
BANC,"4/8/2016 5 a.m. PDT",1400,1389,924,-476
BANC,"4/8/2016 6 a.m. PDT",1499,1489,1018,-481
BANC,"4/8/2016 7 a.m. PDT",1672,1633,1109,-563
BANC,"4/8/2016 8 a.m. PDT",1753,1721,1230,-523
BANC,"4/8/2016 9 a.m. PDT",1773,1757,1270,-503
BANC,"4/8/2016 10 a.m. PDT",1811,1783,1289,-522
BANC,"4/8/2016 11 a.m. PDT",1823,1823,1236,-587
BANC,"4/8/2016 12 p.m. PDT",1862,1833,1290,-572
BANC,"4/8/2016 1 p.m. PDT",1864,1836,1237,-627
BANC,"4/8/2016 2 p.m. PDT",1925,1841,1289,-636
BANC,"4/8/2016 3 p.m. PDT",1942,1843,1257,-685
BANC,"4/8/2016 4 p.m. PDT",1951,1842,1270,-681
BANC,"4/8/2016 5 p.m. PDT",1958,1842,1256,-702
BANC,"4/8/2016 6 p.m. PDT",1946,1828,1252,-694
BANC,"4/8/2016 7 p.m. PDT",1909,1817,1440,-469
BANC,"4/8/2016 8 p.m. PDT",1964,1882,1499,-465
BANC,"4/8/2016 9 p.m. PDT",1994,1940,1554,-440
BANC,"4/8/2016 10 p.m. PDT",1899,1855,1338,-561
BANC,"4/8/2016 11 p.m. PDT",1781,1719,1290,-491
BANC,"4/9/2016 12 a.m. PDT",1619,1575,1089,-530
BANC,"4/9/2016 1 a.m. PDT",1497,1481,1032,-465
BANC,"4/9/2016 2 a.m. PDT",1416,1398,977,-439
BANC,"4/9/2016 3 a.m. PDT",1381,1353,936,-445
BANC,"4/9/2016 4 a.m. PDT",1357,1330,933,-424
BANC,"4/9/2016 5 a.m. PDT",1374,1336,952,-422
BANC,"4/9/2016 6 a.m. PDT",1392,1375,966,-426
BANC,"4/9/2016 7 a.m. PDT",1450,1424,970,-480
BANC,"4/9/2016 8 a.m. PDT",1497,1472,979,-518
BANC,"4/9/2016 9 a.m. PDT",1600,1558,1062,-538
BANC,"4/9/2016 10 a.m. PDT",1697,1615,1170,-527
BANC,"4/9/2016 11 a.m. PDT",1762,1663,1263,-499
BANC,"4/9/2016 12 p.m. PDT",1794,1667,1210,-584
BANC,"4/9/2016 1 p.m. PDT",1771,1671,1068,-703
BANC,"4/9/2016 2 p.m. PDT",1791,1655,1072,-719
BANC,"4/9/2016 3 p.m. PDT",1726,1645,986,-740
BANC,"4/9/2016 4 p.m. PDT",1708,1642,1008,-700
BANC,"4/9/2016 5 p.m. PDT",1699,1655,1055,-644
BANC,"4/9/2016 6 p.m. PDT",1711,1667,1159,-552
BANC,"4/9/2016 7 p.m. PDT",1724,1692,1308,-416
BANC,"4/9/2016 8 p.m. PDT",1793,1771,1469,-324
BANC,"4/9/2016 9 p.m. PDT",1826,1846,1525,-301
BANC,"4/9/2016 10 p.m. PDT",1763,1784,1230,-533
BANC,"4/9/2016 11 p.m. PDT",1667,1677,1133,-534
BANC,"4/10/2016 12 a.m. PDT",1555,1556,984,-571
