"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"2/1/2017 12 a.m. EST",13506,13150,10334,-3172
ISNE,"2/1/2017 1 a.m. EST",13273,12400,9962,-3311
ISNE,"2/1/2017 2 a.m. EST",12986,12000,9745,-3241
ISNE,"2/1/2017 3 a.m. EST",13050,11790,9854,-3196
ISNE,"2/1/2017 4 a.m. EST",13053,11810,9959,-3094
ISNE,"2/1/2017 5 a.m. EST",13097,12310,10105,-2992
ISNE,"2/1/2017 6 a.m. EST",13449,13350,10555,-2894
ISNE,"2/1/2017 7 a.m. EST",15148,15190,12483,-2665
ISNE,"2/1/2017 8 a.m. EST",16096,16060,13398,-2698
ISNE,"2/1/2017 9 a.m. EST",16243,15910,13598,-2645
ISNE,"2/1/2017 10 a.m. EST",16209,15800,13435,-2774
ISNE,"2/1/2017 11 a.m. EST",16144,15620,13053,-3091
ISNE,"2/1/2017 12 p.m. EST",15838,15470,12963,-2875
ISNE,"2/1/2017 1 p.m. EST",15576,15300,12637,-2939
ISNE,"2/1/2017 2 p.m. EST",15390,15240,12317,-3073
ISNE,"2/1/2017 3 p.m. EST",15214,15190,12130,-3084
ISNE,"2/1/2017 4 p.m. EST",15461,15270,12383,-3078
ISNE,"2/1/2017 5 p.m. EST",15828,15900,13159,-2669
ISNE,"2/1/2017 6 p.m. EST",17008,17010,14224,-2784
ISNE,"2/1/2017 7 p.m. EST",17204,17200,14486,-2718
ISNE,"2/1/2017 8 p.m. EST",16802,16860,14138,-2664
ISNE,"2/1/2017 9 p.m. EST",16198,16180,13361,-2837
ISNE,"2/1/2017 10 p.m. EST",15188,15200,12271,-2917
ISNE,"2/1/2017 11 p.m. EST",13906,13910,10986,-2920
ISNE,"2/2/2017 12 a.m. EST",12787,12810,10449,-2338
ISNE,"2/2/2017 1 a.m. EST",12554,12190,9926,-2628
ISNE,"2/2/2017 2 a.m. EST",12789,11790,9942,-2847
ISNE,"2/2/2017 3 a.m. EST",12989,11690,10196,-2793
ISNE,"2/2/2017 4 a.m. EST",12924,11700,10184,-2740
ISNE,"2/2/2017 5 a.m. EST",12939,12120,10270,-2669
ISNE,"2/2/2017 6 a.m. EST",13695,13170,10951,-2744
ISNE,"2/2/2017 7 a.m. EST",15142,14960,12640,-2502
ISNE,"2/2/2017 8 a.m. EST",16108,15710,13398,-2710
ISNE,"2/2/2017 9 a.m. EST",16013,15680,13700,-2313
ISNE,"2/2/2017 10 a.m. EST",15757,15430,13432,-2325
ISNE,"2/2/2017 11 a.m. EST",15324,15430,13046,-2278
ISNE,"2/2/2017 12 p.m. EST",15070,15190,12775,-2295
ISNE,"2/2/2017 1 p.m. EST",14935,14960,12536,-2399
ISNE,"2/2/2017 2 p.m. EST",14936,14880,12435,-2501
ISNE,"2/2/2017 3 p.m. EST",14937,14930,12511,-2426
ISNE,"2/2/2017 4 p.m. EST",15146,15150,12759,-2387
ISNE,"2/2/2017 5 p.m. EST",15825,15820,13455,-2370
ISNE,"2/2/2017 6 p.m. EST",17079,17020,14557,-2522
ISNE,"2/2/2017 7 p.m. EST",17369,17350,14901,-2468
ISNE,"2/2/2017 8 p.m. EST",17021,16960,14511,-2510
ISNE,"2/2/2017 9 p.m. EST",16489,16390,13934,-2555
ISNE,"2/2/2017 10 p.m. EST",15546,15510,12899,-2647
ISNE,"2/2/2017 11 p.m. EST",14359,14260,11725,-2634
ISNE,"2/3/2017 12 a.m. EST",13458,13210,10826,-2632
ISNE,"2/3/2017 1 a.m. EST",12967,12450,10131,-2836
ISNE,"2/3/2017 2 a.m. EST",13088,12110,10041,-3047
ISNE,"2/3/2017 3 a.m. EST",13213,11990,10189,-3024
ISNE,"2/3/2017 4 a.m. EST",13139,12050,10244,-2895
ISNE,"2/3/2017 5 a.m. EST",13303,12450,10444,-2859
ISNE,"2/3/2017 6 a.m. EST",14109,13530,10913,-3196
ISNE,"2/3/2017 7 a.m. EST",15496,15270,12409,-3087
ISNE,"2/3/2017 8 a.m. EST",16363,16100,13189,-3174
ISNE,"2/3/2017 9 a.m. EST",16207,16030,13204,-3003
ISNE,"2/3/2017 10 a.m. EST",15969,15880,13049,-2920
ISNE,"2/3/2017 11 a.m. EST",15914,15640,12980,-2934
ISNE,"2/3/2017 12 p.m. EST",15583,15470,12609,-2974
ISNE,"2/3/2017 1 p.m. EST",15194,15300,12100,-3094
ISNE,"2/3/2017 2 p.m. EST",15048,15210,11965,-3083
ISNE,"2/3/2017 3 p.m. EST",14982,15300,11818,-3164
ISNE,"2/3/2017 4 p.m. EST",15282,15430,12018,-3264
ISNE,"2/3/2017 5 p.m. EST",15958,16020,12797,-3161
