"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"6/1/2019 12 a.m. EDT",10847,10890,9037,-1810
ISNE,"6/1/2019 1 a.m. EDT",10004,10140,8048,-1956
ISNE,"6/1/2019 2 a.m. EDT",9457,9600,7450,-2007
ISNE,"6/1/2019 3 a.m. EDT",9506,9270,7210,-2296
ISNE,"6/1/2019 4 a.m. EDT",9518,9150,7379,-2139
ISNE,"6/1/2019 5 a.m. EDT",9529,9110,7448,-2081
ISNE,"6/1/2019 6 a.m. EDT",9548,9260,7488,-2060
ISNE,"6/1/2019 7 a.m. EDT",10026,9770,8014,-2012
ISNE,"6/1/2019 8 a.m. EDT",10412,10330,8227,-2185
ISNE,"6/1/2019 9 a.m. EDT",10959,10650,8733,-2226
ISNE,"6/1/2019 10 a.m. EDT",10999,10900,8734,-2265
ISNE,"6/1/2019 11 a.m. EDT",10850,11040,8849,-2001
ISNE,"6/1/2019 12 p.m. EDT",10863,11000,8779,-2084
ISNE,"6/1/2019 1 p.m. EDT",10889,11200,8847,-2042
ISNE,"6/1/2019 2 p.m. EDT",11002,11280,9259,-1743
ISNE,"6/1/2019 3 p.m. EDT",11263,11340,9561,-1702
ISNE,"6/1/2019 4 p.m. EDT",11571,11690,9793,-1778
ISNE,"6/1/2019 5 p.m. EDT",11966,12230,9898,-2068
ISNE,"6/1/2019 6 p.m. EDT",12326,12700,10217,-2109
ISNE,"6/1/2019 7 p.m. EDT",12537,12930,10340,-2197
ISNE,"6/1/2019 8 p.m. EDT",12569,12970,10034,-2535
ISNE,"6/1/2019 9 p.m. EDT",12682,12980,10269,-2413
ISNE,"6/1/2019 10 p.m. EDT",12307,12570,9939,-2368
ISNE,"6/1/2019 11 p.m. EDT",11450,11740,8903,-2547
ISNE,"6/2/2019 12 a.m. EDT",10508,10790,7940,-2568
ISNE,"6/2/2019 1 a.m. EDT",9987,9740,7752,-2235
ISNE,"6/2/2019 2 a.m. EDT",9537,9220,7359,-2178
