"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"11/1/2021 12 a.m. EDT",10724,10050,8101,-2623
ISNE,"11/1/2021 1 a.m. EDT",10385,9510,7857,-2528
ISNE,"11/1/2021 2 a.m. EDT",9897,9150,7549,-2348
ISNE,"11/1/2021 3 a.m. EDT",9913,9020,7442,-2471
ISNE,"11/1/2021 4 a.m. EDT",9687,9020,7324,-2363
ISNE,"11/1/2021 5 a.m. EDT",10125,9310,7779,-2346
ISNE,"11/1/2021 6 a.m. EDT",10404,10150,8365,-2039
ISNE,"11/1/2021 7 a.m. EDT",11837,11660,9574,-2263
ISNE,"11/1/2021 8 a.m. EDT",12769,12710,10944,-1825
ISNE,"11/1/2021 9 a.m. EDT",12661,12640,10657,-2004
ISNE,"11/1/2021 10 a.m. EDT",11983,11960,10102,-1881
ISNE,"11/1/2021 11 a.m. EDT",11301,11290,9476,-1825
ISNE,"11/1/2021 12 p.m. EDT",11285,11000,9653,-1632
ISNE,"11/1/2021 1 p.m. EDT",11322,10790,9385,-1937
ISNE,"11/1/2021 2 p.m. EDT",11313,10800,9424,-1889
ISNE,"11/1/2021 3 p.m. EDT",11208,10970,9319,-1889
ISNE,"11/1/2021 4 p.m. EDT",11785,11180,9857,-1928
ISNE,"11/1/2021 5 p.m. EDT",12653,12360,10485,-2168
ISNE,"11/1/2021 6 p.m. EDT",13840,13510,11570,-2270
ISNE,"11/1/2021 7 p.m. EDT",14477,14010,12421,-2056
ISNE,"11/1/2021 8 p.m. EDT",14056,13950,11825,-2231
ISNE,"11/1/2021 9 p.m. EDT",13398,13250,11393,-2005
ISNE,"11/1/2021 10 p.m. EDT",12562,12430,10392,-2170
ISNE,"11/1/2021 11 p.m. EDT",11566,11380,9504,-2062
ISNE,"11/2/2021 12 a.m. EDT",10682,10550,8529,-2153
ISNE,"11/2/2021 1 a.m. EDT",10263,10080,8104,-2159
ISNE,"11/2/2021 2 a.m. EDT",10167,9730,8074,-2093
ISNE,"11/2/2021 3 a.m. EDT",10096,9570,8010,-2086
ISNE,"11/2/2021 4 a.m. EDT",10088,9550,7910,-2178
ISNE,"11/2/2021 5 a.m. EDT",10269,9850,8174,-2095
ISNE,"11/2/2021 6 a.m. EDT",10825,10680,8850,-1975
ISNE,"11/2/2021 7 a.m. EDT",12112,12150,10297,-1815
ISNE,"11/2/2021 8 a.m. EDT",13213,13230,11224,-1989
ISNE,"11/2/2021 9 a.m. EDT",13264,13300,11546,-1718
ISNE,"11/2/2021 10 a.m. EDT",12577,12500,11198,-1379
ISNE,"11/2/2021 11 a.m. EDT",12071,12260,10955,-1116
ISNE,"11/2/2021 12 p.m. EDT",11788,12170,10609,-1179
ISNE,"11/2/2021 1 p.m. EDT",12006,12220,10913,-1093
