"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"2/1/2021 12 a.m. EST",13816,13490,11315,-2501
ISNE,"2/1/2021 1 a.m. EST",13257,13240,10849,-2408
ISNE,"2/1/2021 2 a.m. EST",12943,12920,10917,-2026
ISNE,"2/1/2021 3 a.m. EST",12930,12790,10890,-2040
ISNE,"2/1/2021 4 a.m. EST",13140,12850,11131,-2009
ISNE,"2/1/2021 5 a.m. EST",13456,13180,11237,-2219
ISNE,"2/1/2021 6 a.m. EST",14030,13960,11564,-2466
ISNE,"2/1/2021 7 a.m. EST",15179,15210,12566,-2613
ISNE,"2/1/2021 8 a.m. EST",16268,16290,13888,-2380
ISNE,"2/1/2021 9 a.m. EST",16890,16890,14272,-2618
ISNE,"2/1/2021 10 a.m. EST",17139,17010,14591,-2548
ISNE,"2/1/2021 11 a.m. EST",17305,17110,14640,-2665
ISNE,"2/1/2021 12 p.m. EST",17403,17160,14778,-2625
ISNE,"2/1/2021 1 p.m. EST",17412,17170,14833,-2579
ISNE,"2/1/2021 2 p.m. EST",17332,17170,14944,-2388
ISNE,"2/1/2021 3 p.m. EST",17138,17240,14746,-2392
ISNE,"2/1/2021 4 p.m. EST",17032,17420,14590,-2442
ISNE,"2/1/2021 5 p.m. EST",17352,17800,14729,-2623
ISNE,"2/1/2021 6 p.m. EST",18016,18500,15302,-2714
ISNE,"2/1/2021 7 p.m. EST",17725,18230,15002,-2723
ISNE,"2/1/2021 8 p.m. EST",17034,17380,14432,-2602
ISNE,"2/1/2021 9 p.m. EST",16165,16380,13561,-2604
ISNE,"2/1/2021 10 p.m. EST",15184,15300,12455,-2729
ISNE,"2/1/2021 11 p.m. EST",14152,14120,11275,-2877
ISNE,"2/2/2021 12 a.m. EST",13440,13190,10476,-2964
ISNE,"2/2/2021 1 a.m. EST",12826,12550,9912,-2914
ISNE,"2/2/2021 2 a.m. EST",12463,12190,9775,-2688
ISNE,"2/2/2021 3 a.m. EST",12563,12030,9787,-2776
ISNE,"2/2/2021 4 a.m. EST",12559,12000,9669,-2890
ISNE,"2/2/2021 5 a.m. EST",12781,12240,10039,-2742
ISNE,"2/2/2021 6 a.m. EST",13039,12880,10494,-2545
ISNE,"2/2/2021 7 a.m. EST",13852,13870,11222,-2630
ISNE,"2/2/2021 8 a.m. EST",14787,14810,12040,-2747
ISNE,"2/2/2021 9 a.m. EST",15555,15550,12664,-2891
ISNE,"2/2/2021 10 a.m. EST",15950,15970,13030,-2920
ISNE,"2/2/2021 11 a.m. EST",16188,16210,13361,-2827
ISNE,"2/2/2021 12 p.m. EST",16369,16410,13821,-2548
ISNE,"2/2/2021 1 p.m. EST",16429,16440,13866,-2563
ISNE,"2/2/2021 2 p.m. EST",16280,16440,13743,-2537
ISNE,"2/2/2021 3 p.m. EST",16131,16410,13419,-2712
ISNE,"2/2/2021 4 p.m. EST",16329,16550,13683,-2646
ISNE,"2/2/2021 5 p.m. EST",16714,17070,13898,-2816
ISNE,"2/2/2021 6 p.m. EST",17451,18000,14603,-2848
ISNE,"2/2/2021 7 p.m. EST",17278,17480,14376,-2902
ISNE,"2/2/2021 8 p.m. EST",16600,16680,13630,-2970
ISNE,"2/2/2021 9 p.m. EST",15777,15780,12788,-2989
ISNE,"2/2/2021 10 p.m. EST",14803,14800,11929,-2874
ISNE,"2/2/2021 11 p.m. EST",13774,13720,10534,-3240
ISNE,"2/3/2021 12 a.m. EST",13102,12820,9806,-3296
ISNE,"2/3/2021 1 a.m. EST",12511,12130,9306,-3205
ISNE,"2/3/2021 2 a.m. EST",12121,11780,9049,-3072
ISNE,"2/3/2021 3 a.m. EST",12256,11630,9116,-3140
ISNE,"2/3/2021 4 a.m. EST",12290,11700,9154,-3136
ISNE,"2/3/2021 5 a.m. EST",12230,12070,9094,-3136
ISNE,"2/3/2021 6 a.m. EST",12914,12920,9682,-3232
ISNE,"2/3/2021 7 a.m. EST",14274,14250,11192,-3082
ISNE,"2/3/2021 8 a.m. EST",15315,15250,12405,-2910
ISNE,"2/3/2021 9 a.m. EST",15820,15780,12824,-2996
ISNE,"2/3/2021 10 a.m. EST",15744,15730,12660,-3084
ISNE,"2/3/2021 11 a.m. EST",15579,15780,12287,-3292
ISNE,"2/3/2021 12 p.m. EST",15570,15760,12322,-3248
ISNE,"2/3/2021 1 p.m. EST",15600,15660,12362,-3238
ISNE,"2/3/2021 2 p.m. EST",15589,15580,12393,-3196
ISNE,"2/3/2021 3 p.m. EST",15599,15490,12384,-3215
ISNE,"2/3/2021 4 p.m. EST",15724,15650,12537,-3187
ISNE,"2/3/2021 5 p.m. EST",16184,16210,13137,-3047
ISNE,"2/3/2021 6 p.m. EST",17146,17250,14110,-3036
ISNE,"2/3/2021 7 p.m. EST",17089,17070,14154,-2935
ISNE,"2/3/2021 8 p.m. EST",16453,16410,13499,-2954
ISNE,"2/3/2021 9 p.m. EST",15699,15630,12723,-2976
ISNE,"2/3/2021 10 p.m. EST",14775,14620,11797,-2978
ISNE,"2/3/2021 11 p.m. EST",13765,13540,10693,-3072
