"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"5/1/2017 12 a.m. EDT",10071,10140,7294,-2777
ISNE,"5/1/2017 1 a.m. EDT",9694,9560,6995,-2699
ISNE,"5/1/2017 2 a.m. EDT",9613,9250,6925,-2688
ISNE,"5/1/2017 3 a.m. EDT",9454,9060,6666,-2788
ISNE,"5/1/2017 4 a.m. EDT",9476,9060,6730,-2746
ISNE,"5/1/2017 5 a.m. EDT",9604,9340,7051,-2553
ISNE,"5/1/2017 6 a.m. EDT",10283,10240,8345,-1938
ISNE,"5/1/2017 7 a.m. EDT",11944,11890,9895,-2049
ISNE,"5/1/2017 8 a.m. EDT",13048,13010,11185,-1863
ISNE,"5/1/2017 9 a.m. EDT",13417,13260,11690,-1727
ISNE,"5/1/2017 10 a.m. EDT",13617,13350,11879,-1738
ISNE,"5/1/2017 11 a.m. EDT",13746,13550,12189,-1557
ISNE,"5/1/2017 12 p.m. EDT",13685,13470,12160,-1525
ISNE,"5/1/2017 1 p.m. EDT",13539,13380,11767,-1772
ISNE,"5/1/2017 2 p.m. EDT",13419,13270,11626,-1793
ISNE,"5/1/2017 3 p.m. EDT",13342,13160,11846,-1496
ISNE,"5/1/2017 4 p.m. EDT",13291,13140,11852,-1439
ISNE,"5/1/2017 5 p.m. EDT",13454,13250,12025,-1429
ISNE,"5/1/2017 6 p.m. EDT",13845,13550,12225,-1620
ISNE,"5/1/2017 7 p.m. EDT",14036,13780,12270,-1766
ISNE,"5/1/2017 8 p.m. EDT",14215,13890,12555,-1660
ISNE,"5/1/2017 9 p.m. EDT",14210,14110,12347,-1863
ISNE,"5/1/2017 10 p.m. EDT",13246,13090,11514,-1732
ISNE,"5/1/2017 11 p.m. EDT",11963,11740,10207,-1756
ISNE,"5/2/2017 12 a.m. EDT",11034,10600,8848,-2186
ISNE,"5/2/2017 1 a.m. EDT",10573,9970,8621,-1952
ISNE,"5/2/2017 2 a.m. EDT",10367,9490,8346,-2021
ISNE,"5/2/2017 3 a.m. EDT",10190,9350,8141,-2049
ISNE,"5/2/2017 4 a.m. EDT",10152,9310,8075,-2077
ISNE,"5/2/2017 5 a.m. EDT",10439,9600,8153,-2286
ISNE,"5/2/2017 6 a.m. EDT",11272,10570,9431,-1841
ISNE,"5/2/2017 7 a.m. EDT",12285,12190,10890,-1395
ISNE,"5/2/2017 8 a.m. EDT",13412,13310,12200,-1212
ISNE,"5/2/2017 9 a.m. EDT",13761,13650,12424,-1337
ISNE,"5/2/2017 10 a.m. EDT",13935,13640,12814,-1121
ISNE,"5/2/2017 11 a.m. EDT",13960,13780,12777,-1183
ISNE,"5/2/2017 12 p.m. EDT",14011,13790,12368,-1643
ISNE,"5/2/2017 1 p.m. EDT",13881,13700,12184,-1697
ISNE,"5/2/2017 2 p.m. EDT",13770,13740,12116,-1654
ISNE,"5/2/2017 3 p.m. EDT",13479,13680,12129,-1350
ISNE,"5/2/2017 4 p.m. EDT",13287,13650,12090,-1197
ISNE,"5/2/2017 5 p.m. EDT",13374,13830,12246,-1128
ISNE,"5/2/2017 6 p.m. EDT",13690,13980,12583,-1107
ISNE,"5/2/2017 7 p.m. EDT",13812,13930,12515,-1297
ISNE,"5/2/2017 8 p.m. EDT",13943,14080,12388,-1555
ISNE,"5/2/2017 9 p.m. EDT",14158,14180,12644,-1514
ISNE,"5/2/2017 10 p.m. EDT",13308,13150,11814,-1494
ISNE,"5/2/2017 11 p.m. EDT",11940,11770,10377,-1563
ISNE,"5/3/2017 12 a.m. EDT",10971,10610,8997,-1974
ISNE,"5/3/2017 1 a.m. EDT",10294,9860,7816,-2478
ISNE,"5/3/2017 2 a.m. EDT",10092,9470,7566,-2526
ISNE,"5/3/2017 3 a.m. EDT",10032,9260,7576,-2456
ISNE,"5/3/2017 4 a.m. EDT",9995,9230,7559,-2436
ISNE,"5/3/2017 5 a.m. EDT",9996,9500,7692,-2304
ISNE,"5/3/2017 6 a.m. EDT",10615,10410,8914,-1701
ISNE,"5/3/2017 7 a.m. EDT",11860,11970,10479,-1381
ISNE,"5/3/2017 8 a.m. EDT",12738,12940,11657,-1081
ISNE,"5/3/2017 9 a.m. EDT",12745,13120,11569,-1176
ISNE,"5/3/2017 10 a.m. EDT",12747,13150,11579,-1168
ISNE,"5/3/2017 11 a.m. EDT",12889,13180,11542,-1347
ISNE,"5/3/2017 12 p.m. EDT",12872,13180,11413,-1459
ISNE,"5/3/2017 1 p.m. EDT",12789,13120,11403,-1386
ISNE,"5/3/2017 2 p.m. EDT",12849,13130,11633,-1216
ISNE,"5/3/2017 3 p.m. EDT",12657,13080,11236,-1421
ISNE,"5/3/2017 4 p.m. EDT",12655,13090,11223,-1432
ISNE,"5/3/2017 5 p.m. EDT",12897,13230,11487,-1410
ISNE,"5/3/2017 6 p.m. EDT",13105,13440,11863,-1242
ISNE,"5/3/2017 7 p.m. EDT",13310,13640,12059,-1251
ISNE,"5/3/2017 8 p.m. EDT",13551,13860,12374,-1177
ISNE,"5/3/2017 9 p.m. EDT",13928,13960,12761,-1167
ISNE,"5/3/2017 10 p.m. EDT",13208,13100,12350,-858
ISNE,"5/3/2017 11 p.m. EDT",11919,11820,10807,-1112
ISNE,"5/4/2017 12 a.m. EDT",11129,10660,9400,-1729
ISNE,"5/4/2017 1 a.m. EDT",10475,9940,8764,-1711
ISNE,"5/4/2017 2 a.m. EDT",10126,9530,8363,-1763
ISNE,"5/4/2017 3 a.m. EDT",10147,9350,8125,-2022
ISNE,"5/4/2017 4 a.m. EDT",10150,9340,8015,-2135
ISNE,"5/4/2017 5 a.m. EDT",10246,9670,8112,-2134
ISNE,"5/4/2017 6 a.m. EDT",10816,10570,9242,-1574
ISNE,"5/4/2017 7 a.m. EDT",12166,12230,10905,-1261
ISNE,"5/4/2017 8 a.m. EDT",12918,13080,12087,-831
ISNE,"5/4/2017 9 a.m. EDT",12758,13020,12045,-713
ISNE,"5/4/2017 10 a.m. EDT",12499,12900,11974,-525
ISNE,"5/4/2017 11 a.m. EDT",12373,12800,11711,-662
ISNE,"5/4/2017 12 p.m. EDT",12239,12690,11592,-647
ISNE,"5/4/2017 1 p.m. EDT",12169,12650,11417,-752
ISNE,"5/4/2017 2 p.m. EDT",12171,12610,11570,-601
ISNE,"5/4/2017 3 p.m. EDT",12113,12640,11455,-658
ISNE,"5/4/2017 4 p.m. EDT",12181,12710,11413,-768
ISNE,"5/4/2017 5 p.m. EDT",12535,12890,11892,-643
ISNE,"5/4/2017 6 p.m. EDT",12903,13190,12291,-612
ISNE,"5/4/2017 7 p.m. EDT",13120,13310,12268,-852
ISNE,"5/4/2017 8 p.m. EDT",13529,13490,12647,-882
ISNE,"5/4/2017 9 p.m. EDT",13836,13860,12719,-1117
ISNE,"5/4/2017 10 p.m. EDT",13059,13050,12053,-1006
ISNE,"5/4/2017 11 p.m. EDT",11840,11770,10647,-1193
ISNE,"5/5/2017 12 a.m. EDT",11041,10600,9574,-1467
ISNE,"5/5/2017 1 a.m. EDT",10347,9910,8508,-1839
ISNE,"5/5/2017 2 a.m. EDT",9912,9520,7999,-1913
ISNE,"5/5/2017 3 a.m. EDT",9794,9340,7719,-2075
ISNE,"5/5/2017 4 a.m. EDT",9920,9320,7583,-2337
ISNE,"5/5/2017 5 a.m. EDT",10197,9630,7918,-2279
ISNE,"5/5/2017 6 a.m. EDT",11097,10400,9143,-1954
ISNE,"5/5/2017 7 a.m. EDT",12054,11880,10297,-1757
ISNE,"5/5/2017 8 a.m. EDT",13084,12980,11915,-1169
ISNE,"5/5/2017 9 a.m. EDT",13556,13330,12372,-1184
ISNE,"5/5/2017 10 a.m. EDT",13808,13500,12344,-1464
ISNE,"5/5/2017 11 a.m. EDT",13917,13700,12390,-1527
ISNE,"5/5/2017 12 p.m. EDT",13993,13520,12564,-1429
ISNE,"5/5/2017 1 p.m. EDT",13925,13470,12462,-1463
ISNE,"5/5/2017 2 p.m. EDT",13888,13400,12522,-1366
ISNE,"5/5/2017 3 p.m. EDT",13931,13280,12542,-1389
ISNE,"5/5/2017 4 p.m. EDT",13977,13290,12914,-1063
ISNE,"5/5/2017 5 p.m. EDT",14026,13340,12591,-1435
ISNE,"5/5/2017 6 p.m. EDT",14123,13420,12139,-1984
ISNE,"5/5/2017 7 p.m. EDT",13954,13320,12236,-1718
ISNE,"5/5/2017 8 p.m. EDT",13821,13310,12044,-1777
ISNE,"5/5/2017 9 p.m. EDT",13631,13400,12334,-1297
ISNE,"5/5/2017 10 p.m. EDT",12900,12730,11845,-1055
ISNE,"5/5/2017 11 p.m. EDT",11871,11730,10830,-1041
