"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"9/1/2015 12 a.m. EDT",16378,16270,13583,-2795
ISNE,"9/1/2015 1 a.m. EDT",15239,14630,12776,-2463
ISNE,"9/1/2015 2 a.m. EDT",14821,13820,12110,-2711
ISNE,"9/1/2015 3 a.m. EDT",14485,13210,11391,-3094
ISNE,"9/1/2015 4 a.m. EDT",14153,12900,11071,-3082
ISNE,"9/1/2015 5 a.m. EDT",14197,13000,11250,-2947
ISNE,"9/1/2015 6 a.m. EDT",14486,13550,11720,-2766
ISNE,"9/1/2015 7 a.m. EDT",15262,15030,12392,-2870
ISNE,"9/1/2015 8 a.m. EDT",16193,16270,13253,-2940
ISNE,"9/1/2015 9 a.m. EDT",17145,17300,14004,-3141
ISNE,"9/1/2015 10 a.m. EDT",17981,18230,14606,-3375
ISNE,"9/1/2015 11 a.m. EDT",18794,19090,15310,-3484
ISNE,"9/1/2015 12 p.m. EDT",19398,20200,15726,-3672
ISNE,"9/1/2015 1 p.m. EDT",19812,20870,16566,-3246
ISNE,"9/1/2015 2 p.m. EDT",20396,21500,17733,-2663
ISNE,"9/1/2015 3 p.m. EDT",20801,21890,18509,-2292
ISNE,"9/1/2015 4 p.m. EDT",21109,22130,18330,-2779
ISNE,"9/1/2015 5 p.m. EDT",21344,22370,18353,-2991
ISNE,"9/1/2015 6 p.m. EDT",21212,21860,17890,-3322
ISNE,"9/1/2015 7 p.m. EDT",20622,20910,17010,-3612
ISNE,"9/1/2015 8 p.m. EDT",20267,20580,16591,-3676
ISNE,"9/1/2015 9 p.m. EDT",19888,20230,16570,-3318
ISNE,"9/1/2015 10 p.m. EDT",18382,18670,15118,-3264
ISNE,"9/1/2015 11 p.m. EDT",16491,16400,13335,-3156
ISNE,"9/2/2015 12 a.m. EDT",15221,14630,12496,-2725
ISNE,"9/2/2015 1 a.m. EDT",14157,13690,11317,-2840
ISNE,"9/2/2015 2 a.m. EDT",14022,12980,11520,-2502
ISNE,"9/2/2015 3 a.m. EDT",13553,12470,10992,-2561
