"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"12/1/2017 12 a.m. EST",12065,11660,9786,-2279
ISNE,"12/1/2017 1 a.m. EST",11628,10950,9557,-2071
ISNE,"12/1/2017 2 a.m. EST",11317,10520,9330,-1987
ISNE,"12/1/2017 3 a.m. EST",11111,10290,9096,-2015
ISNE,"12/1/2017 4 a.m. EST",11278,10250,9104,-2174
ISNE,"12/1/2017 5 a.m. EST",11496,10480,9355,-2141
ISNE,"12/1/2017 6 a.m. EST",12088,11480,9933,-2155
ISNE,"12/1/2017 7 a.m. EST",13381,13300,10840,-2541
ISNE,"12/1/2017 8 a.m. EST",14296,14290,11758,-2538
ISNE,"12/1/2017 9 a.m. EST",14285,14140,11646,-2639
ISNE,"12/1/2017 10 a.m. EST",13988,13770,11664,-2324
ISNE,"12/1/2017 11 a.m. EST",13824,13510,11404,-2420
ISNE,"12/1/2017 12 p.m. EST",13810,13320,11457,-2353
ISNE,"12/1/2017 1 p.m. EST",13859,13150,11562,-2297
ISNE,"12/1/2017 2 p.m. EST",14029,13150,11637,-2392
ISNE,"12/1/2017 3 p.m. EST",14164,13240,11907,-2257
ISNE,"12/1/2017 4 p.m. EST",14430,13690,12312,-2118
ISNE,"12/1/2017 5 p.m. EST",15364,15020,12780,-2584
ISNE,"12/1/2017 6 p.m. EST",15985,16020,13677,-2308
ISNE,"12/1/2017 7 p.m. EST",15723,15790,13338,-2385
ISNE,"12/1/2017 8 p.m. EST",15299,15340,12927,-2372
ISNE,"12/1/2017 9 p.m. EST",14815,14820,12603,-2212
ISNE,"12/1/2017 10 p.m. EST",14115,14150,12213,-1902
ISNE,"12/1/2017 11 p.m. EST",13105,13120,11294,-1811
ISNE,"12/2/2017 12 a.m. EST",12081,12080,10192,-1889
ISNE,"12/2/2017 1 a.m. EST",11350,11270,9563,-1787
ISNE,"12/2/2017 2 a.m. EST",11194,10790,9373,-1821
ISNE,"12/2/2017 3 a.m. EST",11490,10550,9415,-2075
ISNE,"12/2/2017 4 a.m. EST",11534,10570,9285,-2249
ISNE,"12/2/2017 5 a.m. EST",11691,10720,9311,-2380
ISNE,"12/2/2017 6 a.m. EST",12128,11180,9698,-2430
ISNE,"12/2/2017 7 a.m. EST",12411,11960,9927,-2484
ISNE,"12/2/2017 8 a.m. EST",13008,12670,10521,-2487
ISNE,"12/2/2017 9 a.m. EST",13530,13250,11093,-2437
ISNE,"12/2/2017 10 a.m. EST",13601,13540,11209,-2392
ISNE,"12/2/2017 11 a.m. EST",13517,13500,11172,-2345
ISNE,"12/2/2017 12 p.m. EST",13407,13500,11110,-2297
ISNE,"12/2/2017 1 p.m. EST",13286,13370,11085,-2201
ISNE,"12/2/2017 2 p.m. EST",13323,13330,11143,-2180
ISNE,"12/2/2017 3 p.m. EST",13696,13420,11399,-2297
ISNE,"12/2/2017 4 p.m. EST",14086,13790,11505,-2581
ISNE,"12/2/2017 5 p.m. EST",14992,14790,12214,-2778
ISNE,"12/2/2017 6 p.m. EST",15587,15600,12936,-2651
ISNE,"12/2/2017 7 p.m. EST",15367,15330,12802,-2565
ISNE,"12/2/2017 8 p.m. EST",14968,14930,12452,-2516
ISNE,"12/2/2017 9 p.m. EST",14542,14490,11956,-2586
ISNE,"12/2/2017 10 p.m. EST",13904,13870,11386,-2518
