"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"1/1/2017 12 a.m. EST",12670,12770,9543,-3127
ISNE,"1/1/2017 1 a.m. EST",12269,11860,9120,-3149
ISNE,"1/1/2017 2 a.m. EST",11824,11230,8867,-2957
ISNE,"1/1/2017 3 a.m. EST",11791,10930,8609,-3182
ISNE,"1/1/2017 4 a.m. EST",11871,10700,8477,-3394
ISNE,"1/1/2017 5 a.m. EST",11818,10660,8560,-3258
ISNE,"1/1/2017 6 a.m. EST",11986,10860,8676,-3310
ISNE,"1/1/2017 7 a.m. EST",12355,11280,9054,-3301
ISNE,"1/1/2017 8 a.m. EST",12257,11620,9033,-3224
ISNE,"1/1/2017 9 a.m. EST",12191,12260,9128,-3063
ISNE,"1/1/2017 10 a.m. EST",12406,12810,9455,-2951
ISNE,"1/1/2017 11 a.m. EST",12633,13170,9230,-3403
ISNE,"1/1/2017 12 p.m. EST",12566,13340,9283,-3283
ISNE,"1/1/2017 1 p.m. EST",12584,13410,9410,-3174
ISNE,"1/1/2017 2 p.m. EST",12611,13310,9500,-3111
ISNE,"1/1/2017 3 p.m. EST",12785,13340,9615,-3170
ISNE,"1/1/2017 4 p.m. EST",13202,13630,10004,-3198
ISNE,"1/1/2017 5 p.m. EST",14373,14970,10822,-3551
ISNE,"1/1/2017 6 p.m. EST",15558,16250,12094,-3464
ISNE,"1/1/2017 7 p.m. EST",15537,16040,12021,-3516
ISNE,"1/1/2017 8 p.m. EST",15230,15580,11628,-3602
ISNE,"1/1/2017 9 p.m. EST",14808,15140,11186,-3622
ISNE,"1/1/2017 10 p.m. EST",14191,14340,10667,-3524
ISNE,"1/1/2017 11 p.m. EST",13346,13350,9657,-3689
ISNE,"1/2/2017 12 a.m. EST",12516,12300,8695,-3821
ISNE,"1/2/2017 1 a.m. EST",12317,11400,8899,-3418
ISNE,"1/2/2017 2 a.m. EST",12043,10890,9101,-2942
ISNE,"1/2/2017 3 a.m. EST",12066,10620,9004,-3062
ISNE,"1/2/2017 4 a.m. EST",12079,10570,8872,-3207
ISNE,"1/2/2017 5 a.m. EST",12292,10660,8931,-3361
ISNE,"1/2/2017 6 a.m. EST",12562,12460,9342,-3220
ISNE,"1/2/2017 7 a.m. EST",12842,13960,9715,-3127
ISNE,"1/2/2017 8 a.m. EST",13435,14870,10347,-3088
ISNE,"1/2/2017 9 a.m. EST",14029,15020,11001,-3028
ISNE,"1/2/2017 10 a.m. EST",14589,15170,11613,-2976
ISNE,"1/2/2017 11 a.m. EST",14916,15180,11676,-3240
ISNE,"1/2/2017 12 p.m. EST",14999,15150,11596,-3403
