"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"7/1/2020 12 a.m. EDT",12389,12210,10223,-2166
ISNE,"7/1/2020 1 a.m. EDT",11555,11530,9418,-2137
ISNE,"7/1/2020 2 a.m. EDT",11014,10970,8739,-2275
ISNE,"7/1/2020 3 a.m. EDT",10871,10620,8246,-2625
ISNE,"7/1/2020 4 a.m. EDT",10712,10470,8053,-2659
ISNE,"7/1/2020 5 a.m. EDT",10832,10620,8021,-2811
ISNE,"7/1/2020 6 a.m. EDT",11200,11160,8195,-3005
ISNE,"7/1/2020 7 a.m. EDT",11921,12230,8986,-2935
ISNE,"7/1/2020 8 a.m. EDT",12823,13190,10131,-2692
ISNE,"7/1/2020 9 a.m. EDT",13589,13790,11756,-1833
ISNE,"7/1/2020 10 a.m. EDT",14108,14130,12121,-1987
ISNE,"7/1/2020 11 a.m. EDT",14468,14410,12701,-1767
ISNE,"7/1/2020 12 p.m. EDT",14805,14760,12994,-1811
ISNE,"7/1/2020 1 p.m. EDT",15171,15040,13491,-1680
ISNE,"7/1/2020 2 p.m. EDT",15689,15340,14064,-1625
ISNE,"7/1/2020 3 p.m. EDT",16056,15670,14440,-1616
ISNE,"7/1/2020 4 p.m. EDT",16253,15900,14434,-1819
ISNE,"7/1/2020 5 p.m. EDT",16461,16160,14737,-1724
ISNE,"7/1/2020 6 p.m. EDT",16741,16590,15031,-1710
ISNE,"7/1/2020 7 p.m. EDT",16605,16550,14620,-1985
ISNE,"7/1/2020 8 p.m. EDT",16148,16300,14131,-2017
ISNE,"7/1/2020 9 p.m. EDT",15756,16040,13498,-2258
ISNE,"7/1/2020 10 p.m. EDT",15201,15320,13064,-2137
ISNE,"7/1/2020 11 p.m. EDT",14049,14050,11824,-2225
ISNE,"7/2/2020 12 a.m. EDT",12806,12770,10595,-2211
ISNE,"7/2/2020 1 a.m. EDT",11842,11820,9428,-2414
ISNE,"7/2/2020 2 a.m. EDT",11251,11180,8637,-2614
ISNE,"7/2/2020 3 a.m. EDT",11023,10770,8832,-2191
ISNE,"7/2/2020 4 a.m. EDT",10767,10570,8554,-2213
ISNE,"7/2/2020 5 a.m. EDT",10608,10630,8459,-2149
ISNE,"7/2/2020 6 a.m. EDT",11004,11020,8496,-2508
ISNE,"7/2/2020 7 a.m. EDT",11845,11900,9547,-2298
ISNE,"7/2/2020 8 a.m. EDT",12821,12860,10807,-2014
ISNE,"7/2/2020 9 a.m. EDT",13526,14160,11735,-1791
ISNE,"7/2/2020 10 a.m. EDT",14054,14480,12153,-1901
ISNE,"7/2/2020 11 a.m. EDT",14684,15140,13202,-1482
ISNE,"7/2/2020 12 p.m. EDT",15483,15780,14138,-1345
ISNE,"7/2/2020 1 p.m. EDT",16283,16480,14877,-1406
ISNE,"7/2/2020 2 p.m. EDT",17135,17390,15581,-1554
ISNE,"7/2/2020 3 p.m. EDT",17918,18050,16189,-1729
ISNE,"7/2/2020 4 p.m. EDT",18729,18630,17083,-1646
ISNE,"7/2/2020 5 p.m. EDT",19582,19370,17955,-1627
ISNE,"7/2/2020 6 p.m. EDT",20323,19910,18447,-1876
ISNE,"7/2/2020 7 p.m. EDT",20413,19840,17882,-2531
ISNE,"7/2/2020 8 p.m. EDT",19777,19280,17155,-2622
ISNE,"7/2/2020 9 p.m. EDT",19047,18710,16557,-2490
ISNE,"7/2/2020 10 p.m. EDT",18164,17900,15763,-2401
ISNE,"7/2/2020 11 p.m. EDT",16697,16420,14209,-2488
ISNE,"7/3/2020 12 a.m. EDT",15226,14870,12631,-2595
ISNE,"7/3/2020 1 a.m. EDT",14056,14030,11241,-2815
