"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"10/1/2015 12 a.m. EDT",12396,11850,10224,-2172
ISNE,"10/1/2015 1 a.m. EDT",11808,11180,9311,-2497
ISNE,"10/1/2015 2 a.m. EDT",11485,10600,9088,-2397
ISNE,"10/1/2015 3 a.m. EDT",11310,10310,9104,-2206
ISNE,"10/1/2015 4 a.m. EDT",11201,10210,8541,-2660
ISNE,"10/1/2015 5 a.m. EDT",11354,10100,8480,-2874
ISNE,"10/1/2015 6 a.m. EDT",11783,10990,9206,-2577
ISNE,"10/1/2015 7 a.m. EDT",13095,12850,10730,-2365
ISNE,"10/1/2015 8 a.m. EDT",13930,13980,11345,-2585
ISNE,"10/1/2015 9 a.m. EDT",14036,14360,11207,-2829
ISNE,"10/1/2015 10 a.m. EDT",14139,14570,11312,-2827
ISNE,"10/1/2015 11 a.m. EDT",14299,14760,11670,-2629
ISNE,"10/1/2015 12 p.m. EDT",14345,14800,11906,-2439
ISNE,"10/1/2015 1 p.m. EDT",14280,14750,11913,-2367
ISNE,"10/1/2015 2 p.m. EDT",14309,14870,11917,-2392
ISNE,"10/1/2015 3 p.m. EDT",14216,14830,11880,-2336
ISNE,"10/1/2015 4 p.m. EDT",14234,14830,11839,-2395
ISNE,"10/1/2015 5 p.m. EDT",14346,14960,11842,-2504
ISNE,"10/1/2015 6 p.m. EDT",14665,15200,12191,-2474
ISNE,"10/1/2015 7 p.m. EDT",15152,15680,12500,-2652
ISNE,"10/1/2015 8 p.m. EDT",15292,15800,12714,-2578
ISNE,"10/1/2015 9 p.m. EDT",14680,15030,12249,-2431
ISNE,"10/1/2015 10 p.m. EDT",13655,13970,11539,-2116
ISNE,"10/1/2015 11 p.m. EDT",12284,12600,10539,-1745
ISNE,"10/2/2015 12 a.m. EDT",11405,11360,9173,-2232
ISNE,"10/2/2015 1 a.m. EDT",10700,10250,8037,-2663
ISNE,"10/2/2015 2 a.m. EDT",10144,9900,7751,-2393
ISNE,"10/2/2015 3 a.m. EDT",10090,9650,7761,-2329
ISNE,"10/2/2015 4 a.m. EDT",10019,9600,7646,-2373
ISNE,"10/2/2015 5 a.m. EDT",10237,9750,7696,-2541
ISNE,"10/2/2015 6 a.m. EDT",11023,10690,8317,-2706
ISNE,"10/2/2015 7 a.m. EDT",12349,12430,9765,-2584
ISNE,"10/2/2015 8 a.m. EDT",13443,13470,10782,-2661
ISNE,"10/2/2015 9 a.m. EDT",13916,13680,11689,-2227
ISNE,"10/2/2015 10 a.m. EDT",14148,13820,11873,-2275
ISNE,"10/2/2015 11 a.m. EDT",14296,13880,11946,-2350
ISNE,"10/2/2015 12 p.m. EDT",14312,13820,11647,-2665
ISNE,"10/2/2015 1 p.m. EDT",14234,13700,11696,-2538
ISNE,"10/2/2015 2 p.m. EDT",14211,13720,11696,-2515
ISNE,"10/2/2015 3 p.m. EDT",14119,13620,11544,-2575
ISNE,"10/2/2015 4 p.m. EDT",14065,13540,11558,-2507
ISNE,"10/2/2015 5 p.m. EDT",14173,13590,11484,-2689
ISNE,"10/2/2015 6 p.m. EDT",14443,13820,11608,-2835
ISNE,"10/2/2015 7 p.m. EDT",14822,14020,11664,-3158
ISNE,"10/2/2015 8 p.m. EDT",14771,14500,11762,-3009
ISNE,"10/2/2015 9 p.m. EDT",14190,14050,11497,-2693
ISNE,"10/2/2015 10 p.m. EDT",13376,13300,11105,-2271
ISNE,"10/2/2015 11 p.m. EDT",12302,12210,9575,-2727
ISNE,"10/3/2015 12 a.m. EDT",11239,11080,8548,-2691
ISNE,"10/3/2015 1 a.m. EDT",10898,10350,8199,-2699
ISNE,"10/3/2015 2 a.m. EDT",10434,9860,7924,-2510
ISNE,"10/3/2015 3 a.m. EDT",10150,9600,7760,-2390
ISNE,"10/3/2015 4 a.m. EDT",10279,9470,7771,-2508
ISNE,"10/3/2015 5 a.m. EDT",10401,9460,7840,-2561
ISNE,"10/3/2015 6 a.m. EDT",10729,9850,8021,-2708
ISNE,"10/3/2015 7 a.m. EDT",11165,10520,8574,-2591
ISNE,"10/3/2015 8 a.m. EDT",11981,11390,9459,-2522
ISNE,"10/3/2015 9 a.m. EDT",12689,12480,9950,-2739
ISNE,"10/3/2015 10 a.m. EDT",13122,13220,10998,-2124
ISNE,"10/3/2015 11 a.m. EDT",13410,13570,11494,-1916
ISNE,"10/3/2015 12 p.m. EDT",13425,13700,11400,-2025
ISNE,"10/3/2015 1 p.m. EDT",13300,13540,11028,-2272
ISNE,"10/3/2015 2 p.m. EDT",13072,13260,10704,-2368
ISNE,"10/3/2015 3 p.m. EDT",12887,12990,10731,-2156
ISNE,"10/3/2015 4 p.m. EDT",12846,12940,10833,-2013
