"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"1/1/2018 12 a.m. EST",16575,15900,13924,-2651
ISNE,"1/1/2018 1 a.m. EST",16005,15650,13381,-2624
ISNE,"1/1/2018 2 a.m. EST",15583,15170,13117,-2466
ISNE,"1/1/2018 3 a.m. EST",15570,14870,13110,-2460
ISNE,"1/1/2018 4 a.m. EST",15424,14730,12888,-2536
ISNE,"1/1/2018 5 a.m. EST",15251,14810,12913,-2338
ISNE,"1/1/2018 6 a.m. EST",15549,15130,13070,-2479
ISNE,"1/1/2018 7 a.m. EST",16018,15630,13492,-2526
ISNE,"1/1/2018 8 a.m. EST",16171,15980,13678,-2493
ISNE,"1/1/2018 9 a.m. EST",16729,16450,14244,-2485
ISNE,"1/1/2018 10 a.m. EST",17251,17240,14887,-2364
ISNE,"1/1/2018 11 a.m. EST",17583,17460,15525,-2058
ISNE,"1/1/2018 12 p.m. EST",17692,17720,15431,-2261
ISNE,"1/1/2018 1 p.m. EST",17649,17840,15279,-2370
ISNE,"1/1/2018 2 p.m. EST",17543,17750,15360,-2183
ISNE,"1/1/2018 3 p.m. EST",17568,17770,15467,-2101
ISNE,"1/1/2018 4 p.m. EST",17937,18130,15664,-2273
ISNE,"1/1/2018 5 p.m. EST",19134,19230,16614,-2520
ISNE,"1/1/2018 6 p.m. EST",20314,20500,17736,-2578
ISNE,"1/1/2018 7 p.m. EST",20181,20340,17678,-2503
ISNE,"1/1/2018 8 p.m. EST",19788,19710,17236,-2552
ISNE,"1/1/2018 9 p.m. EST",19142,18880,16574,-2568
ISNE,"1/1/2018 10 p.m. EST",18176,18060,15458,-2718
ISNE,"1/1/2018 11 p.m. EST",16950,17110,14460,-2490
ISNE,"1/2/2018 12 a.m. EST",16046,16250,13124,-2922
ISNE,"1/2/2018 1 a.m. EST",15758,15420,12976,-2782
ISNE,"1/2/2018 2 a.m. EST",15470,15090,12826,-2644
ISNE,"1/2/2018 3 a.m. EST",15164,14980,12516,-2648
ISNE,"1/2/2018 4 a.m. EST",15141,15010,12585,-2556
ISNE,"1/2/2018 5 a.m. EST",15480,15380,13130,-2350
ISNE,"1/2/2018 6 a.m. EST",16466,16400,14299,-2167
ISNE,"1/2/2018 7 a.m. EST",17939,18180,16215,-1724
ISNE,"1/2/2018 8 a.m. EST",19033,19310,17591,-1442
ISNE,"1/2/2018 9 a.m. EST",19214,19440,17427,-1787
ISNE,"1/2/2018 10 a.m. EST",19100,19120,17067,-2033
ISNE,"1/2/2018 11 a.m. EST",18905,19010,17121,-1784
ISNE,"1/2/2018 12 p.m. EST",18665,18760,16753,-1912
ISNE,"1/2/2018 1 p.m. EST",18420,18620,16630,-1790
ISNE,"1/2/2018 2 p.m. EST",18401,18460,16483,-1918
ISNE,"1/2/2018 3 p.m. EST",18560,18270,16657,-1903
ISNE,"1/2/2018 4 p.m. EST",18672,18610,16712,-1960
ISNE,"1/2/2018 5 p.m. EST",19568,19310,17618,-1950
ISNE,"1/2/2018 6 p.m. EST",20629,20700,18724,-1905
ISNE,"1/2/2018 7 p.m. EST",20639,20570,18535,-2104
ISNE,"1/2/2018 8 p.m. EST",20266,20010,18050,-2216
ISNE,"1/2/2018 9 p.m. EST",19601,19220,17376,-2225
ISNE,"1/2/2018 10 p.m. EST",18510,18140,16207,-2303
ISNE,"1/2/2018 11 p.m. EST",17249,16720,14761,-2488
ISNE,"1/3/2018 12 a.m. EST",16335,15500,13607,-2728
ISNE,"1/3/2018 1 a.m. EST",15552,15040,12911,-2641
ISNE,"1/3/2018 2 a.m. EST",15148,14630,12665,-2483
ISNE,"1/3/2018 3 a.m. EST",15009,14480,12483,-2526
ISNE,"1/3/2018 4 a.m. EST",14954,14520,12660,-2294
ISNE,"1/3/2018 5 a.m. EST",15357,14850,12849,-2508
ISNE,"1/3/2018 6 a.m. EST",15850,15880,13627,-2223
ISNE,"1/3/2018 7 a.m. EST",17600,17640,15293,-2307
ISNE,"1/3/2018 8 a.m. EST",18634,18660,16353,-2281
ISNE,"1/3/2018 9 a.m. EST",18590,18600,16092,-2498
ISNE,"1/3/2018 10 a.m. EST",18191,18210,15639,-2552
ISNE,"1/3/2018 11 a.m. EST",17808,17950,15112,-2696
ISNE,"1/3/2018 12 p.m. EST",17408,17630,14763,-2645
ISNE,"1/3/2018 1 p.m. EST",17069,17350,14375,-2694
ISNE,"1/3/2018 2 p.m. EST",17030,17440,13940,-3090
ISNE,"1/3/2018 3 p.m. EST",17083,17500,14236,-2847
ISNE,"1/3/2018 4 p.m. EST",17343,17640,14392,-2951
ISNE,"1/3/2018 5 p.m. EST",18305,18600,15087,-3218
ISNE,"1/3/2018 6 p.m. EST",19446,19800,16680,-2766
ISNE,"1/3/2018 7 p.m. EST",19539,19700,16976,-2563
ISNE,"1/3/2018 8 p.m. EST",19238,19360,16699,-2539
ISNE,"1/3/2018 9 p.m. EST",18729,18740,16051,-2678
ISNE,"1/3/2018 10 p.m. EST",17847,17730,15243,-2604
ISNE,"1/3/2018 11 p.m. EST",16689,16360,13972,-2717
ISNE,"1/4/2018 12 a.m. EST",15684,15090,12894,-2790
ISNE,"1/4/2018 1 a.m. EST",15259,14420,12143,-3116
ISNE,"1/4/2018 2 a.m. EST",15186,13990,12018,-3168
ISNE,"1/4/2018 3 a.m. EST",14885,13780,11816,-3069
ISNE,"1/4/2018 4 a.m. EST",14804,13730,11565,-3239
ISNE,"1/4/2018 5 a.m. EST",15027,14030,11653,-3374
ISNE,"1/4/2018 6 a.m. EST",15392,15000,12075,-3317
ISNE,"1/4/2018 7 a.m. EST",15809,16720,12655,-3154
ISNE,"1/4/2018 8 a.m. EST",16474,17710,13554,-2920
ISNE,"1/4/2018 9 a.m. EST",17286,17910,14523,-2763
ISNE,"1/4/2018 10 a.m. EST",18065,18190,15281,-2784
ISNE,"1/4/2018 11 a.m. EST",18847,18380,16020,-2827
ISNE,"1/4/2018 12 p.m. EST",19038,18830,16045,-2993
ISNE,"1/4/2018 1 p.m. EST",18696,18750,15559,-3137
ISNE,"1/4/2018 2 p.m. EST",18494,18800,15213,-3281
ISNE,"1/4/2018 3 p.m. EST",18185,18680,14955,-3230
ISNE,"1/4/2018 4 p.m. EST",18044,18970,14948,-3096
ISNE,"1/4/2018 5 p.m. EST",18674,19300,15330,-3344
ISNE,"1/4/2018 6 p.m. EST",19450,20000,16369,-3081
ISNE,"1/4/2018 7 p.m. EST",19156,19960,16021,-3135
ISNE,"1/4/2018 8 p.m. EST",18523,19660,15284,-3239
ISNE,"1/4/2018 9 p.m. EST",17816,18970,14723,-3093
ISNE,"1/4/2018 10 p.m. EST",16920,17900,14079,-2841
ISNE,"1/4/2018 11 p.m. EST",16200,16470,13150,-3050
ISNE,"1/5/2018 12 a.m. EST",15366,15210,12334,-3032
ISNE,"1/5/2018 1 a.m. EST",14911,14330,11995,-2916
ISNE,"1/5/2018 2 a.m. EST",14522,13950,11695,-2827
ISNE,"1/5/2018 3 a.m. EST",14389,13810,11295,-3094
ISNE,"1/5/2018 4 a.m. EST",14458,13840,11115,-3343
ISNE,"1/5/2018 5 a.m. EST",14768,14160,11469,-3299
ISNE,"1/5/2018 6 a.m. EST",15139,15050,12044,-3095
ISNE,"1/5/2018 7 a.m. EST",16204,16440,13357,-2847
ISNE,"1/5/2018 8 a.m. EST",17306,17400,14415,-2891
ISNE,"1/5/2018 9 a.m. EST",17977,18090,14646,-3331
ISNE,"1/5/2018 10 a.m. EST",18260,18320,14933,-3327
ISNE,"1/5/2018 11 a.m. EST",18340,18270,14886,-3454
ISNE,"1/5/2018 12 p.m. EST",18425,18000,15013,-3412
ISNE,"1/5/2018 1 p.m. EST",18406,17860,15018,-3388
ISNE,"1/5/2018 2 p.m. EST",18427,17710,15077,-3350
ISNE,"1/5/2018 3 p.m. EST",18494,17640,15367,-3127
ISNE,"1/5/2018 4 p.m. EST",18746,18200,15548,-3198
ISNE,"1/5/2018 5 p.m. EST",19631,19390,16278,-3353
ISNE,"1/5/2018 6 p.m. EST",20663,20450,17477,-3186
ISNE,"1/5/2018 7 p.m. EST",20607,20110,17284,-3323
ISNE,"1/5/2018 8 p.m. EST",20185,19670,16938,-3247
ISNE,"1/5/2018 9 p.m. EST",19648,19030,16395,-3253
ISNE,"1/5/2018 10 p.m. EST",18874,18240,15811,-3063
ISNE,"1/5/2018 11 p.m. EST",17900,17190,14608,-3292
ISNE,"1/6/2018 12 a.m. EST",16879,16140,13331,-3548
ISNE,"1/6/2018 1 a.m. EST",16547,15690,13305,-3242
ISNE,"1/6/2018 2 a.m. EST",16508,15290,12985,-3523
ISNE,"1/6/2018 3 a.m. EST",16282,15070,12824,-3458
ISNE,"1/6/2018 4 a.m. EST",16202,14950,12826,-3376
ISNE,"1/6/2018 5 a.m. EST",16303,15130,12831,-3472
ISNE,"1/6/2018 6 a.m. EST",16448,15520,13046,-3402
ISNE,"1/6/2018 7 a.m. EST",16809,16230,13520,-3289
ISNE,"1/6/2018 8 a.m. EST",17332,17050,14188,-3144
ISNE,"1/6/2018 9 a.m. EST",18034,17890,14868,-3166
ISNE,"1/6/2018 10 a.m. EST",18445,18630,15212,-3233
ISNE,"1/6/2018 11 a.m. EST",18585,18520,15582,-3003
ISNE,"1/6/2018 12 p.m. EST",18554,18470,16049,-2505
ISNE,"1/6/2018 1 p.m. EST",18376,18370,15665,-2711
ISNE,"1/6/2018 2 p.m. EST",18204,18220,15478,-2726
ISNE,"1/6/2018 3 p.m. EST",18183,18050,15219,-2964
ISNE,"1/6/2018 4 p.m. EST",18461,18400,15668,-2793
ISNE,"1/6/2018 5 p.m. EST",19425,19760,16768,-2657
ISNE,"1/6/2018 6 p.m. EST",20414,20750,17644,-2770
ISNE,"1/6/2018 7 p.m. EST",20331,19940,17757,-2574
ISNE,"1/6/2018 8 p.m. EST",19883,19470,17045,-2838
ISNE,"1/6/2018 9 p.m. EST",19438,18970,16789,-2649
ISNE,"1/6/2018 10 p.m. EST",18738,18310,16031,-2707
ISNE,"1/6/2018 11 p.m. EST",17854,17370,15119,-2735
ISNE,"1/7/2018 12 a.m. EST",16970,16310,14299,-2671
ISNE,"1/7/2018 1 a.m. EST",16315,16210,13655,-2660
ISNE,"1/7/2018 2 a.m. EST",16105,15750,13520,-2585
ISNE,"1/7/2018 3 a.m. EST",16048,15590,13377,-2671
ISNE,"1/7/2018 4 a.m. EST",16184,15490,13516,-2668
ISNE,"1/7/2018 5 a.m. EST",16279,15720,13762,-2517
ISNE,"1/7/2018 6 a.m. EST",16590,16030,14035,-2555
ISNE,"1/7/2018 7 a.m. EST",16773,16590,14138,-2635
ISNE,"1/7/2018 8 a.m. EST",17288,17180,14790,-2498
ISNE,"1/7/2018 9 a.m. EST",17945,17760,15751,-2194
ISNE,"1/7/2018 10 a.m. EST",18293,18500,16434,-1859
ISNE,"1/7/2018 11 a.m. EST",18351,18720,16265,-2086
ISNE,"1/7/2018 12 p.m. EST",18262,18230,15869,-2393
ISNE,"1/7/2018 1 p.m. EST",18084,18260,15238,-2846
ISNE,"1/7/2018 2 p.m. EST",17868,18180,14647,-3221
ISNE,"1/7/2018 3 p.m. EST",17808,18100,14385,-3423
ISNE,"1/7/2018 4 p.m. EST",18136,18180,14872,-3264
ISNE,"1/7/2018 5 p.m. EST",19209,19230,16004,-3205
ISNE,"1/7/2018 6 p.m. EST",20305,20650,17343,-2962
ISNE,"1/7/2018 7 p.m. EST",20223,20260,17099,-3124
ISNE,"1/7/2018 8 p.m. EST",19665,19480,16521,-3144
ISNE,"1/7/2018 9 p.m. EST",18991,18760,15920,-3071
ISNE,"1/7/2018 10 p.m. EST",17943,17930,15114,-2829
ISNE,"1/7/2018 11 p.m. EST",16671,16940,13627,-3044
ISNE,"1/8/2018 12 a.m. EST",15762,16110,12227,-3535
ISNE,"1/8/2018 1 a.m. EST",15205,14800,11568,-3637
ISNE,"1/8/2018 2 a.m. EST",14964,14360,11491,-3473
ISNE,"1/8/2018 3 a.m. EST",14751,14150,11403,-3348
ISNE,"1/8/2018 4 a.m. EST",14716,14120,11335,-3381
ISNE,"1/8/2018 5 a.m. EST",14977,14430,11718,-3259
ISNE,"1/8/2018 6 a.m. EST",15892,15390,12602,-3290
ISNE,"1/8/2018 7 a.m. EST",17092,17060,13984,-3108
ISNE,"1/8/2018 8 a.m. EST",17962,17960,14897,-3065
ISNE,"1/8/2018 9 a.m. EST",18013,18120,14980,-3033
ISNE,"1/8/2018 10 a.m. EST",17878,17900,14952,-2926
ISNE,"1/8/2018 11 a.m. EST",17789,17770,14949,-2840
ISNE,"1/8/2018 12 p.m. EST",17644,17630,14618,-3026
ISNE,"1/8/2018 1 p.m. EST",17527,17530,14567,-2960
ISNE,"1/8/2018 2 p.m. EST",17496,17480,14654,-2842
ISNE,"1/8/2018 3 p.m. EST",17435,17440,14362,-3073
ISNE,"1/8/2018 4 p.m. EST",17561,17830,14486,-3075
ISNE,"1/8/2018 5 p.m. EST",18359,18900,15224,-3135
ISNE,"1/8/2018 6 p.m. EST",19209,20000,16482,-2727
ISNE,"1/8/2018 7 p.m. EST",19104,19730,16319,-2785
ISNE,"1/8/2018 8 p.m. EST",18596,19080,15830,-2766
ISNE,"1/8/2018 9 p.m. EST",17868,18220,15153,-2715
ISNE,"1/8/2018 10 p.m. EST",16770,17010,13753,-3017
ISNE,"1/8/2018 11 p.m. EST",15411,15480,12199,-3212
ISNE,"1/9/2018 12 a.m. EST",14212,14270,10892,-3320
ISNE,"1/9/2018 1 a.m. EST",13449,13420,10130,-3319
ISNE,"1/9/2018 2 a.m. EST",13008,12970,9709,-3299
ISNE,"1/9/2018 3 a.m. EST",12824,12800,9476,-3348
ISNE,"1/9/2018 4 a.m. EST",12843,12820,9548,-3295
ISNE,"1/9/2018 5 a.m. EST",13157,13150,9899,-3258
ISNE,"1/9/2018 6 a.m. EST",14098,14110,10839,-3259
ISNE,"1/9/2018 7 a.m. EST",15794,15810,12852,-2942
ISNE,"1/9/2018 8 a.m. EST",16748,16740,13350,-3398
ISNE,"1/9/2018 9 a.m. EST",16726,16690,13220,-3506
ISNE,"1/9/2018 10 a.m. EST",16352,16320,12967,-3385
ISNE,"1/9/2018 11 a.m. EST",15994,15940,12377,-3617
ISNE,"1/9/2018 12 p.m. EST",15778,15690,12167,-3611
ISNE,"1/9/2018 1 p.m. EST",15655,15640,12183,-3472
ISNE,"1/9/2018 2 p.m. EST",15891,15610,12445,-3446
ISNE,"1/9/2018 3 p.m. EST",15963,15700,12685,-3278
ISNE,"1/9/2018 4 p.m. EST",16290,16090,13002,-3288
ISNE,"1/9/2018 5 p.m. EST",17052,17320,13713,-3339
ISNE,"1/9/2018 6 p.m. EST",18108,18400,14610,-3498
ISNE,"1/9/2018 7 p.m. EST",18115,18340,14579,-3536
ISNE,"1/9/2018 8 p.m. EST",17757,17950,14238,-3519
ISNE,"1/9/2018 9 p.m. EST",17155,17340,13559,-3596
ISNE,"1/9/2018 10 p.m. EST",16192,16370,12615,-3577
ISNE,"1/9/2018 11 p.m. EST",14942,15100,11479,-3463
ISNE,"1/10/2018 12 a.m. EST",14136,13950,10588,-3548
ISNE,"1/10/2018 1 a.m. EST",13725,13140,10025,-3700
ISNE,"1/10/2018 2 a.m. EST",13385,12810,9725,-3660
ISNE,"1/10/2018 3 a.m. EST",13522,12700,9849,-3673
ISNE,"1/10/2018 4 a.m. EST",13606,12790,9913,-3693
ISNE,"1/10/2018 5 a.m. EST",13747,13210,10091,-3656
ISNE,"1/10/2018 6 a.m. EST",14498,14310,10993,-3505
ISNE,"1/10/2018 7 a.m. EST",16153,16190,12417,-3736
ISNE,"1/10/2018 8 a.m. EST",17162,17160,13475,-3687
ISNE,"1/10/2018 9 a.m. EST",16975,16950,13291,-3684
ISNE,"1/10/2018 10 a.m. EST",16347,16300,12686,-3661
ISNE,"1/10/2018 11 a.m. EST",15860,15910,12256,-3604
ISNE,"1/10/2018 12 p.m. EST",15437,15720,11920,-3517
ISNE,"1/10/2018 1 p.m. EST",15129,15490,11690,-3439
ISNE,"1/10/2018 2 p.m. EST",15110,15450,11656,-3454
ISNE,"1/10/2018 3 p.m. EST",15543,15460,12113,-3430
ISNE,"1/10/2018 4 p.m. EST",15853,15830,12073,-3780
ISNE,"1/10/2018 5 p.m. EST",16786,16970,12865,-3921
ISNE,"1/10/2018 6 p.m. EST",17983,18540,14125,-3858
ISNE,"1/10/2018 7 p.m. EST",18015,18470,14170,-3845
ISNE,"1/10/2018 8 p.m. EST",17632,17630,13942,-3690
ISNE,"1/10/2018 9 p.m. EST",17001,16900,13266,-3735
ISNE,"1/10/2018 10 p.m. EST",15970,15790,12189,-3781
ISNE,"1/10/2018 11 p.m. EST",14624,14420,10872,-3752
ISNE,"1/11/2018 12 a.m. EST",13453,13670,9703,-3750
ISNE,"1/11/2018 1 a.m. EST",12699,12520,8976,-3723
ISNE,"1/11/2018 2 a.m. EST",12294,12100,8490,-3804
ISNE,"1/11/2018 3 a.m. EST",12093,11910,8330,-3763
ISNE,"1/11/2018 4 a.m. EST",12074,11880,8172,-3902
ISNE,"1/11/2018 5 a.m. EST",12386,12230,8464,-3922
ISNE,"1/11/2018 6 a.m. EST",13326,13180,9462,-3864
ISNE,"1/11/2018 7 a.m. EST",15007,14890,11276,-3731
ISNE,"1/11/2018 8 a.m. EST",15904,15770,12076,-3828
ISNE,"1/11/2018 9 a.m. EST",15881,15720,12027,-3854
ISNE,"1/11/2018 10 a.m. EST",15669,15650,11876,-3793
ISNE,"1/11/2018 11 a.m. EST",15517,15470,11742,-3775
ISNE,"1/11/2018 12 p.m. EST",15719,15240,11733,-3986
ISNE,"1/11/2018 1 p.m. EST",15648,15090,11751,-3897
ISNE,"1/11/2018 2 p.m. EST",15606,15150,11689,-3917
ISNE,"1/11/2018 3 p.m. EST",15485,15170,11572,-3913
ISNE,"1/11/2018 4 p.m. EST",15606,15470,11717,-3889
ISNE,"1/11/2018 5 p.m. EST",16205,16520,12324,-3881
ISNE,"1/11/2018 6 p.m. EST",16965,17200,13335,-3630
ISNE,"1/11/2018 7 p.m. EST",16855,16900,13262,-3593
ISNE,"1/11/2018 8 p.m. EST",16440,16490,12655,-3785
ISNE,"1/11/2018 9 p.m. EST",15875,15900,12132,-3743
ISNE,"1/11/2018 10 p.m. EST",15116,14890,11479,-3637
ISNE,"1/11/2018 11 p.m. EST",13848,13600,10462,-3386
ISNE,"1/12/2018 12 a.m. EST",13094,12430,9894,-3200
ISNE,"1/12/2018 1 a.m. EST",12738,11680,9496,-3242
ISNE,"1/12/2018 2 a.m. EST",12443,11260,9273,-3170
ISNE,"1/12/2018 3 a.m. EST",12360,11030,9200,-3160
ISNE,"1/12/2018 4 a.m. EST",12051,10990,8993,-3058
ISNE,"1/12/2018 5 a.m. EST",12568,11290,9446,-3122
ISNE,"1/12/2018 6 a.m. EST",13245,12200,10156,-3089
ISNE,"1/12/2018 7 a.m. EST",14449,13810,11412,-3037
