"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"9/1/2019 12 a.m. EDT",11473,11570,8582,-2891
ISNE,"9/1/2019 1 a.m. EDT",10706,10570,8079,-2627
ISNE,"9/1/2019 2 a.m. EDT",10637,9970,7887,-2750
ISNE,"9/1/2019 3 a.m. EDT",10666,9700,7775,-2891
ISNE,"9/1/2019 4 a.m. EDT",10966,9530,7852,-3114
ISNE,"9/1/2019 5 a.m. EDT",11032,9430,7917,-3115
ISNE,"9/1/2019 6 a.m. EDT",11128,9570,7927,-3201
ISNE,"9/1/2019 7 a.m. EDT",11092,9710,7986,-3106
ISNE,"9/1/2019 8 a.m. EDT",11101,10050,7924,-3177
ISNE,"9/1/2019 9 a.m. EDT",11309,10540,8315,-2994
ISNE,"9/1/2019 10 a.m. EDT",11341,10890,8532,-2809
ISNE,"9/1/2019 11 a.m. EDT",11515,11040,8729,-2786
ISNE,"9/1/2019 12 p.m. EDT",11355,11220,8953,-2402
ISNE,"9/1/2019 1 p.m. EDT",11616,11530,9140,-2476
ISNE,"9/1/2019 2 p.m. EDT",11878,11660,9257,-2621
ISNE,"9/1/2019 3 p.m. EDT",12110,11950,9248,-2862
ISNE,"9/1/2019 4 p.m. EDT",12456,12390,9598,-2858
ISNE,"9/1/2019 5 p.m. EDT",12865,13040,10071,-2794
ISNE,"9/1/2019 6 p.m. EDT",13317,13630,10632,-2685
ISNE,"9/1/2019 7 p.m. EDT",13516,13930,10784,-2732
ISNE,"9/1/2019 8 p.m. EDT",13584,14210,10761,-2823
ISNE,"9/1/2019 9 p.m. EDT",13429,13960,10496,-2933
ISNE,"9/1/2019 10 p.m. EDT",12787,13020,9843,-2944
ISNE,"9/1/2019 11 p.m. EDT",11969,12010,8913,-3056
ISNE,"9/2/2019 12 a.m. EDT",11116,11050,7931,-3185
ISNE,"9/2/2019 1 a.m. EDT",10545,10400,7626,-2919
ISNE,"9/2/2019 2 a.m. EDT",10247,9850,7435,-2812
ISNE,"9/2/2019 3 a.m. EDT",10226,9700,7534,-2692
ISNE,"9/2/2019 4 a.m. EDT",10162,9550,7301,-2861
ISNE,"9/2/2019 5 a.m. EDT",10435,9630,7494,-2941
ISNE,"9/2/2019 6 a.m. EDT",10515,9780,7591,-2924
ISNE,"9/2/2019 7 a.m. EDT",10867,10050,7593,-3274
ISNE,"9/2/2019 8 a.m. EDT",11194,10480,7869,-3325
ISNE,"9/2/2019 9 a.m. EDT",11951,11290,8782,-3169
ISNE,"9/2/2019 10 a.m. EDT",12334,11880,9724,-2610
ISNE,"9/2/2019 11 a.m. EDT",12709,12350,9958,-2751
ISNE,"9/2/2019 12 p.m. EDT",13196,12810,10457,-2739
ISNE,"9/2/2019 1 p.m. EDT",13479,13150,10392,-3087
ISNE,"9/2/2019 2 p.m. EDT",13755,13260,10546,-3209
ISNE,"9/2/2019 3 p.m. EDT",13984,13990,10889,-3095
ISNE,"9/2/2019 4 p.m. EDT",14162,14320,10992,-3170
ISNE,"9/2/2019 5 p.m. EDT",14603,14620,11659,-2944
ISNE,"9/2/2019 6 p.m. EDT",15113,14830,12120,-2993
ISNE,"9/2/2019 7 p.m. EDT",15237,14900,12250,-2987
ISNE,"9/2/2019 8 p.m. EDT",15351,15060,12344,-3007
ISNE,"9/2/2019 9 p.m. EDT",15084,14850,12029,-3055
ISNE,"9/2/2019 10 p.m. EDT",14154,13960,11284,-2870
ISNE,"9/2/2019 11 p.m. EDT",12990,12830,10024,-2966
ISNE,"9/3/2019 12 a.m. EDT",11905,11760,8990,-2915
ISNE,"9/3/2019 1 a.m. EDT",11131,11240,8507,-2624
ISNE,"9/3/2019 2 a.m. EDT",11060,10700,8268,-2792
ISNE,"9/3/2019 3 a.m. EDT",10852,10440,8057,-2795
ISNE,"9/3/2019 4 a.m. EDT",10978,10240,7935,-3043
ISNE,"9/3/2019 5 a.m. EDT",11147,10340,8002,-3145
ISNE,"9/3/2019 6 a.m. EDT",11485,11190,8594,-2891
ISNE,"9/3/2019 7 a.m. EDT",12723,12520,9828,-2895
ISNE,"9/3/2019 8 a.m. EDT",13460,13430,10550,-2910
ISNE,"9/3/2019 9 a.m. EDT",13708,13640,10906,-2802
ISNE,"9/3/2019 10 a.m. EDT",13803,13750,11359,-2444
ISNE,"9/3/2019 11 a.m. EDT",13983,13910,11926,-2057
ISNE,"9/3/2019 12 p.m. EDT",14232,14130,12316,-1916
ISNE,"9/3/2019 1 p.m. EDT",14528,14560,12796,-1732
ISNE,"9/3/2019 2 p.m. EDT",14972,14990,13359,-1613
ISNE,"9/3/2019 3 p.m. EDT",15364,15280,13706,-1658
ISNE,"9/3/2019 4 p.m. EDT",15836,15900,14011,-1825
ISNE,"9/3/2019 5 p.m. EDT",16392,16660,14245,-2147
ISNE,"9/3/2019 6 p.m. EDT",16813,17000,14385,-2428
ISNE,"9/3/2019 7 p.m. EDT",16790,16840,14003,-2787
ISNE,"9/3/2019 8 p.m. EDT",16663,16870,13602,-3061
ISNE,"9/3/2019 9 p.m. EDT",16219,16310,13086,-3133
ISNE,"9/3/2019 10 p.m. EDT",15049,15080,11748,-3301
ISNE,"9/3/2019 11 p.m. EDT",13605,13610,10262,-3343
ISNE,"9/4/2019 12 a.m. EDT",12484,12270,9460,-3024
ISNE,"9/4/2019 1 a.m. EDT",11704,11420,8781,-2923
ISNE,"9/4/2019 2 a.m. EDT",11426,10920,8418,-3008
ISNE,"9/4/2019 3 a.m. EDT",11338,10620,8222,-3116
